Run timestamp: 29082023_193821_9.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '6', '--edge_batch_size_list', '256', '--node_batch_size_list', 'None', '--seeds', '1', '--run_index', '2', '--cell_type_key', 'cell_type', '--filter_genes', '--n_svg', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'visium_mouse_brain', '--reference_batches', 'batch1', 'batch2', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'data', '--cat_covariates_no_edges', 'True', 'False', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'gatv2conv_sample_integration_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '2', '2', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '5000000.0', '--contrastive_logits_pos_ratio', '0.03125', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_9']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.
Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...


Filtering genes...
Starting with 32285 genes.
Keeping 32285 genes after filtering genes with expression in 0 cells.
Keeping 5000 spatially variable, highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 5000, n_cat_covariates_embed_input: 0, n_hidden: 1530, n_latent: 1520, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000

--- INITIALIZING TRAINER ---
Number of training nodes: 10948
Number of validation nodes: 1216
Number of training edges: 33527
Number of validation edges: 3725
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.8279; val_auprc_score: 0.9082; val_best_acc_score: 0.7763; val_best_f1_score: 0.8388; train_kl_reg_loss: 187618.2245; train_edge_recon_loss: 2632968.9427; train_cat_covariates_contrastive_loss: 3245962.7042; train_gene_expr_recon_loss: 79686695.6947; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 85753245.1908; train_optim_loss: 85753245.1908; val_kl_reg_loss: 77851.3297; val_edge_recon_loss: 2686155.2833; val_cat_covariates_contrastive_loss: 3132921.4333; val_gene_expr_recon_loss: 55661892.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 61558820.2667; val_optim_loss: 61558820.2667
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8371; val_auprc_score: 0.9038; val_best_acc_score: 0.7939; val_best_f1_score: 0.8611; train_kl_reg_loss: 104756.6508; train_edge_recon_loss: 2568892.4866; train_cat_covariates_contrastive_loss: 3141380.9351; train_gene_expr_recon_loss: 52016745.2214; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 57831775.1756; train_optim_loss: 57831775.1756; val_kl_reg_loss: 104945.0146; val_edge_recon_loss: 2503183.0333; val_cat_covariates_contrastive_loss: 3133315.5833; val_gene_expr_recon_loss: 50445246.6667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 56186690.4000; val_optim_loss: 56186690.4000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8198; val_auprc_score: 0.8977; val_best_acc_score: 0.7861; val_best_f1_score: 0.8573; train_kl_reg_loss: 104202.0468; train_edge_recon_loss: 2313639.6698; train_cat_covariates_contrastive_loss: 3138628.1756; train_gene_expr_recon_loss: 49831132.1527; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 55387602.0763; train_optim_loss: 55387602.0763; val_kl_reg_loss: 106695.9245; val_edge_recon_loss: 2193792.1833; val_cat_covariates_contrastive_loss: 3133271.3167; val_gene_expr_recon_loss: 49319231.7333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 54752990.9333; val_optim_loss: 54752990.9333
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8482; val_auprc_score: 0.9107; val_best_acc_score: 0.8016; val_best_f1_score: 0.8646; train_kl_reg_loss: 110837.7309; train_edge_recon_loss: 2118611.9065; train_cat_covariates_contrastive_loss: 3135567.0019; train_gene_expr_recon_loss: 48947338.1374; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 54312354.7481; train_optim_loss: 54312354.7481; val_kl_reg_loss: 117798.2052; val_edge_recon_loss: 2152752.5583; val_cat_covariates_contrastive_loss: 3133592.0500; val_gene_expr_recon_loss: 48510846.4000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 53914989.0667; val_optim_loss: 53914989.0667
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8433; val_auprc_score: 0.9077; val_best_acc_score: 0.8023; val_best_f1_score: 0.8660; train_kl_reg_loss: 115796.2241; train_edge_recon_loss: 2087797.7414; train_cat_covariates_contrastive_loss: 3134977.0744; train_gene_expr_recon_loss: 48247600.6107; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 53586171.7863; train_optim_loss: 53586171.7863; val_kl_reg_loss: 118269.7031; val_edge_recon_loss: 2107540.3500; val_cat_covariates_contrastive_loss: 3133288.8000; val_gene_expr_recon_loss: 48160020.8000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 53519119.2000; val_optim_loss: 53519119.2000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8633; val_auprc_score: 0.9260; val_best_acc_score: 0.8110; val_best_f1_score: 0.8747; train_kl_reg_loss: 112003.6261; train_edge_recon_loss: 2033024.6851; train_cat_covariates_contrastive_loss: 3134649.3149; train_gene_expr_recon_loss: 47675130.1985; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 52954807.8473; train_optim_loss: 52954807.8473; val_kl_reg_loss: 118648.7604; val_edge_recon_loss: 2018050.9333; val_cat_covariates_contrastive_loss: 3133608.8667; val_gene_expr_recon_loss: 47453844.2667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 52724152.5333; val_optim_loss: 52724152.5333
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8572; val_auprc_score: 0.9202; val_best_acc_score: 0.8108; val_best_f1_score: 0.8756; train_kl_reg_loss: 105924.8652; train_edge_recon_loss: 2010455.3187; train_cat_covariates_contrastive_loss: 3134750.7538; train_gene_expr_recon_loss: 47109009.4046; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 52360140.3359; train_optim_loss: 52360140.3359; val_kl_reg_loss: 102121.0344; val_edge_recon_loss: 1977989.7250; val_cat_covariates_contrastive_loss: 3133847.1667; val_gene_expr_recon_loss: 46833063.7333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 52047021.6000; val_optim_loss: 52047021.6000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8655; val_auprc_score: 0.9219; val_best_acc_score: 0.8140; val_best_f1_score: 0.8764; train_kl_reg_loss: 98284.8464; train_edge_recon_loss: 2014187.4618; train_cat_covariates_contrastive_loss: 3135531.1927; train_gene_expr_recon_loss: 46625924.2443; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 51873927.8168; train_optim_loss: 51873927.8168; val_kl_reg_loss: 99873.9641; val_edge_recon_loss: 1993408.9000; val_cat_covariates_contrastive_loss: 3134732.9667; val_gene_expr_recon_loss: 46384945.8667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 51612961.6000; val_optim_loss: 51612961.6000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8725; val_auprc_score: 0.9309; val_best_acc_score: 0.8174; val_best_f1_score: 0.8784; train_kl_reg_loss: 94913.5954; train_edge_recon_loss: 2011467.9447; train_cat_covariates_contrastive_loss: 3135290.5573; train_gene_expr_recon_loss: 46144746.1374; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 51386418.1069; train_optim_loss: 51386418.1069; val_kl_reg_loss: 91540.4328; val_edge_recon_loss: 1989043.3167; val_cat_covariates_contrastive_loss: 3134943.1500; val_gene_expr_recon_loss: 45889760.5333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 51105287.4667; val_optim_loss: 51105287.4667
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.8812; val_auprc_score: 0.9339; val_best_acc_score: 0.8170; val_best_f1_score: 0.8775; train_kl_reg_loss: 87487.8426; train_edge_recon_loss: 1987572.3254; train_cat_covariates_contrastive_loss: 3135938.4656; train_gene_expr_recon_loss: 45637049.6794; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50848048.2443; train_optim_loss: 50848048.2443; val_kl_reg_loss: 84955.7943; val_edge_recon_loss: 2012000.2500; val_cat_covariates_contrastive_loss: 3135109.6500; val_gene_expr_recon_loss: 45365128.2667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50597194.4000; val_optim_loss: 50597194.4000
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.8811; val_auprc_score: 0.9360; val_best_acc_score: 0.8120; val_best_f1_score: 0.8753; train_kl_reg_loss: 82379.7499; train_edge_recon_loss: 1976731.0372; train_cat_covariates_contrastive_loss: 3136216.4485; train_gene_expr_recon_loss: 45159708.9466; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50355036.3969; train_optim_loss: 50355036.3969; val_kl_reg_loss: 85212.9948; val_edge_recon_loss: 2000208.4583; val_cat_covariates_contrastive_loss: 3135634.5667; val_gene_expr_recon_loss: 44943334.1333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50164390.1333; val_optim_loss: 50164390.1333
