Run timestamp: 29082023_192729_6.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '6', '--edge_batch_size_list', '256', '--node_batch_size_list', 'None', '--seeds', '1', '--run_index', '2', '--cell_type_key', 'cell_type', '--filter_genes', '--n_svg', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'visium_mouse_brain', '--reference_batches', 'batch1', 'batch2', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'data', '--cat_covariates_no_edges', 'True', 'False', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'gatv2conv_sample_integration_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '2', '2', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '500000.0', '--contrastive_logits_pos_ratio', '0.03125', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_6']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.
Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...


Filtering genes...
Starting with 32285 genes.
Keeping 32285 genes after filtering genes with expression in 0 cells.
Keeping 5000 spatially variable, highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 5000, n_cat_covariates_embed_input: 0, n_hidden: 1530, n_latent: 1520, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000

--- INITIALIZING TRAINER ---
Number of training nodes: 10948
Number of validation nodes: 1216
Number of training edges: 33527
Number of validation edges: 3725
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.8523; val_auprc_score: 0.9206; val_best_acc_score: 0.7594; val_best_f1_score: 0.8448; train_kl_reg_loss: 99917.9492; train_edge_recon_loss: 2413676.9189; train_cat_covariates_contrastive_loss: 395112.0043; train_gene_expr_recon_loss: 80424300.4580; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 83333007.4504; train_optim_loss: 83333007.4504; val_kl_reg_loss: 75693.0583; val_edge_recon_loss: 2672580.2667; val_cat_covariates_contrastive_loss: 313289.7250; val_gene_expr_recon_loss: 58947297.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 62008860.5333; val_optim_loss: 62008860.5333
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8576; val_auprc_score: 0.9201; val_best_acc_score: 0.7631; val_best_f1_score: 0.8465; train_kl_reg_loss: 93089.0425; train_edge_recon_loss: 2392936.9237; train_cat_covariates_contrastive_loss: 337235.3268; train_gene_expr_recon_loss: 53521008.2137; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 56344269.4046; train_optim_loss: 56344269.4046; val_kl_reg_loss: 100224.9203; val_edge_recon_loss: 2693013.8333; val_cat_covariates_contrastive_loss: 313306.3750; val_gene_expr_recon_loss: 51377630.1333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 54484174.9333; val_optim_loss: 54484174.9333
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8455; val_auprc_score: 0.9144; val_best_acc_score: 0.7673; val_best_f1_score: 0.8446; train_kl_reg_loss: 98295.9129; train_edge_recon_loss: 2382585.8531; train_cat_covariates_contrastive_loss: 331743.8698; train_gene_expr_recon_loss: 50211845.1298; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 53024470.7786; train_optim_loss: 53024470.7786; val_kl_reg_loss: 94508.6969; val_edge_recon_loss: 2687384.3333; val_cat_covariates_contrastive_loss: 313349.5146; val_gene_expr_recon_loss: 50119088.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 53214330.6667; val_optim_loss: 53214330.6667
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8497; val_auprc_score: 0.9132; val_best_acc_score: 0.8007; val_best_f1_score: 0.8634; train_kl_reg_loss: 88233.6995; train_edge_recon_loss: 2365209.2557; train_cat_covariates_contrastive_loss: 327377.4055; train_gene_expr_recon_loss: 49150623.3588; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 51931443.6336; train_optim_loss: 51931443.6336; val_kl_reg_loss: 82898.8531; val_edge_recon_loss: 2620118.8833; val_cat_covariates_contrastive_loss: 313425.0125; val_gene_expr_recon_loss: 49392735.2000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 52409177.8667; val_optim_loss: 52409177.8667
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8686; val_auprc_score: 0.9262; val_best_acc_score: 0.8270; val_best_f1_score: 0.8803; train_kl_reg_loss: 71619.5261; train_edge_recon_loss: 2332080.6775; train_cat_covariates_contrastive_loss: 325720.2929; train_gene_expr_recon_loss: 48399509.1603; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 51128929.7405; train_optim_loss: 51128929.7405; val_kl_reg_loss: 63514.7844; val_edge_recon_loss: 2453487.3167; val_cat_covariates_contrastive_loss: 313421.9813; val_gene_expr_recon_loss: 48689449.8667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 51519873.3333; val_optim_loss: 51519873.3333
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8653; val_auprc_score: 0.9198; val_best_acc_score: 0.8170; val_best_f1_score: 0.8780; train_kl_reg_loss: 52982.0319; train_edge_recon_loss: 2224567.3111; train_cat_covariates_contrastive_loss: 320438.7550; train_gene_expr_recon_loss: 47781366.3206; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50379354.3511; train_optim_loss: 50379354.3511; val_kl_reg_loss: 52628.1341; val_edge_recon_loss: 2116677.2250; val_cat_covariates_contrastive_loss: 313356.6958; val_gene_expr_recon_loss: 48021370.4000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50504032.0000; val_optim_loss: 50504032.0000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8609; val_auprc_score: 0.9161; val_best_acc_score: 0.8184; val_best_f1_score: 0.8787; train_kl_reg_loss: 60067.0761; train_edge_recon_loss: 2060762.0802; train_cat_covariates_contrastive_loss: 315901.5706; train_gene_expr_recon_loss: 47212115.1756; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 49648845.8626; train_optim_loss: 49648845.8626; val_kl_reg_loss: 66884.1792; val_edge_recon_loss: 2021818.4667; val_cat_covariates_contrastive_loss: 313345.6312; val_gene_expr_recon_loss: 47487137.0667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 49889185.6000; val_optim_loss: 49889185.6000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8754; val_auprc_score: 0.9260; val_best_acc_score: 0.8214; val_best_f1_score: 0.8788; train_kl_reg_loss: 68270.5559; train_edge_recon_loss: 2001893.7901; train_cat_covariates_contrastive_loss: 315339.9454; train_gene_expr_recon_loss: 46662854.2901; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 49048358.5649; train_optim_loss: 49048358.5649; val_kl_reg_loss: 66803.7919; val_edge_recon_loss: 2004209.6750; val_cat_covariates_contrastive_loss: 313431.9833; val_gene_expr_recon_loss: 46711308.8000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 49095754.1333; val_optim_loss: 49095754.1333
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8735; val_auprc_score: 0.9242; val_best_acc_score: 0.8326; val_best_f1_score: 0.8837; train_kl_reg_loss: 69221.3302; train_edge_recon_loss: 1975381.0792; train_cat_covariates_contrastive_loss: 314969.6341; train_gene_expr_recon_loss: 46186890.7176; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 48546462.5954; train_optim_loss: 48546462.5954; val_kl_reg_loss: 67879.6836; val_edge_recon_loss: 1966022.8083; val_cat_covariates_contrastive_loss: 313479.5771; val_gene_expr_recon_loss: 46438212.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48785594.1333; val_optim_loss: 48785594.1333
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.8953; val_auprc_score: 0.9401; val_best_acc_score: 0.8365; val_best_f1_score: 0.8880; train_kl_reg_loss: 66749.5901; train_edge_recon_loss: 1933774.8378; train_cat_covariates_contrastive_loss: 314483.6527; train_gene_expr_recon_loss: 45735045.8321; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 48050053.8626; train_optim_loss: 48050053.8626; val_kl_reg_loss: 64688.4323; val_edge_recon_loss: 1934303.9000; val_cat_covariates_contrastive_loss: 313805.2417; val_gene_expr_recon_loss: 46069817.3333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48382614.9333; val_optim_loss: 48382614.9333
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9047; val_auprc_score: 0.9422; val_best_acc_score: 0.8539; val_best_f1_score: 0.8976; train_kl_reg_loss: 64061.3646; train_edge_recon_loss: 1933175.9151; train_cat_covariates_contrastive_loss: 314417.1608; train_gene_expr_recon_loss: 45326446.1069; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 47638100.6412; train_optim_loss: 47638100.6412; val_kl_reg_loss: 62378.2672; val_edge_recon_loss: 1915244.2583; val_cat_covariates_contrastive_loss: 314474.5333; val_gene_expr_recon_loss: 45573322.6667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 47865419.7333; val_optim_loss: 47865419.7333
