Run timestamp: 29082023_222550_17.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '6', '--edge_batch_size_list', '256', '--node_batch_size_list', 'None', '--seeds', '1', '--run_index', '2', '--cell_type_key', 'cell_type', '--filter_genes', '--n_svg', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'visium_mouse_brain', '--reference_batches', 'batch1', 'batch2', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'data', '--cat_covariates_no_edges', 'True', 'False', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'gatv2conv_sample_integration_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '2', '2', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '5000000.0', '--contrastive_logits_pos_ratio', '0.015625', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '6', '--timestamp_suffix', '_17']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.
Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...


Filtering genes...
Starting with 32285 genes.
Keeping 32285 genes after filtering genes with expression in 0 cells.
Keeping 5000 spatially variable, highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 5000, n_cat_covariates_embed_input: 0, n_hidden: 1530, n_latent: 1520, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000

--- INITIALIZING TRAINER ---
Number of training nodes: 10948
Number of validation nodes: 1216
Number of training edges: 33527
Number of validation edges: 3725
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.8086; val_auprc_score: 0.8887; val_best_acc_score: 0.7693; val_best_f1_score: 0.8346; train_kl_reg_loss: 173816.2807; train_edge_recon_loss: 2562852.9733; train_cat_covariates_contrastive_loss: 3250070.2118; train_gene_expr_recon_loss: 80716021.3740; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 86702760.4885; train_optim_loss: 86702760.4885; val_kl_reg_loss: 152843.8312; val_edge_recon_loss: 2717139.4333; val_cat_covariates_contrastive_loss: 3132728.6667; val_gene_expr_recon_loss: 56402791.4667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 62405502.9333; val_optim_loss: 62405502.9333
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8330; val_auprc_score: 0.8970; val_best_acc_score: 0.7960; val_best_f1_score: 0.8583; train_kl_reg_loss: 128236.7028; train_edge_recon_loss: 2542304.0324; train_cat_covariates_contrastive_loss: 3140807.6317; train_gene_expr_recon_loss: 52420112.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 58231460.2443; train_optim_loss: 58231460.2443; val_kl_reg_loss: 122263.3245; val_edge_recon_loss: 2625667.8833; val_cat_covariates_contrastive_loss: 3133023.2500; val_gene_expr_recon_loss: 51242370.6667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 57123324.8000; val_optim_loss: 57123324.8000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8250; val_auprc_score: 0.8995; val_best_acc_score: 0.7828; val_best_f1_score: 0.8537; train_kl_reg_loss: 101143.9876; train_edge_recon_loss: 2372802.6269; train_cat_covariates_contrastive_loss: 3143246.1851; train_gene_expr_recon_loss: 49872980.8855; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 55490173.6794; train_optim_loss: 55490173.6794; val_kl_reg_loss: 104937.8990; val_edge_recon_loss: 2194393.3333; val_cat_covariates_contrastive_loss: 3133103.6500; val_gene_expr_recon_loss: 49927630.6667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 55360065.6000; val_optim_loss: 55360065.6000
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8278; val_auprc_score: 0.9046; val_best_acc_score: 0.7727; val_best_f1_score: 0.8503; train_kl_reg_loss: 105309.3676; train_edge_recon_loss: 2168921.5601; train_cat_covariates_contrastive_loss: 3136656.7882; train_gene_expr_recon_loss: 48757820.2748; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 54168708.1221; train_optim_loss: 54168708.1221; val_kl_reg_loss: 110212.0953; val_edge_recon_loss: 2185967.6750; val_cat_covariates_contrastive_loss: 3133216.6500; val_gene_expr_recon_loss: 48832066.6667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 54261463.4667; val_optim_loss: 54261463.4667
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8598; val_auprc_score: 0.9203; val_best_acc_score: 0.8072; val_best_f1_score: 0.8700; train_kl_reg_loss: 111790.7061; train_edge_recon_loss: 2094108.1889; train_cat_covariates_contrastive_loss: 3135416.2538; train_gene_expr_recon_loss: 47974356.7939; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 53315671.8168; train_optim_loss: 53315671.8168; val_kl_reg_loss: 109722.9344; val_edge_recon_loss: 2053871.7583; val_cat_covariates_contrastive_loss: 3133700.3333; val_gene_expr_recon_loss: 48048765.3333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 53346060.0000; val_optim_loss: 53346060.0000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8513; val_auprc_score: 0.9156; val_best_acc_score: 0.8024; val_best_f1_score: 0.8671; train_kl_reg_loss: 110892.2060; train_edge_recon_loss: 2044725.1546; train_cat_covariates_contrastive_loss: 3135163.8511; train_gene_expr_recon_loss: 47306414.5649; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 52597195.9084; train_optim_loss: 52597195.9084; val_kl_reg_loss: 105881.7302; val_edge_recon_loss: 2077055.5250; val_cat_covariates_contrastive_loss: 3134211.2167; val_gene_expr_recon_loss: 47374126.1333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 52691274.9333; val_optim_loss: 52691274.9333
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8619; val_auprc_score: 0.9214; val_best_acc_score: 0.8118; val_best_f1_score: 0.8738; train_kl_reg_loss: 105943.5101; train_edge_recon_loss: 2033404.6031; train_cat_covariates_contrastive_loss: 3135393.4828; train_gene_expr_recon_loss: 46714506.6565; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 51989248.3053; train_optim_loss: 51989248.3053; val_kl_reg_loss: 105162.1771; val_edge_recon_loss: 1999932.0417; val_cat_covariates_contrastive_loss: 3134324.6333; val_gene_expr_recon_loss: 47019484.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 52258902.9333; val_optim_loss: 52258902.9333
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8765; val_auprc_score: 0.9290; val_best_acc_score: 0.8056; val_best_f1_score: 0.8687; train_kl_reg_loss: 99590.8494; train_edge_recon_loss: 2006570.1374; train_cat_covariates_contrastive_loss: 3135570.5802; train_gene_expr_recon_loss: 46215017.8626; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 51456749.5267; train_optim_loss: 51456749.5267; val_kl_reg_loss: 99613.1318; val_edge_recon_loss: 2051525.7083; val_cat_covariates_contrastive_loss: 3134820.7167; val_gene_expr_recon_loss: 46383364.8000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 51669324.5333; val_optim_loss: 51669324.5333
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8738; val_auprc_score: 0.9253; val_best_acc_score: 0.8128; val_best_f1_score: 0.8724; train_kl_reg_loss: 93493.9011; train_edge_recon_loss: 1990917.9046; train_cat_covariates_contrastive_loss: 3135994.8950; train_gene_expr_recon_loss: 45740199.8779; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50960606.4427; train_optim_loss: 50960606.4427; val_kl_reg_loss: 91041.6062; val_edge_recon_loss: 2017445.8167; val_cat_covariates_contrastive_loss: 3134613.8167; val_gene_expr_recon_loss: 45891329.0667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 51134430.6667; val_optim_loss: 51134430.6667
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.8764; val_auprc_score: 0.9308; val_best_acc_score: 0.8106; val_best_f1_score: 0.8725; train_kl_reg_loss: 86874.7761; train_edge_recon_loss: 1982749.9160; train_cat_covariates_contrastive_loss: 3136179.0515; train_gene_expr_recon_loss: 45285436.7634; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50491240.3969; train_optim_loss: 50491240.3969; val_kl_reg_loss: 84160.8083; val_edge_recon_loss: 1989908.1667; val_cat_covariates_contrastive_loss: 3135644.1333; val_gene_expr_recon_loss: 45389999.4667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50599713.0667; val_optim_loss: 50599713.0667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.8791; val_auprc_score: 0.9315; val_best_acc_score: 0.8074; val_best_f1_score: 0.8686; train_kl_reg_loss: 79688.1400; train_edge_recon_loss: 1963312.5162; train_cat_covariates_contrastive_loss: 3136986.7366; train_gene_expr_recon_loss: 44918000.7328; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50097988.1527; train_optim_loss: 50097988.1527; val_kl_reg_loss: 80238.6578; val_edge_recon_loss: 2021385.3333; val_cat_covariates_contrastive_loss: 3136073.9833; val_gene_expr_recon_loss: 45109640.8000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50347338.4000; val_optim_loss: 50347338.4000
