Run timestamp: 29082023_223727_20.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '6', '--edge_batch_size_list', '256', '--node_batch_size_list', 'None', '--seeds', '1', '--run_index', '2', '--cell_type_key', 'cell_type', '--filter_genes', '--n_svg', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'visium_mouse_brain', '--reference_batches', 'batch1', 'batch2', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'data', '--cat_covariates_no_edges', 'True', 'False', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'gatv2conv_sample_integration_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '2', '2', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '5000000.0', '--contrastive_logits_pos_ratio', '0.0078125', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '6', '--timestamp_suffix', '_20']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.
Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...


Filtering genes...
Starting with 32285 genes.
Keeping 32285 genes after filtering genes with expression in 0 cells.
Keeping 5000 spatially variable, highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 5000, n_cat_covariates_embed_input: 0, n_hidden: 1530, n_latent: 1520, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000

--- INITIALIZING TRAINER ---
Number of training nodes: 10948
Number of validation nodes: 1216
Number of training edges: 33527
Number of validation edges: 3725
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.8061; val_auprc_score: 0.8928; val_best_acc_score: 0.7613; val_best_f1_score: 0.8286; train_kl_reg_loss: 119322.0952; train_edge_recon_loss: 2570079.8473; train_cat_covariates_contrastive_loss: 3278863.2805; train_gene_expr_recon_loss: 76108468.9160; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 82076734.4122; train_optim_loss: 82076734.4122; val_kl_reg_loss: 165650.9417; val_edge_recon_loss: 2667217.5167; val_cat_covariates_contrastive_loss: 3132727.3167; val_gene_expr_recon_loss: 59206725.8667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 65172321.6000; val_optim_loss: 65172321.6000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8284; val_auprc_score: 0.8978; val_best_acc_score: 0.7834; val_best_f1_score: 0.8539; train_kl_reg_loss: 125291.2286; train_edge_recon_loss: 2537258.4656; train_cat_covariates_contrastive_loss: 3140172.9294; train_gene_expr_recon_loss: 53822028.3969; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 59624750.9924; train_optim_loss: 59624750.9924; val_kl_reg_loss: 116511.0198; val_edge_recon_loss: 2551562.3000; val_cat_covariates_contrastive_loss: 3133050.5333; val_gene_expr_recon_loss: 52210548.8000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 58011672.8000; val_optim_loss: 58011672.8000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8230; val_auprc_score: 0.8975; val_best_acc_score: 0.7807; val_best_f1_score: 0.8508; train_kl_reg_loss: 100486.9482; train_edge_recon_loss: 2323227.3025; train_cat_covariates_contrastive_loss: 3140675.9943; train_gene_expr_recon_loss: 50337671.1145; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 55902061.3435; train_optim_loss: 55902061.3435; val_kl_reg_loss: 107491.2844; val_edge_recon_loss: 2187616.8250; val_cat_covariates_contrastive_loss: 3132928.0000; val_gene_expr_recon_loss: 50424725.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 55852761.8667; val_optim_loss: 55852761.8667
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8312; val_auprc_score: 0.9031; val_best_acc_score: 0.7791; val_best_f1_score: 0.8530; train_kl_reg_loss: 114503.5591; train_edge_recon_loss: 2134612.4170; train_cat_covariates_contrastive_loss: 3135333.9962; train_gene_expr_recon_loss: 49006987.1145; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 54391437.2519; train_optim_loss: 54391437.2519; val_kl_reg_loss: 116612.8250; val_edge_recon_loss: 2126326.7417; val_cat_covariates_contrastive_loss: 3133260.0167; val_gene_expr_recon_loss: 48976409.0667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 54352608.2667; val_optim_loss: 54352608.2667
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8340; val_auprc_score: 0.9060; val_best_acc_score: 0.7886; val_best_f1_score: 0.8577; train_kl_reg_loss: 115658.3235; train_edge_recon_loss: 2092120.8597; train_cat_covariates_contrastive_loss: 3134389.3645; train_gene_expr_recon_loss: 48123811.6947; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 53465980.3969; train_optim_loss: 53465980.3969; val_kl_reg_loss: 113253.1536; val_edge_recon_loss: 2088019.3333; val_cat_covariates_contrastive_loss: 3133361.3667; val_gene_expr_recon_loss: 48598463.7333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 53933097.8667; val_optim_loss: 53933097.8667
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8388; val_auprc_score: 0.9075; val_best_acc_score: 0.7887; val_best_f1_score: 0.8567; train_kl_reg_loss: 107501.0552; train_edge_recon_loss: 2060246.9323; train_cat_covariates_contrastive_loss: 3134647.3893; train_gene_expr_recon_loss: 47385260.3664; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 52687655.6336; train_optim_loss: 52687655.6336; val_kl_reg_loss: 104397.8630; val_edge_recon_loss: 2084775.6917; val_cat_covariates_contrastive_loss: 3133414.8333; val_gene_expr_recon_loss: 47851498.1333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 53174086.4000; val_optim_loss: 53174086.4000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8411; val_auprc_score: 0.9110; val_best_acc_score: 0.7907; val_best_f1_score: 0.8597; train_kl_reg_loss: 103003.3018; train_edge_recon_loss: 2046299.2071; train_cat_covariates_contrastive_loss: 3134668.5630; train_gene_expr_recon_loss: 46737916.5802; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 52021887.8168; train_optim_loss: 52021887.8168; val_kl_reg_loss: 95177.2625; val_edge_recon_loss: 2064669.5000; val_cat_covariates_contrastive_loss: 3134102.0667; val_gene_expr_recon_loss: 47120333.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 52414282.6667; val_optim_loss: 52414282.6667
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8531; val_auprc_score: 0.9140; val_best_acc_score: 0.8159; val_best_f1_score: 0.8761; train_kl_reg_loss: 93653.7219; train_edge_recon_loss: 2022998.4160; train_cat_covariates_contrastive_loss: 3134899.7385; train_gene_expr_recon_loss: 46243424.6718; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 51494976.3359; train_optim_loss: 51494976.3359; val_kl_reg_loss: 88763.7563; val_edge_recon_loss: 1988789.1417; val_cat_covariates_contrastive_loss: 3134713.1667; val_gene_expr_recon_loss: 46798153.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 52010420.0000; val_optim_loss: 52010420.0000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8797; val_auprc_score: 0.9297; val_best_acc_score: 0.8237; val_best_f1_score: 0.8792; train_kl_reg_loss: 88658.2587; train_edge_recon_loss: 1981727.1212; train_cat_covariates_contrastive_loss: 3135145.0878; train_gene_expr_recon_loss: 45676750.9618; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50882281.4351; train_optim_loss: 50882281.4351; val_kl_reg_loss: 85519.6135; val_edge_recon_loss: 1959232.6000; val_cat_covariates_contrastive_loss: 3135300.8500; val_gene_expr_recon_loss: 45917665.8667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 51097718.9333; val_optim_loss: 51097718.9333
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.8886; val_auprc_score: 0.9359; val_best_acc_score: 0.8241; val_best_f1_score: 0.8792; train_kl_reg_loss: 81498.4747; train_edge_recon_loss: 1974863.6565; train_cat_covariates_contrastive_loss: 3135542.4637; train_gene_expr_recon_loss: 45216722.2595; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50408626.9008; train_optim_loss: 50408626.9008; val_kl_reg_loss: 78718.8380; val_edge_recon_loss: 1966102.5167; val_cat_covariates_contrastive_loss: 3136437.4667; val_gene_expr_recon_loss: 45596061.8667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50777321.3333; val_optim_loss: 50777321.3333
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.8879; val_auprc_score: 0.9328; val_best_acc_score: 0.8331; val_best_f1_score: 0.8854; train_kl_reg_loss: 75018.5116; train_edge_recon_loss: 1935861.5448; train_cat_covariates_contrastive_loss: 3136084.9256; train_gene_expr_recon_loss: 44741408.0611; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 49888373.1908; train_optim_loss: 49888373.1908; val_kl_reg_loss: 70762.0094; val_edge_recon_loss: 1957342.5417; val_cat_covariates_contrastive_loss: 3137098.9833; val_gene_expr_recon_loss: 45131397.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50296600.8000; val_optim_loss: 50296600.8000
