Run timestamp: 29082023_223031_18.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '6', '--edge_batch_size_list', '256', '--node_batch_size_list', 'None', '--seeds', '1', '--run_index', '2', '--cell_type_key', 'cell_type', '--filter_genes', '--n_svg', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'visium_mouse_brain', '--reference_batches', 'batch1', 'batch2', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'data', '--cat_covariates_no_edges', 'True', 'False', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'gatv2conv_sample_integration_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '2', '2', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '500000.0', '--contrastive_logits_pos_ratio', '0.015625', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '6', '--timestamp_suffix', '_18']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.
Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...


Filtering genes...
Starting with 32285 genes.
Keeping 32285 genes after filtering genes with expression in 0 cells.
Keeping 5000 spatially variable, highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 5000, n_cat_covariates_embed_input: 0, n_hidden: 1530, n_latent: 1520, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000

--- INITIALIZING TRAINER ---
Number of training nodes: 10948
Number of validation nodes: 1216
Number of training edges: 33527
Number of validation edges: 3725
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.8359; val_auprc_score: 0.9082; val_best_acc_score: 0.7703; val_best_f1_score: 0.8456; train_kl_reg_loss: 111419.8752; train_edge_recon_loss: 2420077.4218; train_cat_covariates_contrastive_loss: 368440.5716; train_gene_expr_recon_loss: 75703058.3206; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 78602996.1832; train_optim_loss: 78602996.1832; val_kl_reg_loss: 129216.1396; val_edge_recon_loss: 2720854.8167; val_cat_covariates_contrastive_loss: 313283.2479; val_gene_expr_recon_loss: 56661014.4000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 59824368.2667; val_optim_loss: 59824368.2667
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8360; val_auprc_score: 0.9129; val_best_acc_score: 0.7650; val_best_f1_score: 0.8307; train_kl_reg_loss: 134923.1794; train_edge_recon_loss: 2429896.8969; train_cat_covariates_contrastive_loss: 336291.5677; train_gene_expr_recon_loss: 52284279.9084; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 55185391.4504; train_optim_loss: 55185391.4504; val_kl_reg_loss: 126329.2125; val_edge_recon_loss: 2716546.9167; val_cat_covariates_contrastive_loss: 313310.8042; val_gene_expr_recon_loss: 50248110.1333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 53404296.8000; val_optim_loss: 53404296.8000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8554; val_auprc_score: 0.9162; val_best_acc_score: 0.7986; val_best_f1_score: 0.8622; train_kl_reg_loss: 122915.2719; train_edge_recon_loss: 2414969.3721; train_cat_covariates_contrastive_loss: 332700.2297; train_gene_expr_recon_loss: 49483835.6031; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 52354420.4580; train_optim_loss: 52354420.4580; val_kl_reg_loss: 107426.1016; val_edge_recon_loss: 2648610.1500; val_cat_covariates_contrastive_loss: 313359.9396; val_gene_expr_recon_loss: 49005159.4667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 52074555.4667; val_optim_loss: 52074555.4667
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8526; val_auprc_score: 0.9143; val_best_acc_score: 0.8028; val_best_f1_score: 0.8654; train_kl_reg_loss: 99348.5825; train_edge_recon_loss: 2353859.0725; train_cat_covariates_contrastive_loss: 321532.9191; train_gene_expr_recon_loss: 48486326.6870; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 51261067.1450; train_optim_loss: 51261067.1450; val_kl_reg_loss: 88674.0578; val_edge_recon_loss: 2423671.5333; val_cat_covariates_contrastive_loss: 313418.9854; val_gene_expr_recon_loss: 48052139.4667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50877904.0000; val_optim_loss: 50877904.0000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8568; val_auprc_score: 0.9175; val_best_acc_score: 0.7905; val_best_f1_score: 0.8588; train_kl_reg_loss: 83166.7616; train_edge_recon_loss: 2189105.8025; train_cat_covariates_contrastive_loss: 315659.6634; train_gene_expr_recon_loss: 47763507.8168; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50351440.1832; train_optim_loss: 50351440.1832; val_kl_reg_loss: 94269.0365; val_edge_recon_loss: 2139842.3667; val_cat_covariates_contrastive_loss: 313421.9917; val_gene_expr_recon_loss: 47453432.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50000965.3333; val_optim_loss: 50000965.3333
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8682; val_auprc_score: 0.9222; val_best_acc_score: 0.8070; val_best_f1_score: 0.8688; train_kl_reg_loss: 95810.0960; train_edge_recon_loss: 2050043.8540; train_cat_covariates_contrastive_loss: 314668.6846; train_gene_expr_recon_loss: 47134505.0992; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 49595027.6031; train_optim_loss: 49595027.6031; val_kl_reg_loss: 95223.8182; val_edge_recon_loss: 2079027.7583; val_cat_covariates_contrastive_loss: 313488.0125; val_gene_expr_recon_loss: 46530893.8667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 49018633.8667; val_optim_loss: 49018633.8667
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8684; val_auprc_score: 0.9230; val_best_acc_score: 0.8044; val_best_f1_score: 0.8705; train_kl_reg_loss: 95458.9200; train_edge_recon_loss: 2026428.6336; train_cat_covariates_contrastive_loss: 314524.7042; train_gene_expr_recon_loss: 46539357.3130; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 48975769.5878; train_optim_loss: 48975769.5878; val_kl_reg_loss: 91658.0255; val_edge_recon_loss: 2041079.8750; val_cat_covariates_contrastive_loss: 313597.4062; val_gene_expr_recon_loss: 46284817.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48731152.8000; val_optim_loss: 48731152.8000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8805; val_auprc_score: 0.9307; val_best_acc_score: 0.8157; val_best_f1_score: 0.8773; train_kl_reg_loss: 90450.2798; train_edge_recon_loss: 1989636.7300; train_cat_covariates_contrastive_loss: 314298.2228; train_gene_expr_recon_loss: 45976574.0763; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 48370959.2672; train_optim_loss: 48370959.2672; val_kl_reg_loss: 85513.0771; val_edge_recon_loss: 2005982.9083; val_cat_covariates_contrastive_loss: 313770.0083; val_gene_expr_recon_loss: 45694742.4000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48100008.2667; val_optim_loss: 48100008.2667
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8930; val_auprc_score: 0.9405; val_best_acc_score: 0.8129; val_best_f1_score: 0.8747; train_kl_reg_loss: 83238.7346; train_edge_recon_loss: 1987863.3426; train_cat_covariates_contrastive_loss: 314312.9955; train_gene_expr_recon_loss: 45490663.7863; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 47876078.6565; train_optim_loss: 47876078.6565; val_kl_reg_loss: 77267.4375; val_edge_recon_loss: 2017353.5083; val_cat_covariates_contrastive_loss: 314060.1688; val_gene_expr_recon_loss: 45365061.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 47773742.9333; val_optim_loss: 47773742.9333
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9028; val_auprc_score: 0.9473; val_best_acc_score: 0.8303; val_best_f1_score: 0.8770; train_kl_reg_loss: 75081.7462; train_edge_recon_loss: 1958311.6622; train_cat_covariates_contrastive_loss: 314568.9974; train_gene_expr_recon_loss: 45031619.6947; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 47379581.9542; train_optim_loss: 47379581.9542; val_kl_reg_loss: 70599.1839; val_edge_recon_loss: 1971281.7917; val_cat_covariates_contrastive_loss: 314425.6542; val_gene_expr_recon_loss: 44935943.7333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 47292250.6667; val_optim_loss: 47292250.6667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9111; val_auprc_score: 0.9493; val_best_acc_score: 0.8460; val_best_f1_score: 0.8902; train_kl_reg_loss: 68267.0906; train_edge_recon_loss: 1930180.8473; train_cat_covariates_contrastive_loss: 315018.3154; train_gene_expr_recon_loss: 44573232.3664; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 46886698.7481; train_optim_loss: 46886698.7481; val_kl_reg_loss: 65259.2523; val_edge_recon_loss: 1929641.2333; val_cat_covariates_contrastive_loss: 315310.5104; val_gene_expr_recon_loss: 44508809.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 46819020.2667; val_optim_loss: 46819020.2667
