Run timestamp: 30082023_163827_2.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '6', '--edge_batch_size_list', '512', '--node_batch_size_list', 'None', '--seeds', '1', '--run_index', '2', '--cell_type_key', 'cell_type', '--filter_genes', '--n_svg', '3000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'visium_mouse_brain', '--reference_batches', 'batch1', 'batch2', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'data', '--cat_covariates_no_edges', 'True', 'False', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'gatv2conv_sample_integration_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '2', '2', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_fc_layers_encoder', '2', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '1000000', '--contrastive_logits_pos_ratio', '0.0625', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '3', '--timestamp_suffix', '_2']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.
Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...


Filtering genes...
Starting with 32285 genes.
Keeping 32285 genes after filtering genes with expression in 0 cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 3000, n_cat_covariates_embed_input: 0, n_hidden: 1475, n_latent: 1465, n_addon_latent: 10, n_fc_layers: 2, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1465, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 3000
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1465, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 3000

--- INITIALIZING TRAINER ---
Number of training nodes: 10948
Number of validation nodes: 1216
Number of training edges: 33527
Number of validation edges: 3725
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.8276; val_auprc_score: 0.9104; val_best_acc_score: 0.7627; val_best_f1_score: 0.8414; train_kl_reg_loss: 68683.3271; train_edge_recon_loss: 2507066.7955; train_cat_covariates_contrastive_loss: 666294.3390; train_gene_expr_recon_loss: 46643913.8182; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 49885958.1818; train_optim_loss: 49885958.1818; val_kl_reg_loss: 117468.6543; val_edge_recon_loss: 2404562.4062; val_cat_covariates_contrastive_loss: 626584.8438; val_gene_expr_recon_loss: 40556922.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 43705539.0000; val_optim_loss: 43705539.0000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8359; val_auprc_score: 0.9134; val_best_acc_score: 0.7982; val_best_f1_score: 0.8678; train_kl_reg_loss: 136732.7217; train_edge_recon_loss: 2166338.7292; train_cat_covariates_contrastive_loss: 628766.4309; train_gene_expr_recon_loss: 37370373.0303; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 40302210.9697; train_optim_loss: 40302210.9697; val_kl_reg_loss: 143664.8535; val_edge_recon_loss: 2120667.0625; val_cat_covariates_contrastive_loss: 626914.6719; val_gene_expr_recon_loss: 36353838.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 39245084.0000; val_optim_loss: 39245084.0000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8662; val_auprc_score: 0.9284; val_best_acc_score: 0.8080; val_best_f1_score: 0.8728; train_kl_reg_loss: 138120.8295; train_edge_recon_loss: 2092153.7973; train_cat_covariates_contrastive_loss: 627776.8996; train_gene_expr_recon_loss: 35661242.4242; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 38519294.0606; train_optim_loss: 38519294.0606; val_kl_reg_loss: 134215.2305; val_edge_recon_loss: 2069634.2656; val_cat_covariates_contrastive_loss: 627098.7031; val_gene_expr_recon_loss: 35887581.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 38718530.0000; val_optim_loss: 38718530.0000
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8753; val_auprc_score: 0.9301; val_best_acc_score: 0.8067; val_best_f1_score: 0.8704; train_kl_reg_loss: 123978.6205; train_edge_recon_loss: 2072655.2197; train_cat_covariates_contrastive_loss: 627855.4886; train_gene_expr_recon_loss: 35097705.6970; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 37922194.9091; train_optim_loss: 37922194.9091; val_kl_reg_loss: 123696.8516; val_edge_recon_loss: 2130208.2969; val_cat_covariates_contrastive_loss: 627181.9062; val_gene_expr_recon_loss: 35386633.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 38267721.0000; val_optim_loss: 38267721.0000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8851; val_auprc_score: 0.9381; val_best_acc_score: 0.8183; val_best_f1_score: 0.8784; train_kl_reg_loss: 111606.3255; train_edge_recon_loss: 2020972.5019; train_cat_covariates_contrastive_loss: 628163.7017; train_gene_expr_recon_loss: 34763931.3636; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 37524674.0000; train_optim_loss: 37524674.0000; val_kl_reg_loss: 105242.1260; val_edge_recon_loss: 2032228.4844; val_cat_covariates_contrastive_loss: 627769.7891; val_gene_expr_recon_loss: 34775325.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 37540565.5000; val_optim_loss: 37540565.5000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8988; val_auprc_score: 0.9445; val_best_acc_score: 0.8239; val_best_f1_score: 0.8827; train_kl_reg_loss: 100852.5017; train_edge_recon_loss: 2015452.5019; train_cat_covariates_contrastive_loss: 628566.8816; train_gene_expr_recon_loss: 34436476.3939; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 37181348.0000; train_optim_loss: 37181348.0000; val_kl_reg_loss: 98268.6719; val_edge_recon_loss: 1976173.7812; val_cat_covariates_contrastive_loss: 628165.1172; val_gene_expr_recon_loss: 34139389.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 36841997.5000; val_optim_loss: 36841997.5000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9119; val_auprc_score: 0.9527; val_best_acc_score: 0.8405; val_best_f1_score: 0.8905; train_kl_reg_loss: 92340.4149; train_edge_recon_loss: 1975857.4773; train_cat_covariates_contrastive_loss: 629276.9583; train_gene_expr_recon_loss: 34088887.7273; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 36786362.4242; train_optim_loss: 36786362.4242; val_kl_reg_loss: 88781.6846; val_edge_recon_loss: 1941625.4688; val_cat_covariates_contrastive_loss: 629955.2734; val_gene_expr_recon_loss: 33957141.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 36617503.5000; val_optim_loss: 36617503.5000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9176; val_auprc_score: 0.9520; val_best_acc_score: 0.8526; val_best_f1_score: 0.8967; train_kl_reg_loss: 86694.6489; train_edge_recon_loss: 1962415.6458; train_cat_covariates_contrastive_loss: 630405.6127; train_gene_expr_recon_loss: 33751454.1818; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 36430969.9394; train_optim_loss: 36430969.9394; val_kl_reg_loss: 85557.9121; val_edge_recon_loss: 1974003.6875; val_cat_covariates_contrastive_loss: 631659.6562; val_gene_expr_recon_loss: 33812624.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 36503845.5000; val_optim_loss: 36503845.5000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9261; val_auprc_score: 0.9570; val_best_acc_score: 0.8675; val_best_f1_score: 0.9070; train_kl_reg_loss: 82036.1280; train_edge_recon_loss: 1921604.3163; train_cat_covariates_contrastive_loss: 631872.1903; train_gene_expr_recon_loss: 33512365.6970; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 36147878.3636; train_optim_loss: 36147878.3636; val_kl_reg_loss: 81675.7012; val_edge_recon_loss: 1948626.8750; val_cat_covariates_contrastive_loss: 631668.2656; val_gene_expr_recon_loss: 33568132.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 36230102.5000; val_optim_loss: 36230102.5000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9389; val_auprc_score: 0.9589; val_best_acc_score: 0.8945; val_best_f1_score: 0.9244; train_kl_reg_loss: 78622.1122; train_edge_recon_loss: 1899002.8958; train_cat_covariates_contrastive_loss: 633578.3892; train_gene_expr_recon_loss: 33249055.1212; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 35860258.5455; train_optim_loss: 35860258.5455; val_kl_reg_loss: 76106.8369; val_edge_recon_loss: 1916239.0156; val_cat_covariates_contrastive_loss: 634300.0312; val_gene_expr_recon_loss: 33466367.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 36093014.0000; val_optim_loss: 36093014.0000
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9450; val_auprc_score: 0.9639; val_best_acc_score: 0.9050; val_best_f1_score: 0.9308; train_kl_reg_loss: 76623.3912; train_edge_recon_loss: 1871442.9621; train_cat_covariates_contrastive_loss: 634437.4678; train_gene_expr_recon_loss: 32968777.9697; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 35551281.4545; train_optim_loss: 35551281.4545; val_kl_reg_loss: 76184.0225; val_edge_recon_loss: 1848134.3125; val_cat_covariates_contrastive_loss: 632913.0703; val_gene_expr_recon_loss: 32979142.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 35536374.5000; val_optim_loss: 35536374.5000
