Run timestamp: 29082023_213737_14.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '6', '--edge_batch_size_list', '256', '--node_batch_size_list', 'None', '--seeds', '1', '--run_index', '2', '--cell_type_key', 'cell_type', '--filter_genes', '--n_svg', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'visium_mouse_brain', '--reference_batches', 'batch1', 'batch2', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'data', '--cat_covariates_no_edges', 'True', 'False', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'gatv2conv_sample_integration_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '2', '2', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '1000000.0', '--contrastive_logits_pos_ratio', '0.0625', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '6', '--timestamp_suffix', '_14']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.
Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...


Filtering genes...
Starting with 32285 genes.
Keeping 32285 genes after filtering genes with expression in 0 cells.
Keeping 5000 spatially variable, highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 5000, n_cat_covariates_embed_input: 0, n_hidden: 1530, n_latent: 1520, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000

--- INITIALIZING TRAINER ---
Number of training nodes: 10948
Number of validation nodes: 1216
Number of training edges: 33527
Number of validation edges: 3725
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.8339; val_auprc_score: 0.9105; val_best_acc_score: 0.7685; val_best_f1_score: 0.8477; train_kl_reg_loss: 94728.7642; train_edge_recon_loss: 2474434.5630; train_cat_covariates_contrastive_loss: 715314.2009; train_gene_expr_recon_loss: 76732927.1450; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 80017404.3359; train_optim_loss: 80017404.3359; val_kl_reg_loss: 120921.2854; val_edge_recon_loss: 2719314.2833; val_cat_covariates_contrastive_loss: 626576.9000; val_gene_expr_recon_loss: 54761948.5333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 58228761.8667; val_optim_loss: 58228761.8667
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8302; val_auprc_score: 0.9027; val_best_acc_score: 0.7805; val_best_f1_score: 0.8415; train_kl_reg_loss: 128430.0562; train_edge_recon_loss: 2466328.0344; train_cat_covariates_contrastive_loss: 661301.4523; train_gene_expr_recon_loss: 51738359.3893; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 54994418.9618; train_optim_loss: 54994418.9618; val_kl_reg_loss: 113131.8203; val_edge_recon_loss: 2675632.9500; val_cat_covariates_contrastive_loss: 626633.0667; val_gene_expr_recon_loss: 50707805.3333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 54123202.9333; val_optim_loss: 54123202.9333
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8344; val_auprc_score: 0.9067; val_best_acc_score: 0.7896; val_best_f1_score: 0.8597; train_kl_reg_loss: 111005.3616; train_edge_recon_loss: 2430956.9885; train_cat_covariates_contrastive_loss: 647661.3869; train_gene_expr_recon_loss: 49932701.7405; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 53122325.4046; train_optim_loss: 53122325.4046; val_kl_reg_loss: 98341.9073; val_edge_recon_loss: 2537206.2167; val_cat_covariates_contrastive_loss: 627054.1958; val_gene_expr_recon_loss: 49895144.2667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 53157746.1333; val_optim_loss: 53157746.1333
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8430; val_auprc_score: 0.9071; val_best_acc_score: 0.7902; val_best_f1_score: 0.8597; train_kl_reg_loss: 83777.6415; train_edge_recon_loss: 2279573.4914; train_cat_covariates_contrastive_loss: 635037.9351; train_gene_expr_recon_loss: 48938044.9771; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 51936433.9847; train_optim_loss: 51936433.9847; val_kl_reg_loss: 85185.7000; val_edge_recon_loss: 2219548.1917; val_cat_covariates_contrastive_loss: 627518.5167; val_gene_expr_recon_loss: 48863513.3333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 51795765.6000; val_optim_loss: 51795765.6000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8752; val_auprc_score: 0.9316; val_best_acc_score: 0.8102; val_best_f1_score: 0.8743; train_kl_reg_loss: 97692.1344; train_edge_recon_loss: 2088821.2805; train_cat_covariates_contrastive_loss: 629779.4275; train_gene_expr_recon_loss: 48127925.1298; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50944217.7405; train_optim_loss: 50944217.7405; val_kl_reg_loss: 108512.4151; val_edge_recon_loss: 2032103.4250; val_cat_covariates_contrastive_loss: 627664.7750; val_gene_expr_recon_loss: 48016058.4000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50784339.2000; val_optim_loss: 50784339.2000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8835; val_auprc_score: 0.9308; val_best_acc_score: 0.8159; val_best_f1_score: 0.8765; train_kl_reg_loss: 102980.5075; train_edge_recon_loss: 2021644.7748; train_cat_covariates_contrastive_loss: 628769.5868; train_gene_expr_recon_loss: 47445446.5649; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 50198841.3435; train_optim_loss: 50198841.3435; val_kl_reg_loss: 106348.1786; val_edge_recon_loss: 2013812.2583; val_cat_covariates_contrastive_loss: 627731.6458; val_gene_expr_recon_loss: 47351710.6667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 50099602.9333; val_optim_loss: 50099602.9333
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8786; val_auprc_score: 0.9338; val_best_acc_score: 0.8202; val_best_f1_score: 0.8796; train_kl_reg_loss: 99103.7401; train_edge_recon_loss: 2001377.2824; train_cat_covariates_contrastive_loss: 628550.0420; train_gene_expr_recon_loss: 46822630.1679; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 49551661.2824; train_optim_loss: 49551661.2824; val_kl_reg_loss: 97608.7667; val_edge_recon_loss: 1995707.7917; val_cat_covariates_contrastive_loss: 627743.4750; val_gene_expr_recon_loss: 46875932.5333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 49596992.8000; val_optim_loss: 49596992.8000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8881; val_auprc_score: 0.9380; val_best_acc_score: 0.8295; val_best_f1_score: 0.8838; train_kl_reg_loss: 93735.6659; train_edge_recon_loss: 2000061.7519; train_cat_covariates_contrastive_loss: 628675.8125; train_gene_expr_recon_loss: 46282569.3130; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 49005042.5649; train_optim_loss: 49005042.5649; val_kl_reg_loss: 89983.9714; val_edge_recon_loss: 1986368.9917; val_cat_covariates_contrastive_loss: 628243.4667; val_gene_expr_recon_loss: 46492920.2667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 49197516.8000; val_optim_loss: 49197516.8000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8952; val_auprc_score: 0.9420; val_best_acc_score: 0.8332; val_best_f1_score: 0.8876; train_kl_reg_loss: 86939.2868; train_edge_recon_loss: 1978258.2195; train_cat_covariates_contrastive_loss: 628987.2161; train_gene_expr_recon_loss: 45762520.9771; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 48456705.6794; train_optim_loss: 48456705.6794; val_kl_reg_loss: 85310.0281; val_edge_recon_loss: 1932192.9583; val_cat_covariates_contrastive_loss: 628689.5708; val_gene_expr_recon_loss: 45728054.9333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48374247.2000; val_optim_loss: 48374247.2000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9017; val_auprc_score: 0.9450; val_best_acc_score: 0.8413; val_best_f1_score: 0.8892; train_kl_reg_loss: 79601.2140; train_edge_recon_loss: 1950379.3378; train_cat_covariates_contrastive_loss: 630081.8087; train_gene_expr_recon_loss: 45296450.1985; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 47956512.4580; train_optim_loss: 47956512.4580; val_kl_reg_loss: 78479.1490; val_edge_recon_loss: 1943139.0833; val_cat_covariates_contrastive_loss: 630332.8583; val_gene_expr_recon_loss: 45443134.9333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48095086.1333; val_optim_loss: 48095086.1333
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.8917; val_auprc_score: 0.9372; val_best_acc_score: 0.8395; val_best_f1_score: 0.8892; train_kl_reg_loss: 75279.0707; train_edge_recon_loss: 1934845.3397; train_cat_covariates_contrastive_loss: 630632.8879; train_gene_expr_recon_loss: 44871595.0840; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 47512352.3969; train_optim_loss: 47512352.3969; val_kl_reg_loss: 75006.4406; val_edge_recon_loss: 1972848.3750; val_cat_covariates_contrastive_loss: 630186.0167; val_gene_expr_recon_loss: 44907324.2667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 47585365.3333; val_optim_loss: 47585365.3333
