[True]
Run timestamp: 26072023_025220_93.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_93']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8945; val_auprc_score: 0.9047; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 14140.2095; train_edge_recon_loss: 3487371.2500; train_gene_expr_recon_loss: 31565924.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1091680.6250; train_global_loss: 36159116.8889; train_optim_loss: 36159116.8889; val_kl_reg_loss: 41436.0625; val_edge_recon_loss: 4065962.5000; val_gene_expr_recon_loss: 29748804.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1068859.3750; val_global_loss: 34925064.0000; val_optim_loss: 34925064.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8795; val_auprc_score: 0.8879; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 59588.1163; train_edge_recon_loss: 3554093.6667; train_gene_expr_recon_loss: 28729569.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1080680.2222; train_global_loss: 33423931.7778; train_optim_loss: 33423931.7778; val_kl_reg_loss: 68430.7812; val_edge_recon_loss: 4065943.0000; val_gene_expr_recon_loss: 27483610.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1051416.1250; val_global_loss: 32669400.0000; val_optim_loss: 32669400.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8806; val_auprc_score: 0.8805; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 93902.8915; train_edge_recon_loss: 3595835.1944; train_gene_expr_recon_loss: 26460031.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1052170.5139; train_global_loss: 31201940.0000; train_optim_loss: 31201940.0000; val_kl_reg_loss: 78353.7656; val_edge_recon_loss: 4065859.5000; val_gene_expr_recon_loss: 25577514.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1032836.5625; val_global_loss: 30754564.0000; val_optim_loss: 30754564.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8827; val_auprc_score: 0.8829; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 119961.1181; train_edge_recon_loss: 3611485.0833; train_gene_expr_recon_loss: 24838576.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1027470.2361; train_global_loss: 29597492.6667; train_optim_loss: 29597492.6667; val_kl_reg_loss: 129703.0938; val_edge_recon_loss: 4065834.0000; val_gene_expr_recon_loss: 24228038.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1018235.0000; val_global_loss: 29441812.0000; val_optim_loss: 29441812.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8947; val_auprc_score: 0.8908; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 149562.9097; train_edge_recon_loss: 3628230.0556; train_gene_expr_recon_loss: 23574265.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1010697.7708; train_global_loss: 28362756.2222; train_optim_loss: 28362756.2222; val_kl_reg_loss: 138527.3125; val_edge_recon_loss: 4065692.2500; val_gene_expr_recon_loss: 23216792.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1003257.8125; val_global_loss: 28424270.0000; val_optim_loss: 28424270.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8966; val_auprc_score: 0.8927; val_best_acc_score: 0.5011; val_best_f1_score: 0.6671; train_kl_reg_loss: 173254.5781; train_edge_recon_loss: 3617559.7500; train_gene_expr_recon_loss: 22699272.8889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 999949.3056; train_global_loss: 27490036.2222; train_optim_loss: 27490036.2222; val_kl_reg_loss: 164517.6875; val_edge_recon_loss: 4065465.0000; val_gene_expr_recon_loss: 22572786.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 996784.3750; val_global_loss: 27799552.0000; val_optim_loss: 27799552.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8962; val_auprc_score: 0.8905; val_best_acc_score: 0.5034; val_best_f1_score: 0.6682; train_kl_reg_loss: 181326.7865; train_edge_recon_loss: 3633823.9444; train_gene_expr_recon_loss: 22095603.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 989192.2778; train_global_loss: 26899946.6667; train_optim_loss: 26899946.6667; val_kl_reg_loss: 183923.1562; val_edge_recon_loss: 4065177.2500; val_gene_expr_recon_loss: 22077430.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 990272.1875; val_global_loss: 27316802.0000; val_optim_loss: 27316802.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8940; val_auprc_score: 0.8862; val_best_acc_score: 0.5116; val_best_f1_score: 0.6719; train_kl_reg_loss: 198879.5868; train_edge_recon_loss: 3621128.7500; train_gene_expr_recon_loss: 21768979.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 989046.5486; train_global_loss: 26578034.4444; train_optim_loss: 26578034.4444; val_kl_reg_loss: 167147.5469; val_edge_recon_loss: 4064530.2500; val_gene_expr_recon_loss: 21757896.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 987174.3750; val_global_loss: 26976748.0000; val_optim_loss: 26976748.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8872; val_auprc_score: 0.8745; val_best_acc_score: 0.5365; val_best_f1_score: 0.6832; train_kl_reg_loss: 195259.8333; train_edge_recon_loss: 3623895.5278; train_gene_expr_recon_loss: 21459744.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 987677.2500; train_global_loss: 26266577.3333; train_optim_loss: 26266577.3333; val_kl_reg_loss: 165302.4531; val_edge_recon_loss: 4063270.0000; val_gene_expr_recon_loss: 21562264.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 984539.6250; val_global_loss: 26775376.0000; val_optim_loss: 26775376.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8844; val_auprc_score: 0.8705; val_best_acc_score: 0.5862; val_best_f1_score: 0.7068; train_kl_reg_loss: 193255.5920; train_edge_recon_loss: 3613902.8611; train_gene_expr_recon_loss: 21304830.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 979723.1806; train_global_loss: 26091712.0000; train_optim_loss: 26091712.0000; val_kl_reg_loss: 167725.0312; val_edge_recon_loss: 4060928.7500; val_gene_expr_recon_loss: 21437250.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 982597.6250; val_global_loss: 26648502.0000; val_optim_loss: 26648502.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8837; val_auprc_score: 0.8710; val_best_acc_score: 0.6470; val_best_f1_score: 0.7373; train_kl_reg_loss: 189877.8194; train_edge_recon_loss: 3606418.6389; train_gene_expr_recon_loss: 21191543.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 980379.9792; train_global_loss: 25968219.7778; train_optim_loss: 25968219.7778; val_kl_reg_loss: 172815.2188; val_edge_recon_loss: 4057105.2500; val_gene_expr_recon_loss: 21319240.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 980785.3125; val_global_loss: 26529946.0000; val_optim_loss: 26529946.0000
