[True]
Run timestamp: 26072023_030356_99.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_99']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8929; val_auprc_score: 0.9045; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 1481063.2693; train_edge_recon_loss: 3499424.2222; train_gene_expr_recon_loss: 32802005.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 11360538.6667; train_global_loss: 49143031.1111; train_optim_loss: 49143031.1111; val_kl_reg_loss: 883975.1250; val_edge_recon_loss: 4066172.7500; val_gene_expr_recon_loss: 29714686.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10912270.0000; val_global_loss: 45577104.0000; val_optim_loss: 45577104.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8973; val_auprc_score: 0.9059; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 274974.6076; train_edge_recon_loss: 3763628.6667; train_gene_expr_recon_loss: 30298846.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 11571054.5556; train_global_loss: 45908504.4444; train_optim_loss: 45908504.4444; val_kl_reg_loss: 81327.7188; val_edge_recon_loss: 4066239.0000; val_gene_expr_recon_loss: 27248760.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10701493.0000; val_global_loss: 42097820.0000; val_optim_loss: 42097820.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8856; val_auprc_score: 0.8938; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 136793.5833; train_edge_recon_loss: 3960919.8333; train_gene_expr_recon_loss: 26860073.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10795233.4444; train_global_loss: 41753020.8889; train_optim_loss: 41753020.8889; val_kl_reg_loss: 115289.7344; val_edge_recon_loss: 4066227.7500; val_gene_expr_recon_loss: 25367730.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10507347.0000; val_global_loss: 40056596.0000; val_optim_loss: 40056596.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8614; val_auprc_score: 0.8669; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 143497.9887; train_edge_recon_loss: 4009692.9444; train_gene_expr_recon_loss: 24616740.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10280239.6667; train_global_loss: 39050171.1111; train_optim_loss: 39050171.1111; val_kl_reg_loss: 159885.9688; val_edge_recon_loss: 4066141.2500; val_gene_expr_recon_loss: 23907608.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10303852.0000; val_global_loss: 38437488.0000; val_optim_loss: 38437488.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8486; val_auprc_score: 0.8534; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 161611.8073; train_edge_recon_loss: 4019214.3889; train_gene_expr_recon_loss: 23633519.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10101066.1111; train_global_loss: 37915411.1111; train_optim_loss: 37915411.1111; val_kl_reg_loss: 165906.7812; val_edge_recon_loss: 4066160.5000; val_gene_expr_recon_loss: 23245724.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10233667.0000; val_global_loss: 37711460.0000; val_optim_loss: 37711460.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8318; val_auprc_score: 0.8365; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 172807.6441; train_edge_recon_loss: 4014794.3611; train_gene_expr_recon_loss: 23535939.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10126471.0000; train_global_loss: 37850012.4444; train_optim_loss: 37850012.4444; val_kl_reg_loss: 168007.9062; val_edge_recon_loss: 4066050.2500; val_gene_expr_recon_loss: 22724200.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10181380.0000; val_global_loss: 37139640.0000; val_optim_loss: 37139640.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8347; val_auprc_score: 0.8419; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 170771.8594; train_edge_recon_loss: 4021657.8056; train_gene_expr_recon_loss: 22486015.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10006373.5556; train_global_loss: 36684818.2222; train_optim_loss: 36684818.2222; val_kl_reg_loss: 179028.7188; val_edge_recon_loss: 4066055.0000; val_gene_expr_recon_loss: 22434316.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10141857.0000; val_global_loss: 36821256.0000; val_optim_loss: 36821256.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8164; val_auprc_score: 0.8237; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 180973.2830; train_edge_recon_loss: 4013549.2778; train_gene_expr_recon_loss: 22501132.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9992971.8889; train_global_loss: 36688625.7778; train_optim_loss: 36688625.7778; val_kl_reg_loss: 163426.9531; val_edge_recon_loss: 4065960.2500; val_gene_expr_recon_loss: 22286914.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10139548.0000; val_global_loss: 36655848.0000; val_optim_loss: 36655848.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8191; val_auprc_score: 0.8175; val_best_acc_score: 0.5023; val_best_f1_score: 0.6677; train_kl_reg_loss: 188597.7882; train_edge_recon_loss: 4007236.4167; train_gene_expr_recon_loss: 22662425.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10216829.6667; train_global_loss: 37075089.7778; train_optim_loss: 37075089.7778; val_kl_reg_loss: 151849.4375; val_edge_recon_loss: 4065561.5000; val_gene_expr_recon_loss: 22217560.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10118280.0000; val_global_loss: 36553252.0000; val_optim_loss: 36553252.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8150; val_auprc_score: 0.8160; val_best_acc_score: 0.5036; val_best_f1_score: 0.6683; train_kl_reg_loss: 166525.6441; train_edge_recon_loss: 4010463.8333; train_gene_expr_recon_loss: 22117850.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9907571.7778; train_global_loss: 36202411.5556; train_optim_loss: 36202411.5556; val_kl_reg_loss: 198914.2344; val_edge_recon_loss: 4065539.0000; val_gene_expr_recon_loss: 22122734.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10115401.0000; val_global_loss: 36502588.0000; val_optim_loss: 36502588.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8204; val_auprc_score: 0.8349; val_best_acc_score: 0.5007; val_best_f1_score: 0.6670; train_kl_reg_loss: 146897.2691; train_edge_recon_loss: 4026664.2778; train_gene_expr_recon_loss: 22004360.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9994203.2222; train_global_loss: 36172124.4444; train_optim_loss: 36172124.4444; val_kl_reg_loss: 131376.9688; val_edge_recon_loss: 4065865.5000; val_gene_expr_recon_loss: 22035858.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10103562.0000; val_global_loss: 36336664.0000; val_optim_loss: 36336664.0000
