[True]
Run timestamp: 24072023_163927_35.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_35']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2102, n_latent: 2102, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9074; val_auprc_score: 0.9190; val_best_acc_score: 0.5004; val_best_f1_score: 0.6668; train_kl_reg_loss: 9460.6504; train_edge_recon_loss: 3491076.5000; train_gene_expr_recon_loss: 319202.8611; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 108165327.1111; train_global_loss: 111985067.5556; train_optim_loss: 111985067.5556; val_kl_reg_loss: 43177.8867; val_edge_recon_loss: 4065690.7500; val_gene_expr_recon_loss: 313175.9688; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 107641344.0000; val_global_loss: 112063392.0000; val_optim_loss: 112063392.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8815; val_auprc_score: 0.8881; val_best_acc_score: 0.5003; val_best_f1_score: 0.6668; train_kl_reg_loss: 52684.8609; train_edge_recon_loss: 3526167.8333; train_gene_expr_recon_loss: 302037.3438; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 106314063.1111; train_global_loss: 110194952.8889; train_optim_loss: 110194952.8889; val_kl_reg_loss: 60006.3320; val_edge_recon_loss: 4065792.0000; val_gene_expr_recon_loss: 287035.1875; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 105231648.0000; val_global_loss: 109644480.0000; val_optim_loss: 109644480.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8675; val_auprc_score: 0.8774; val_best_acc_score: 0.5001; val_best_f1_score: 0.6667; train_kl_reg_loss: 94980.3203; train_edge_recon_loss: 3613819.2778; train_gene_expr_recon_loss: 274912.4670; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 102419724.4444; train_global_loss: 106403436.4444; train_optim_loss: 106403436.4444; val_kl_reg_loss: 150976.8281; val_edge_recon_loss: 4065900.5000; val_gene_expr_recon_loss: 263027.5938; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 102747176.0000; val_global_loss: 107227080.0000; val_optim_loss: 107227080.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8756; val_auprc_score: 0.8868; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 146333.7257; train_edge_recon_loss: 3649015.7222; train_gene_expr_recon_loss: 255105.4340; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 101559648.8889; train_global_loss: 105610103.1111; train_optim_loss: 105610103.1111; val_kl_reg_loss: 144522.1406; val_edge_recon_loss: 4065916.7500; val_gene_expr_recon_loss: 247758.5469; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 100957920.0000; val_global_loss: 105416120.0000; val_optim_loss: 105416120.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8938; val_auprc_score: 0.8953; val_best_acc_score: 0.5001; val_best_f1_score: 0.6667; train_kl_reg_loss: 181765.4688; train_edge_recon_loss: 3651962.8611; train_gene_expr_recon_loss: 241869.2795; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 99455816.0000; train_global_loss: 103531413.3333; train_optim_loss: 103531413.3333; val_kl_reg_loss: 157867.8281; val_edge_recon_loss: 4065874.7500; val_gene_expr_recon_loss: 237519.3125; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 99854384.0000; val_global_loss: 104315648.0000; val_optim_loss: 104315648.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8865; val_auprc_score: 0.8836; val_best_acc_score: 0.5007; val_best_f1_score: 0.6670; train_kl_reg_loss: 210390.1389; train_edge_recon_loss: 3645941.6944; train_gene_expr_recon_loss: 232562.5174; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98500533.3333; train_global_loss: 102589426.6667; train_optim_loss: 102589426.6667; val_kl_reg_loss: 164658.9844; val_edge_recon_loss: 4065684.0000; val_gene_expr_recon_loss: 230860.2188; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98982704.0000; val_global_loss: 103443904.0000; val_optim_loss: 103443904.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8766; val_auprc_score: 0.8813; val_best_acc_score: 0.5054; val_best_f1_score: 0.6691; train_kl_reg_loss: 215624.6250; train_edge_recon_loss: 3648610.3611; train_gene_expr_recon_loss: 229396.7795; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98282048.0000; train_global_loss: 102375679.1111; train_optim_loss: 102375679.1111; val_kl_reg_loss: 177320.5000; val_edge_recon_loss: 4065349.5000; val_gene_expr_recon_loss: 226337.3438; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98675448.0000; val_global_loss: 103144456.0000; val_optim_loss: 103144456.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8728; val_auprc_score: 0.8730; val_best_acc_score: 0.5127; val_best_f1_score: 0.6723; train_kl_reg_loss: 225468.1701; train_edge_recon_loss: 3634238.2778; train_gene_expr_recon_loss: 223701.3889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98153344.8889; train_global_loss: 102236753.7778; train_optim_loss: 102236753.7778; val_kl_reg_loss: 169947.1875; val_edge_recon_loss: 4064858.5000; val_gene_expr_recon_loss: 223280.1562; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98471824.0000; val_global_loss: 102929912.0000; val_optim_loss: 102929912.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8719; val_auprc_score: 0.8742; val_best_acc_score: 0.5185; val_best_f1_score: 0.6749; train_kl_reg_loss: 213657.2830; train_edge_recon_loss: 3641187.8056; train_gene_expr_recon_loss: 222079.8854; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97591838.2222; train_global_loss: 101668763.5556; train_optim_loss: 101668763.5556; val_kl_reg_loss: 205037.0469; val_edge_recon_loss: 4064449.0000; val_gene_expr_recon_loss: 220719.7656; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98208024.0000; val_global_loss: 102698232.0000; val_optim_loss: 102698232.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8710; val_auprc_score: 0.8692; val_best_acc_score: 0.5299; val_best_f1_score: 0.6799; train_kl_reg_loss: 224003.7951; train_edge_recon_loss: 3613679.1389; train_gene_expr_recon_loss: 219475.1649; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96983327.1111; train_global_loss: 101040485.3333; train_optim_loss: 101040485.3333; val_kl_reg_loss: 175469.7500; val_edge_recon_loss: 4063538.5000; val_gene_expr_recon_loss: 219386.0625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98131944.0000; val_global_loss: 102590336.0000; val_optim_loss: 102590336.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8815; val_auprc_score: 0.8810; val_best_acc_score: 0.5443; val_best_f1_score: 0.6863; train_kl_reg_loss: 215880.1389; train_edge_recon_loss: 3619838.8056; train_gene_expr_recon_loss: 217281.7465; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96696304.8889; train_global_loss: 100749306.6667; train_optim_loss: 100749306.6667; val_kl_reg_loss: 206675.5938; val_edge_recon_loss: 4062569.5000; val_gene_expr_recon_loss: 217541.1406; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97826472.0000; val_global_loss: 102313256.0000; val_optim_loss: 102313256.0000
