[True]
Run timestamp: 27072023_010711_102.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '10', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_102']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29452 genes.
Keeping 29452 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1540, n_latent: 1540, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1540, n_cat_covariates_embed_input: 3, n_addon_input: 0, n_output: 8064
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 109836
Number of validation edges: 12204
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8550; val_auprc_score: 0.9712; val_best_acc_score: 0.8564; val_best_f1_score: 0.9227; train_kl_reg_loss: 456708.9984; train_edge_recon_loss: 1164762.1291; train_gene_expr_recon_loss: 170610797.2093; train_masked_gp_l1_reg_loss: 15314.8748; train_group_lasso_reg_loss: 0.0000; train_global_loss: 172247583.7395; train_optim_loss: 172247583.7395; val_kl_reg_loss: 411210.4362; val_edge_recon_loss: 1166843.8906; val_gene_expr_recon_loss: 138167275.3333; val_masked_gp_l1_reg_loss: 16038.5801; val_group_lasso_reg_loss: 0.0000; val_global_loss: 139761362.0000; val_optim_loss: 139761362.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8398; val_auprc_score: 0.9644; val_best_acc_score: 0.8511; val_best_f1_score: 0.9195; train_kl_reg_loss: 231076.1649; train_edge_recon_loss: 1172375.1439; train_gene_expr_recon_loss: 147476593.4884; train_masked_gp_l1_reg_loss: 17978.8426; train_group_lasso_reg_loss: 0.0000; train_global_loss: 148898024.4093; train_optim_loss: 148898024.4093; val_kl_reg_loss: 232961.1868; val_edge_recon_loss: 1217890.5781; val_gene_expr_recon_loss: 127423456.0000; val_masked_gp_l1_reg_loss: 18335.9727; val_group_lasso_reg_loss: 0.0000; val_global_loss: 128892643.6667; val_optim_loss: 128892643.6667
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8593; val_auprc_score: 0.9682; val_best_acc_score: 0.8727; val_best_f1_score: 0.9302; train_kl_reg_loss: 251376.5195; train_edge_recon_loss: 1184103.0247; train_gene_expr_recon_loss: 125355129.6744; train_masked_gp_l1_reg_loss: 18465.5002; train_group_lasso_reg_loss: 0.0000; train_global_loss: 126809074.7907; train_optim_loss: 126809074.7907; val_kl_reg_loss: 193953.0677; val_edge_recon_loss: 1188759.5859; val_gene_expr_recon_loss: 124608259.3333; val_masked_gp_l1_reg_loss: 18662.8516; val_group_lasso_reg_loss: 0.0000; val_global_loss: 126009635.6667; val_optim_loss: 126009635.6667
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8530; val_auprc_score: 0.9679; val_best_acc_score: 0.8646; val_best_f1_score: 0.9249; train_kl_reg_loss: 224377.9562; train_edge_recon_loss: 1183592.3183; train_gene_expr_recon_loss: 122215035.9814; train_masked_gp_l1_reg_loss: 19099.7994; train_group_lasso_reg_loss: 0.0000; train_global_loss: 123642105.9721; train_optim_loss: 123642105.9721; val_kl_reg_loss: 229682.8704; val_edge_recon_loss: 1210108.9714; val_gene_expr_recon_loss: 120137252.3333; val_masked_gp_l1_reg_loss: 19379.1250; val_group_lasso_reg_loss: 0.0000; val_global_loss: 121596420.3333; val_optim_loss: 121596420.3333
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8560; val_auprc_score: 0.9697; val_best_acc_score: 0.8790; val_best_f1_score: 0.9312; train_kl_reg_loss: 226022.8622; train_edge_recon_loss: 1186229.5872; train_gene_expr_recon_loss: 119023035.2744; train_masked_gp_l1_reg_loss: 19680.3278; train_group_lasso_reg_loss: 0.0000; train_global_loss: 120454967.9256; train_optim_loss: 120454967.9256; val_kl_reg_loss: 215404.8893; val_edge_recon_loss: 1151127.8073; val_gene_expr_recon_loss: 117451386.6667; val_masked_gp_l1_reg_loss: 20011.8574; val_group_lasso_reg_loss: 0.0000; val_global_loss: 118837928.3333; val_optim_loss: 118837928.3333
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8585; val_auprc_score: 0.9688; val_best_acc_score: 0.8728; val_best_f1_score: 0.9300; train_kl_reg_loss: 217282.0202; train_edge_recon_loss: 1170328.3012; train_gene_expr_recon_loss: 116466366.8837; train_masked_gp_l1_reg_loss: 20320.3965; train_group_lasso_reg_loss: 0.0000; train_global_loss: 117874297.7860; train_optim_loss: 117874297.7860; val_kl_reg_loss: 201241.2891; val_edge_recon_loss: 1201387.8073; val_gene_expr_recon_loss: 115024394.0000; val_masked_gp_l1_reg_loss: 20639.5156; val_group_lasso_reg_loss: 0.0000; val_global_loss: 116447663.3333; val_optim_loss: 116447663.3333
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8695; val_auprc_score: 0.9715; val_best_acc_score: 0.8854; val_best_f1_score: 0.9362; train_kl_reg_loss: 211876.0310; train_edge_recon_loss: 1172503.6459; train_gene_expr_recon_loss: 114211539.0884; train_masked_gp_l1_reg_loss: 20945.5981; train_group_lasso_reg_loss: 0.0000; train_global_loss: 115616864.1860; train_optim_loss: 115616864.1860; val_kl_reg_loss: 199145.3724; val_edge_recon_loss: 1176413.7917; val_gene_expr_recon_loss: 112864111.6667; val_masked_gp_l1_reg_loss: 21291.1562; val_group_lasso_reg_loss: 0.0000; val_global_loss: 114260959.3333; val_optim_loss: 114260959.3333
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8747; val_auprc_score: 0.9740; val_best_acc_score: 0.8884; val_best_f1_score: 0.9373; train_kl_reg_loss: 209758.2232; train_edge_recon_loss: 1158379.6076; train_gene_expr_recon_loss: 112137729.3023; train_masked_gp_l1_reg_loss: 21607.1442; train_group_lasso_reg_loss: 0.0000; train_global_loss: 113527474.1953; train_optim_loss: 113527474.1953; val_kl_reg_loss: 208976.3861; val_edge_recon_loss: 1149863.4583; val_gene_expr_recon_loss: 110931864.3333; val_masked_gp_l1_reg_loss: 21951.6836; val_group_lasso_reg_loss: 0.0000; val_global_loss: 112312655.6667; val_optim_loss: 112312655.6667
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8792; val_auprc_score: 0.9731; val_best_acc_score: 0.8883; val_best_f1_score: 0.9362; train_kl_reg_loss: 200109.8979; train_edge_recon_loss: 1159618.9802; train_gene_expr_recon_loss: 110476434.4186; train_masked_gp_l1_reg_loss: 22409.2383; train_group_lasso_reg_loss: 0.0000; train_global_loss: 111858572.6512; train_optim_loss: 111858572.6512; val_kl_reg_loss: 198192.6081; val_edge_recon_loss: 1182783.9609; val_gene_expr_recon_loss: 109200381.0000; val_masked_gp_l1_reg_loss: 22782.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 110604142.3333; val_optim_loss: 110604142.3333
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8902; val_auprc_score: 0.9764; val_best_acc_score: 0.8956; val_best_f1_score: 0.9411; train_kl_reg_loss: 201202.9105; train_edge_recon_loss: 1150513.7407; train_gene_expr_recon_loss: 108585318.4000; train_masked_gp_l1_reg_loss: 23037.1239; train_group_lasso_reg_loss: 0.0000; train_global_loss: 109960072.0000; train_optim_loss: 109960072.0000; val_kl_reg_loss: 194785.2389; val_edge_recon_loss: 1138356.3568; val_gene_expr_recon_loss: 107555247.6667; val_masked_gp_l1_reg_loss: 23291.2090; val_group_lasso_reg_loss: 0.0000; val_global_loss: 108911677.6667; val_optim_loss: 108911677.6667
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8882; val_auprc_score: 0.9760; val_best_acc_score: 0.8984; val_best_f1_score: 0.9420; train_kl_reg_loss: 205429.3664; train_edge_recon_loss: 1141443.9567; train_gene_expr_recon_loss: 106976165.8791; train_masked_gp_l1_reg_loss: 23527.2621; train_group_lasso_reg_loss: 0.0000; train_global_loss: 108346566.6233; train_optim_loss: 108346566.6233; val_kl_reg_loss: 201497.3698; val_edge_recon_loss: 1126391.2526; val_gene_expr_recon_loss: 106066696.0000; val_masked_gp_l1_reg_loss: 23767.8477; val_group_lasso_reg_loss: 0.0000; val_global_loss: 107418353.3333; val_optim_loss: 107418353.3333
