[True]
Run timestamp: 26072023_234640_75.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_75']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29452 genes.
Keeping 29452 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1540, n_latent: 1540, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1540, n_cat_covariates_embed_input: 3, n_addon_input: 0, n_output: 8064
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 109836
Number of validation edges: 12204
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8695; val_auprc_score: 0.9738; val_best_acc_score: 0.8561; val_best_f1_score: 0.9225; train_kl_reg_loss: 1046901.5189; train_edge_recon_loss: 1161131.6430; train_gene_expr_recon_loss: 55420565.5070; train_masked_gp_l1_reg_loss: 7955.8501; train_group_lasso_reg_loss: 0.0000; train_global_loss: 57636554.8558; train_optim_loss: 57636554.8558; val_kl_reg_loss: 1043028.9792; val_edge_recon_loss: 1168576.7214; val_gene_expr_recon_loss: 41577347.1667; val_masked_gp_l1_reg_loss: 9021.8379; val_group_lasso_reg_loss: 0.0000; val_global_loss: 43797973.1667; val_optim_loss: 43797973.1667
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8546; val_auprc_score: 0.9694; val_best_acc_score: 0.8497; val_best_f1_score: 0.9187; train_kl_reg_loss: 1226383.8215; train_edge_recon_loss: 1194367.7378; train_gene_expr_recon_loss: 44709700.6326; train_masked_gp_l1_reg_loss: 8992.8473; train_group_lasso_reg_loss: 0.0000; train_global_loss: 47139444.8744; train_optim_loss: 47139444.8744; val_kl_reg_loss: 984931.1484; val_edge_recon_loss: 1220725.1875; val_gene_expr_recon_loss: 37239442.5000; val_masked_gp_l1_reg_loss: 8937.0596; val_group_lasso_reg_loss: 0.0000; val_global_loss: 39454035.0000; val_optim_loss: 39454035.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8624; val_auprc_score: 0.9711; val_best_acc_score: 0.8502; val_best_f1_score: 0.9190; train_kl_reg_loss: 1188263.0398; train_edge_recon_loss: 1188600.4672; train_gene_expr_recon_loss: 68343340.2605; train_masked_gp_l1_reg_loss: 9209.9308; train_group_lasso_reg_loss: 0.0000; train_global_loss: 70729413.6372; train_optim_loss: 70729413.6372; val_kl_reg_loss: 813126.0052; val_edge_recon_loss: 1217439.9219; val_gene_expr_recon_loss: 53598414.6667; val_masked_gp_l1_reg_loss: 9342.8271; val_group_lasso_reg_loss: 0.0000; val_global_loss: 55638324.5000; val_optim_loss: 55638324.5000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8634; val_auprc_score: 0.9719; val_best_acc_score: 0.8528; val_best_f1_score: 0.9205; train_kl_reg_loss: 2177189.8340; train_edge_recon_loss: 1182179.4372; train_gene_expr_recon_loss: 87719884.7814; train_masked_gp_l1_reg_loss: 9405.8321; train_group_lasso_reg_loss: 0.0000; train_global_loss: 91088658.9767; train_optim_loss: 91088658.9767; val_kl_reg_loss: 554427.7969; val_edge_recon_loss: 1196152.2604; val_gene_expr_recon_loss: 56908887.5000; val_masked_gp_l1_reg_loss: 10238.4707; val_group_lasso_reg_loss: 0.0000; val_global_loss: 58669707.6667; val_optim_loss: 58669707.6667
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8622; val_auprc_score: 0.9715; val_best_acc_score: 0.8496; val_best_f1_score: 0.9187; train_kl_reg_loss: 459784.3235; train_edge_recon_loss: 1174317.2843; train_gene_expr_recon_loss: 52340593.3581; train_masked_gp_l1_reg_loss: 10116.2764; train_group_lasso_reg_loss: 0.0000; train_global_loss: 53984811.2930; train_optim_loss: 53984811.2930; val_kl_reg_loss: 380520.6172; val_edge_recon_loss: 1221819.5781; val_gene_expr_recon_loss: 49732506.5000; val_masked_gp_l1_reg_loss: 10116.6309; val_group_lasso_reg_loss: 0.0000; val_global_loss: 51344962.6667; val_optim_loss: 51344962.6667
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8538; val_auprc_score: 0.9706; val_best_acc_score: 0.8601; val_best_f1_score: 0.9245; train_kl_reg_loss: 369767.6874; train_edge_recon_loss: 1184843.9724; train_gene_expr_recon_loss: 49574263.5349; train_masked_gp_l1_reg_loss: 10154.7898; train_group_lasso_reg_loss: 0.0000; train_global_loss: 51139029.7116; train_optim_loss: 51139029.7116; val_kl_reg_loss: 327612.8997; val_edge_recon_loss: 1164893.2188; val_gene_expr_recon_loss: 48967868.3333; val_masked_gp_l1_reg_loss: 10185.8926; val_group_lasso_reg_loss: 0.0000; val_global_loss: 50470558.8333; val_optim_loss: 50470558.8333
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8502; val_auprc_score: 0.9697; val_best_acc_score: 0.8571; val_best_f1_score: 0.9228; train_kl_reg_loss: 329106.6925; train_edge_recon_loss: 1185164.7541; train_gene_expr_recon_loss: 52695495.1070; train_masked_gp_l1_reg_loss: 10415.1032; train_group_lasso_reg_loss: 0.0000; train_global_loss: 54220181.7116; train_optim_loss: 54220181.7116; val_kl_reg_loss: 290547.2708; val_edge_recon_loss: 1181585.1198; val_gene_expr_recon_loss: 45403974.8333; val_masked_gp_l1_reg_loss: 10612.1855; val_group_lasso_reg_loss: 0.0000; val_global_loss: 46886719.5000; val_optim_loss: 46886719.5000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8473; val_auprc_score: 0.9686; val_best_acc_score: 0.8619; val_best_f1_score: 0.9251; train_kl_reg_loss: 256643.7297; train_edge_recon_loss: 1183849.3436; train_gene_expr_recon_loss: 33540362.3256; train_masked_gp_l1_reg_loss: 10690.8163; train_group_lasso_reg_loss: 0.0000; train_global_loss: 34991546.1953; train_optim_loss: 34991546.1953; val_kl_reg_loss: 215781.2845; val_edge_recon_loss: 1188469.8776; val_gene_expr_recon_loss: 30861047.5833; val_masked_gp_l1_reg_loss: 10780.6924; val_group_lasso_reg_loss: 0.0000; val_global_loss: 32276078.8333; val_optim_loss: 32276078.8333
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8449; val_auprc_score: 0.9681; val_best_acc_score: 0.8630; val_best_f1_score: 0.9254; train_kl_reg_loss: 206636.0424; train_edge_recon_loss: 1187468.3343; train_gene_expr_recon_loss: 30773303.3116; train_masked_gp_l1_reg_loss: 10938.0401; train_group_lasso_reg_loss: 0.0000; train_global_loss: 32178345.6651; train_optim_loss: 32178345.6651; val_kl_reg_loss: 158369.9831; val_edge_recon_loss: 1191054.4219; val_gene_expr_recon_loss: 28846375.8333; val_masked_gp_l1_reg_loss: 11152.7637; val_group_lasso_reg_loss: 0.0000; val_global_loss: 30206952.0833; val_optim_loss: 30206952.0833
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8458; val_auprc_score: 0.9674; val_best_acc_score: 0.8662; val_best_f1_score: 0.9265; train_kl_reg_loss: 153870.6874; train_edge_recon_loss: 1193279.0791; train_gene_expr_recon_loss: 28358829.4791; train_masked_gp_l1_reg_loss: 11316.1240; train_group_lasso_reg_loss: 0.0000; train_global_loss: 29717295.4047; train_optim_loss: 29717295.4047; val_kl_reg_loss: 141520.2474; val_edge_recon_loss: 1193224.7552; val_gene_expr_recon_loss: 28024442.5833; val_masked_gp_l1_reg_loss: 11434.1309; val_group_lasso_reg_loss: 0.0000; val_global_loss: 29370621.7500; val_optim_loss: 29370621.7500
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8269; val_auprc_score: 0.9631; val_best_acc_score: 0.8661; val_best_f1_score: 0.9269; train_kl_reg_loss: 144455.4521; train_edge_recon_loss: 1182160.8747; train_gene_expr_recon_loss: 27808909.4419; train_masked_gp_l1_reg_loss: 11505.5658; train_group_lasso_reg_loss: 0.0000; train_global_loss: 29147031.3860; train_optim_loss: 29147031.3860; val_kl_reg_loss: 133510.3262; val_edge_recon_loss: 1163311.1042; val_gene_expr_recon_loss: 27594817.4167; val_masked_gp_l1_reg_loss: 11571.9219; val_group_lasso_reg_loss: 0.0000; val_global_loss: 28903211.0000; val_optim_loss: 28903211.0000
