[True]
Run timestamp: 24072023_170707_70.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_70']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2102, n_latent: 2102, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9554; val_auprc_score: 0.9585; val_best_acc_score: 0.5016; val_best_f1_score: 0.6674; train_kl_reg_loss: 6874.5455; train_edge_recon_loss: 34728039.1111; train_gene_expr_recon_loss: 3223460.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 108285862.2222; train_global_loss: 146244236.4444; train_optim_loss: 146244236.4444; val_kl_reg_loss: 60054.3359; val_edge_recon_loss: 40644032.0000; val_gene_expr_recon_loss: 3132683.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 105525176.0000; val_global_loss: 149361952.0000; val_optim_loss: 149361952.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.9328; val_auprc_score: 0.9378; val_best_acc_score: 0.5093; val_best_f1_score: 0.6708; train_kl_reg_loss: 43117.1465; train_edge_recon_loss: 34805210.6667; train_gene_expr_recon_loss: 3072556.6111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 106875863.1111; train_global_loss: 144796750.2222; train_optim_loss: 144796750.2222; val_kl_reg_loss: 94236.3594; val_edge_recon_loss: 40643908.0000; val_gene_expr_recon_loss: 2897913.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 103666280.0000; val_global_loss: 147302336.0000; val_optim_loss: 147302336.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.9242; val_auprc_score: 0.9289; val_best_acc_score: 0.5042; val_best_f1_score: 0.6685; train_kl_reg_loss: 148969.5790; train_edge_recon_loss: 34801868.0000; train_gene_expr_recon_loss: 2790460.6944; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 104454657.7778; train_global_loss: 142195957.3333; train_optim_loss: 142195957.3333; val_kl_reg_loss: 146603.2500; val_edge_recon_loss: 40650600.0000; val_gene_expr_recon_loss: 2641231.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 101542888.0000; val_global_loss: 144981328.0000; val_optim_loss: 144981328.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.9236; val_auprc_score: 0.9277; val_best_acc_score: 0.5026; val_best_f1_score: 0.6678; train_kl_reg_loss: 280301.4497; train_edge_recon_loss: 34816707.5556; train_gene_expr_recon_loss: 2582827.1944; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 102596276.4444; train_global_loss: 140276110.2222; train_optim_loss: 140276110.2222; val_kl_reg_loss: 127328.2812; val_edge_recon_loss: 40651712.0000; val_gene_expr_recon_loss: 2487109.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 99952952.0000; val_global_loss: 143219104.0000; val_optim_loss: 143219104.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.9241; val_auprc_score: 0.9259; val_best_acc_score: 0.5028; val_best_f1_score: 0.6679; train_kl_reg_loss: 275976.8368; train_edge_recon_loss: 34946052.4444; train_gene_expr_recon_loss: 2454426.1389; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 100896524.4444; train_global_loss: 138572983.1111; train_optim_loss: 138572983.1111; val_kl_reg_loss: 209225.4688; val_edge_recon_loss: 40651132.0000; val_gene_expr_recon_loss: 2386959.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98648448.0000; val_global_loss: 141895760.0000; val_optim_loss: 141895760.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.9196; val_auprc_score: 0.9208; val_best_acc_score: 0.5038; val_best_f1_score: 0.6683; train_kl_reg_loss: 363998.5122; train_edge_recon_loss: 34844020.4444; train_gene_expr_recon_loss: 2360158.4722; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 99965513.7778; train_global_loss: 137533690.6667; train_optim_loss: 137533690.6667; val_kl_reg_loss: 338953.1875; val_edge_recon_loss: 40649904.0000; val_gene_expr_recon_loss: 2313059.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97725928.0000; val_global_loss: 141027840.0000; val_optim_loss: 141027840.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.9174; val_auprc_score: 0.9176; val_best_acc_score: 0.5109; val_best_f1_score: 0.6716; train_kl_reg_loss: 384983.2674; train_edge_recon_loss: 34851036.0000; train_gene_expr_recon_loss: 2314277.3611; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 99603388.4444; train_global_loss: 137153683.5556; train_optim_loss: 137153683.5556; val_kl_reg_loss: 283491.0000; val_edge_recon_loss: 40644452.0000; val_gene_expr_recon_loss: 2259407.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97059352.0000; val_global_loss: 140246704.0000; val_optim_loss: 140246704.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.9151; val_auprc_score: 0.9126; val_best_acc_score: 0.5168; val_best_f1_score: 0.6742; train_kl_reg_loss: 390864.1944; train_edge_recon_loss: 34889777.7778; train_gene_expr_recon_loss: 2256874.3611; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98255306.6667; train_global_loss: 135792823.1111; train_optim_loss: 135792823.1111; val_kl_reg_loss: 319232.2188; val_edge_recon_loss: 40637828.0000; val_gene_expr_recon_loss: 2216983.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96750608.0000; val_global_loss: 139924656.0000; val_optim_loss: 139924656.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.9136; val_auprc_score: 0.9131; val_best_acc_score: 0.5391; val_best_f1_score: 0.6844; train_kl_reg_loss: 383502.1493; train_edge_recon_loss: 34882190.2222; train_gene_expr_recon_loss: 2199883.5278; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97858414.2222; train_global_loss: 135323991.1111; train_optim_loss: 135323991.1111; val_kl_reg_loss: 288602.4375; val_edge_recon_loss: 40626952.0000; val_gene_expr_recon_loss: 2187033.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96267560.0000; val_global_loss: 139370144.0000; val_optim_loss: 139370144.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.9039; val_auprc_score: 0.9001; val_best_acc_score: 0.5750; val_best_f1_score: 0.7014; train_kl_reg_loss: 395681.1806; train_edge_recon_loss: 34889328.4444; train_gene_expr_recon_loss: 2188472.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98050253.3333; train_global_loss: 135523734.2222; train_optim_loss: 135523734.2222; val_kl_reg_loss: 204068.4375; val_edge_recon_loss: 40611800.0000; val_gene_expr_recon_loss: 2176959.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96249024.0000; val_global_loss: 139241856.0000; val_optim_loss: 139241856.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.9102; val_auprc_score: 0.9062; val_best_acc_score: 0.5957; val_best_f1_score: 0.7115; train_kl_reg_loss: 373041.6701; train_edge_recon_loss: 34898108.0000; train_gene_expr_recon_loss: 2164825.6389; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97165700.4444; train_global_loss: 134601675.5556; train_optim_loss: 134601675.5556; val_kl_reg_loss: 264128.5312; val_edge_recon_loss: 40604408.0000; val_gene_expr_recon_loss: 2158763.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96312640.0000; val_global_loss: 139339936.0000; val_optim_loss: 139339936.0000
