[True]
Run timestamp: 26072023_015456_46.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_46']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8931; val_auprc_score: 0.9055; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 7597.2495; train_edge_recon_loss: 353350.2361; train_gene_expr_recon_loss: 31705642.2222; train_masked_gp_l1_reg_loss: 1928.2565; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10780936.7778; train_global_loss: 42849455.1111; train_optim_loss: 42849455.1111; val_kl_reg_loss: 24496.2656; val_edge_recon_loss: 406599.7812; val_gene_expr_recon_loss: 29614726.0000; val_masked_gp_l1_reg_loss: 2003.0381; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10657520.0000; val_global_loss: 40705344.0000; val_optim_loss: 40705344.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8829; val_auprc_score: 0.8920; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 37607.3064; train_edge_recon_loss: 377578.4618; train_gene_expr_recon_loss: 28379431.1111; train_masked_gp_l1_reg_loss: 2114.1817; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10606496.1111; train_global_loss: 39403227.1111; train_optim_loss: 39403227.1111; val_kl_reg_loss: 51749.8750; val_edge_recon_loss: 406610.6875; val_gene_expr_recon_loss: 26904130.0000; val_masked_gp_l1_reg_loss: 2266.9773; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10395181.0000; val_global_loss: 37759936.0000; val_optim_loss: 37759936.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8704; val_auprc_score: 0.8746; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 69222.5569; train_edge_recon_loss: 395540.3715; train_gene_expr_recon_loss: 26051157.1111; train_masked_gp_l1_reg_loss: 2383.6174; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10417912.7778; train_global_loss: 36936216.0000; train_optim_loss: 36936216.0000; val_kl_reg_loss: 89148.0625; val_edge_recon_loss: 406610.8438; val_gene_expr_recon_loss: 24753810.0000; val_masked_gp_l1_reg_loss: 2509.8850; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10187417.0000; val_global_loss: 35439496.0000; val_optim_loss: 35439496.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8633; val_auprc_score: 0.8681; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 118949.7943; train_edge_recon_loss: 401440.2014; train_gene_expr_recon_loss: 24232022.0000; train_masked_gp_l1_reg_loss: 2569.3484; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10173305.2222; train_global_loss: 34928286.6667; train_optim_loss: 34928286.6667; val_kl_reg_loss: 136972.4062; val_edge_recon_loss: 406609.9062; val_gene_expr_recon_loss: 23415068.0000; val_masked_gp_l1_reg_loss: 2618.4238; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10016825.0000; val_global_loss: 33978092.0000; val_optim_loss: 33978092.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8732; val_auprc_score: 0.8724; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 143564.7656; train_edge_recon_loss: 404064.5243; train_gene_expr_recon_loss: 23034692.6667; train_masked_gp_l1_reg_loss: 2631.8988; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10020816.1111; train_global_loss: 33605770.0000; train_optim_loss: 33605770.0000; val_kl_reg_loss: 148661.7500; val_edge_recon_loss: 406595.7188; val_gene_expr_recon_loss: 22549650.0000; val_masked_gp_l1_reg_loss: 2642.8784; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9930757.0000; val_global_loss: 33038308.0000; val_optim_loss: 33038308.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8762; val_auprc_score: 0.8724; val_best_acc_score: 0.5008; val_best_f1_score: 0.6670; train_kl_reg_loss: 156151.9427; train_edge_recon_loss: 405130.4514; train_gene_expr_recon_loss: 22311076.2222; train_masked_gp_l1_reg_loss: 2644.0433; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9874309.8889; train_global_loss: 32749312.0000; train_optim_loss: 32749312.0000; val_kl_reg_loss: 153087.6250; val_edge_recon_loss: 406572.2812; val_gene_expr_recon_loss: 21943504.0000; val_masked_gp_l1_reg_loss: 2642.5393; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9840715.0000; val_global_loss: 32346520.0000; val_optim_loss: 32346520.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8796; val_auprc_score: 0.8711; val_best_acc_score: 0.5049; val_best_f1_score: 0.6688; train_kl_reg_loss: 160561.5156; train_edge_recon_loss: 405314.6840; train_gene_expr_recon_loss: 21798638.0000; train_masked_gp_l1_reg_loss: 2638.7911; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9846814.8889; train_global_loss: 32213968.0000; train_optim_loss: 32213968.0000; val_kl_reg_loss: 156445.3750; val_edge_recon_loss: 406530.0938; val_gene_expr_recon_loss: 21562988.0000; val_masked_gp_l1_reg_loss: 2632.5769; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9811689.0000; val_global_loss: 31940284.0000; val_optim_loss: 31940284.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8752; val_auprc_score: 0.8629; val_best_acc_score: 0.5098; val_best_f1_score: 0.6711; train_kl_reg_loss: 160977.0573; train_edge_recon_loss: 405299.3090; train_gene_expr_recon_loss: 21469103.7778; train_masked_gp_l1_reg_loss: 2628.8670; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9838677.6667; train_global_loss: 31876687.3333; train_optim_loss: 31876687.3333; val_kl_reg_loss: 151145.1250; val_edge_recon_loss: 406469.0625; val_gene_expr_recon_loss: 21316920.0000; val_masked_gp_l1_reg_loss: 2624.0620; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9768144.0000; val_global_loss: 31645302.0000; val_optim_loss: 31645302.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8758; val_auprc_score: 0.8627; val_best_acc_score: 0.5251; val_best_f1_score: 0.6779; train_kl_reg_loss: 156220.3229; train_edge_recon_loss: 405138.8646; train_gene_expr_recon_loss: 21308775.1111; train_masked_gp_l1_reg_loss: 2622.3333; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9791140.6667; train_global_loss: 31663897.3333; train_optim_loss: 31663897.3333; val_kl_reg_loss: 147848.9688; val_edge_recon_loss: 406366.9375; val_gene_expr_recon_loss: 21177572.0000; val_masked_gp_l1_reg_loss: 2621.8467; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9750303.0000; val_global_loss: 31484712.0000; val_optim_loss: 31484712.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8798; val_auprc_score: 0.8663; val_best_acc_score: 0.5602; val_best_f1_score: 0.6944; train_kl_reg_loss: 149760.0573; train_edge_recon_loss: 404924.8472; train_gene_expr_recon_loss: 21134438.6667; train_masked_gp_l1_reg_loss: 2623.6645; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9784972.8889; train_global_loss: 31476720.6667; train_optim_loss: 31476720.6667; val_kl_reg_loss: 145771.0469; val_edge_recon_loss: 406206.9688; val_gene_expr_recon_loss: 21098552.0000; val_masked_gp_l1_reg_loss: 2626.3193; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9740555.0000; val_global_loss: 31393712.0000; val_optim_loss: 31393712.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8810; val_auprc_score: 0.8699; val_best_acc_score: 0.6124; val_best_f1_score: 0.7198; train_kl_reg_loss: 147733.7795; train_edge_recon_loss: 404828.9722; train_gene_expr_recon_loss: 21189776.4444; train_masked_gp_l1_reg_loss: 2629.0726; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9766807.2222; train_global_loss: 31511775.7778; train_optim_loss: 31511775.7778; val_kl_reg_loss: 139024.0000; val_edge_recon_loss: 405958.7500; val_gene_expr_recon_loss: 21032170.0000; val_masked_gp_l1_reg_loss: 2632.3267; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9735595.0000; val_global_loss: 31315380.0000; val_optim_loss: 31315380.0000
