[True]
Run timestamp: 21072023_190732_2003.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '12', '--filter_genes', '--n_hvg', '2000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.1', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000.0', '--lambda_gene_expr_recon', '30000.0', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.0', '--edge_batch_size', '2048', '--node_batch_size', 'None', '--n_sampled_neighbors', '8', '--timestamp_suffix', '_2003']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29452 genes.
Keeping 29452 genes after filtering genes with expression in 0 cells.
Keeping 2034 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.1
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ENCODER -> n_input: 2034, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1471, n_latent: 1471, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1471, n_cat_covariates_embed_input: 3, n_addon_input: 0, n_output: 4068
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 319410
Number of validation edges: 35490
Edge batch size: 2048
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9128; val_auprc_score: 0.9835; val_best_acc_score: 0.8527; val_best_f1_score: 0.9205; train_kl_reg_loss: 562408.7659; train_edge_recon_loss: 10960988.0577; train_gene_expr_recon_loss: 309444710.9744; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 320968109.5385; train_optim_loss: 320968109.5385; val_kl_reg_loss: 610176.9826; val_edge_recon_loss: 11944464.8889; val_gene_expr_recon_loss: 216559521.7778; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 229114163.5556; val_optim_loss: 229114163.5556
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8831; val_auprc_score: 0.9777; val_best_acc_score: 0.8654; val_best_f1_score: 0.9267; train_kl_reg_loss: 591226.4139; train_edge_recon_loss: 10974342.4808; train_gene_expr_recon_loss: 214450506.5641; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 226016075.8974; train_optim_loss: 226016075.8974; val_kl_reg_loss: 464554.1285; val_edge_recon_loss: 11996500.1667; val_gene_expr_recon_loss: 211431253.3333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 223892307.5556; val_optim_loss: 223892307.5556
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8677; val_auprc_score: 0.9723; val_best_acc_score: 0.8717; val_best_f1_score: 0.9280; train_kl_reg_loss: 501522.5605; train_edge_recon_loss: 10845390.4103; train_gene_expr_recon_loss: 209612025.8462; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 220958939.2821; train_optim_loss: 220958939.2821; val_kl_reg_loss: 399703.3819; val_edge_recon_loss: 11883096.6111; val_gene_expr_recon_loss: 207379148.4444; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 219661945.7778; val_optim_loss: 219661945.7778
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8824; val_auprc_score: 0.9753; val_best_acc_score: 0.8549; val_best_f1_score: 0.9218; train_kl_reg_loss: 9536633.3105; train_edge_recon_loss: 10946254.9744; train_gene_expr_recon_loss: 1201783673.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1222266559.5897; train_optim_loss: 1222266559.5897; val_kl_reg_loss: 1887366.2014; val_edge_recon_loss: 11753115.1667; val_gene_expr_recon_loss: 7862992184.8889; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 7876632661.3333; val_optim_loss: 7876632661.3333
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.6081; val_auprc_score: 0.8857; val_best_acc_score: 0.8635; val_best_f1_score: 0.9258; train_kl_reg_loss: 3519049.4834; train_edge_recon_loss: 11179396.8077; train_gene_expr_recon_loss: 5518868552.3077; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 5533566996.1026; train_optim_loss: 5533566996.1026; val_kl_reg_loss: 875.6226; val_edge_recon_loss: 11788054.8889; val_gene_expr_recon_loss: 177397121.7778; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 189186054.2222; val_optim_loss: 189186054.2222
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8314; val_auprc_score: 0.9594; val_best_acc_score: 0.8620; val_best_f1_score: 0.9249; train_kl_reg_loss: 42440.2555; train_edge_recon_loss: 10497787.9167; train_gene_expr_recon_loss: 132424180.9744; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 142964409.5385; train_optim_loss: 142964409.5385; val_kl_reg_loss: 94511.7378; val_edge_recon_loss: 12076477.9444; val_gene_expr_recon_loss: 104370339.1111; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 116541328.4444; val_optim_loss: 116541328.4444
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8013; val_auprc_score: 0.9519; val_best_acc_score: 0.8590; val_best_f1_score: 0.9235; train_kl_reg_loss: 145437.5769; train_edge_recon_loss: 10449900.3910; train_gene_expr_recon_loss: 96387243.7436; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 106982581.7436; train_optim_loss: 106982581.7436; val_kl_reg_loss: 163108.3819; val_edge_recon_loss: 12037033.5556; val_gene_expr_recon_loss: 91781152.8889; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 103981295.1111; val_optim_loss: 103981295.1111
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.7815; val_auprc_score: 0.9467; val_best_acc_score: 0.8631; val_best_f1_score: 0.9258; train_kl_reg_loss: 183734.5738; train_edge_recon_loss: 10494971.9423; train_gene_expr_recon_loss: 90039696.5641; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 100718402.9231; train_optim_loss: 100718402.9231; val_kl_reg_loss: 180106.4436; val_edge_recon_loss: 11854000.6667; val_gene_expr_recon_loss: 88792131.5556; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 100826238.6667; val_optim_loss: 100826238.6667
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.7856; val_auprc_score: 0.9474; val_best_acc_score: 0.8628; val_best_f1_score: 0.9255; train_kl_reg_loss: 197799.4778; train_edge_recon_loss: 10462664.8910; train_gene_expr_recon_loss: 87959549.7949; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 98620014.2564; train_optim_loss: 98620014.2564; val_kl_reg_loss: 178734.3212; val_edge_recon_loss: 11814240.6111; val_gene_expr_recon_loss: 87102938.6667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 99095912.8889; val_optim_loss: 99095912.8889
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8004; val_auprc_score: 0.9526; val_best_acc_score: 0.8659; val_best_f1_score: 0.9271; train_kl_reg_loss: 204722.4781; train_edge_recon_loss: 10490209.5769; train_gene_expr_recon_loss: 86635266.2564; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 97330198.2051; train_optim_loss: 97330198.2051; val_kl_reg_loss: 195033.2552; val_edge_recon_loss: 11759152.6667; val_gene_expr_recon_loss: 86013559.5556; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 97967745.3333; val_optim_loss: 97967745.3333
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8182; val_auprc_score: 0.9588; val_best_acc_score: 0.8646; val_best_f1_score: 0.9265; train_kl_reg_loss: 210141.3343; train_edge_recon_loss: 10471557.5321; train_gene_expr_recon_loss: 85634010.9744; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 96315709.8974; train_optim_loss: 96315709.8974; val_kl_reg_loss: 202289.8828; val_edge_recon_loss: 11668360.3889; val_gene_expr_recon_loss: 85104301.7778; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 96974952.0000; val_optim_loss: 96974952.0000
