[True]
Run timestamp: 26072023_021721_62.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_62']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9484; val_auprc_score: 0.9536; val_best_acc_score: 0.5040; val_best_f1_score: 0.6685; train_kl_reg_loss: 5294.2167; train_edge_recon_loss: 3473697.5556; train_gene_expr_recon_loss: 313313.7604; train_masked_gp_l1_reg_loss: 1604.4651; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10790767.6667; train_global_loss: 14584677.7778; train_optim_loss: 14584677.7778; val_kl_reg_loss: 6807.5420; val_edge_recon_loss: 4064051.2500; val_gene_expr_recon_loss: 306797.7500; val_masked_gp_l1_reg_loss: 1399.3464; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10798894.0000; val_global_loss: 15177950.0000; val_optim_loss: 15177950.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.9319; val_auprc_score: 0.9380; val_best_acc_score: 0.5065; val_best_f1_score: 0.6696; train_kl_reg_loss: 11796.4138; train_edge_recon_loss: 3485708.6667; train_gene_expr_recon_loss: 298641.2743; train_masked_gp_l1_reg_loss: 1374.4574; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10608659.8889; train_global_loss: 14406180.6667; train_optim_loss: 14406180.6667; val_kl_reg_loss: 21270.5996; val_edge_recon_loss: 4064310.5000; val_gene_expr_recon_loss: 289902.1875; val_masked_gp_l1_reg_loss: 1394.2966; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10652086.0000; val_global_loss: 15028964.0000; val_optim_loss: 15028964.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.9270; val_auprc_score: 0.9325; val_best_acc_score: 0.5070; val_best_f1_score: 0.6697; train_kl_reg_loss: 35216.6063; train_edge_recon_loss: 3497038.7222; train_gene_expr_recon_loss: 276981.1215; train_masked_gp_l1_reg_loss: 1474.9302; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10430089.4444; train_global_loss: 14240800.7778; train_optim_loss: 14240800.7778; val_kl_reg_loss: 32436.9023; val_edge_recon_loss: 4064572.7500; val_gene_expr_recon_loss: 266282.9062; val_masked_gp_l1_reg_loss: 1586.1951; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10408572.0000; val_global_loss: 14773450.0000; val_optim_loss: 14773450.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.9201; val_auprc_score: 0.9249; val_best_acc_score: 0.5213; val_best_f1_score: 0.6760; train_kl_reg_loss: 48714.0859; train_edge_recon_loss: 3510853.2500; train_gene_expr_recon_loss: 256882.6788; train_masked_gp_l1_reg_loss: 1654.0594; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10187742.6667; train_global_loss: 14005846.7778; train_optim_loss: 14005846.7778; val_kl_reg_loss: 52371.1719; val_edge_recon_loss: 4063629.0000; val_gene_expr_recon_loss: 251770.5000; val_masked_gp_l1_reg_loss: 1721.6741; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10217857.0000; val_global_loss: 14587350.0000; val_optim_loss: 14587350.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.9063; val_auprc_score: 0.9084; val_best_acc_score: 0.5525; val_best_f1_score: 0.6903; train_kl_reg_loss: 65460.9805; train_edge_recon_loss: 3514500.4722; train_gene_expr_recon_loss: 246197.3003; train_masked_gp_l1_reg_loss: 1752.0774; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10068946.8889; train_global_loss: 13896857.6667; train_optim_loss: 13896857.6667; val_kl_reg_loss: 41673.4531; val_edge_recon_loss: 4062136.5000; val_gene_expr_recon_loss: 244203.9375; val_masked_gp_l1_reg_loss: 1775.5090; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10128160.0000; val_global_loss: 14477950.0000; val_optim_loss: 14477950.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8976; val_auprc_score: 0.9009; val_best_acc_score: 0.5606; val_best_f1_score: 0.6938; train_kl_reg_loss: 73867.3012; train_edge_recon_loss: 3519642.2222; train_gene_expr_recon_loss: 239084.1233; train_masked_gp_l1_reg_loss: 1785.2150; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9967399.3333; train_global_loss: 13801778.1111; train_optim_loss: 13801778.1111; val_kl_reg_loss: 61228.0781; val_edge_recon_loss: 4061588.0000; val_gene_expr_recon_loss: 237228.0625; val_masked_gp_l1_reg_loss: 1788.1873; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10025591.0000; val_global_loss: 14387423.0000; val_optim_loss: 14387423.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8890; val_auprc_score: 0.8909; val_best_acc_score: 0.5932; val_best_f1_score: 0.7091; train_kl_reg_loss: 74573.4106; train_edge_recon_loss: 3521719.3889; train_gene_expr_recon_loss: 232783.9601; train_masked_gp_l1_reg_loss: 1786.6860; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9917425.0000; train_global_loss: 13748288.5556; train_optim_loss: 13748288.5556; val_kl_reg_loss: 62922.5781; val_edge_recon_loss: 4060024.2500; val_gene_expr_recon_loss: 233211.0781; val_masked_gp_l1_reg_loss: 1781.3145; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9971771.0000; val_global_loss: 14329710.0000; val_optim_loss: 14329710.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8852; val_auprc_score: 0.8870; val_best_acc_score: 0.6490; val_best_f1_score: 0.7367; train_kl_reg_loss: 79184.1623; train_edge_recon_loss: 3516516.8611; train_gene_expr_recon_loss: 229002.9878; train_masked_gp_l1_reg_loss: 1779.4763; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9792903.5556; train_global_loss: 13619386.8889; train_optim_loss: 13619386.8889; val_kl_reg_loss: 64065.8672; val_edge_recon_loss: 4057107.2500; val_gene_expr_recon_loss: 229902.4688; val_masked_gp_l1_reg_loss: 1772.6877; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9930735.0000; val_global_loss: 14283583.0000; val_optim_loss: 14283583.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8839; val_auprc_score: 0.8813; val_best_acc_score: 0.7123; val_best_f1_score: 0.7691; train_kl_reg_loss: 79846.0499; train_edge_recon_loss: 3516687.4722; train_gene_expr_recon_loss: 227106.6979; train_masked_gp_l1_reg_loss: 1769.4154; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9804003.1111; train_global_loss: 13629412.6667; train_optim_loss: 13629412.6667; val_kl_reg_loss: 59302.7656; val_edge_recon_loss: 4051527.0000; val_gene_expr_recon_loss: 228321.3438; val_masked_gp_l1_reg_loss: 1764.9347; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9915096.0000; val_global_loss: 14256012.0000; val_optim_loss: 14256012.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8771; val_auprc_score: 0.8788; val_best_acc_score: 0.7564; val_best_f1_score: 0.7904; train_kl_reg_loss: 75522.2656; train_edge_recon_loss: 3516511.1111; train_gene_expr_recon_loss: 224424.1233; train_masked_gp_l1_reg_loss: 1772.0918; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9771284.1111; train_global_loss: 13589513.6667; train_optim_loss: 13589513.6667; val_kl_reg_loss: 76444.6719; val_edge_recon_loss: 4043987.0000; val_gene_expr_recon_loss: 225359.0156; val_masked_gp_l1_reg_loss: 1774.7137; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9868936.0000; val_global_loss: 14216502.0000; val_optim_loss: 14216502.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8808; val_auprc_score: 0.8794; val_best_acc_score: 0.7948; val_best_f1_score: 0.7986; train_kl_reg_loss: 76127.1146; train_edge_recon_loss: 3510747.0000; train_gene_expr_recon_loss: 222993.7587; train_masked_gp_l1_reg_loss: 1779.7475; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9772959.6667; train_global_loss: 13584607.3333; train_optim_loss: 13584607.3333; val_kl_reg_loss: 60833.2500; val_edge_recon_loss: 4025026.2500; val_gene_expr_recon_loss: 224868.8750; val_masked_gp_l1_reg_loss: 1782.2520; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9867445.0000; val_global_loss: 14179956.0000; val_optim_loss: 14179956.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8857; val_auprc_score: 0.8773; val_best_acc_score: 0.7831; val_best_f1_score: 0.7783; train_kl_reg_loss: 73215.9006; train_edge_recon_loss: 3504165.0556; train_gene_expr_recon_loss: 220465.6111; train_masked_gp_l1_reg_loss: 1788.6374; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9691486.6667; train_global_loss: 13491121.8889; train_optim_loss: 13491121.8889; val_kl_reg_loss: 60348.0703; val_edge_recon_loss: 3982426.0000; val_gene_expr_recon_loss: 223436.5938; val_masked_gp_l1_reg_loss: 1793.0261; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9853545.0000; val_global_loss: 14121548.0000; val_optim_loss: 14121548.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8973; val_auprc_score: 0.8887; val_best_acc_score: 0.8119; val_best_f1_score: 0.8214; train_kl_reg_loss: 67104.5846; train_edge_recon_loss: 3488879.3333; train_gene_expr_recon_loss: 221579.3403; train_masked_gp_l1_reg_loss: 1799.1417; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9703726.0000; train_global_loss: 13483088.4444; train_optim_loss: 13483088.4444; val_kl_reg_loss: 48985.1641; val_edge_recon_loss: 3830230.5000; val_gene_expr_recon_loss: 223813.3125; val_masked_gp_l1_reg_loss: 1805.7733; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9847096.0000; val_global_loss: 13951931.0000; val_optim_loss: 13951931.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8875; val_auprc_score: 0.8707; val_best_acc_score: 0.7921; val_best_f1_score: 0.8139; train_kl_reg_loss: 52423.2088; train_edge_recon_loss: 3414345.4167; train_gene_expr_recon_loss: 220216.3594; train_masked_gp_l1_reg_loss: 1820.8302; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9698214.5556; train_global_loss: 13387020.4444; train_optim_loss: 13387020.4444; val_kl_reg_loss: 40092.5078; val_edge_recon_loss: 3345173.0000; val_gene_expr_recon_loss: 226606.0781; val_masked_gp_l1_reg_loss: 1836.9574; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9867950.0000; val_global_loss: 13481658.0000; val_optim_loss: 13481658.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8783; val_auprc_score: 0.8588; val_best_acc_score: 0.7891; val_best_f1_score: 0.8109; train_kl_reg_loss: 53623.0013; train_edge_recon_loss: 3104616.9444; train_gene_expr_recon_loss: 226754.1076; train_masked_gp_l1_reg_loss: 1862.3549; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9793679.1111; train_global_loss: 13180535.5556; train_optim_loss: 13180535.5556; val_kl_reg_loss: 86382.9141; val_edge_recon_loss: 2943793.0000; val_gene_expr_recon_loss: 229552.0625; val_masked_gp_l1_reg_loss: 1895.1396; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9893795.0000; val_global_loss: 13155418.0000; val_optim_loss: 13155418.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8831; val_auprc_score: 0.8647; val_best_acc_score: 0.7949; val_best_f1_score: 0.8154; train_kl_reg_loss: 109814.5972; train_edge_recon_loss: 2927583.0556; train_gene_expr_recon_loss: 223403.9740; train_masked_gp_l1_reg_loss: 1920.5888; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9737494.2222; train_global_loss: 13000216.3333; train_optim_loss: 13000216.3333; val_kl_reg_loss: 107469.4375; val_edge_recon_loss: 2907101.0000; val_gene_expr_recon_loss: 226642.0000; val_masked_gp_l1_reg_loss: 1944.8037; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9864612.0000; val_global_loss: 13107769.0000; val_optim_loss: 13107769.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8857; val_auprc_score: 0.8660; val_best_acc_score: 0.7943; val_best_f1_score: 0.8187; train_kl_reg_loss: 100382.0521; train_edge_recon_loss: 2914335.9722; train_gene_expr_recon_loss: 221598.1510; train_masked_gp_l1_reg_loss: 1962.6944; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9691094.0000; train_global_loss: 12929372.8889; train_optim_loss: 12929372.8889; val_kl_reg_loss: 94890.2109; val_edge_recon_loss: 2928363.7500; val_gene_expr_recon_loss: 225162.0000; val_masked_gp_l1_reg_loss: 1982.0074; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9840072.0000; val_global_loss: 13090470.0000; val_optim_loss: 13090470.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9008; val_auprc_score: 0.8756; val_best_acc_score: 0.8177; val_best_f1_score: 0.8346; train_kl_reg_loss: 98250.3142; train_edge_recon_loss: 2887312.7778; train_gene_expr_recon_loss: 221276.0382; train_masked_gp_l1_reg_loss: 1993.2091; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9717264.2222; train_global_loss: 12926096.5556; train_optim_loss: 12926096.5556; val_kl_reg_loss: 95946.0312; val_edge_recon_loss: 2872475.0000; val_gene_expr_recon_loss: 224305.1875; val_masked_gp_l1_reg_loss: 2006.4915; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9829219.0000; val_global_loss: 13023952.0000; val_optim_loss: 13023952.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9078; val_auprc_score: 0.8842; val_best_acc_score: 0.8309; val_best_f1_score: 0.8434; train_kl_reg_loss: 95002.9280; train_edge_recon_loss: 2858554.1667; train_gene_expr_recon_loss: 220912.7049; train_masked_gp_l1_reg_loss: 2018.0834; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9678300.1111; train_global_loss: 12854788.0000; train_optim_loss: 12854788.0000; val_kl_reg_loss: 94871.5938; val_edge_recon_loss: 2876947.7500; val_gene_expr_recon_loss: 223869.0625; val_masked_gp_l1_reg_loss: 2032.1510; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9814011.0000; val_global_loss: 13011732.0000; val_optim_loss: 13011732.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9208; val_auprc_score: 0.8911; val_best_acc_score: 0.8562; val_best_f1_score: 0.8675; train_kl_reg_loss: 93249.9167; train_edge_recon_loss: 2845291.0833; train_gene_expr_recon_loss: 219445.6597; train_masked_gp_l1_reg_loss: 2044.5469; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9657483.4444; train_global_loss: 12817514.7778; train_optim_loss: 12817514.7778; val_kl_reg_loss: 91604.0312; val_edge_recon_loss: 2824633.0000; val_gene_expr_recon_loss: 223242.7500; val_masked_gp_l1_reg_loss: 2059.0073; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9802438.0000; val_global_loss: 12943977.0000; val_optim_loss: 12943977.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9327; val_auprc_score: 0.9034; val_best_acc_score: 0.8715; val_best_f1_score: 0.8792; train_kl_reg_loss: 93219.2830; train_edge_recon_loss: 2808445.0833; train_gene_expr_recon_loss: 219596.8003; train_masked_gp_l1_reg_loss: 2071.3479; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9647776.0000; train_global_loss: 12771108.6667; train_optim_loss: 12771108.6667; val_kl_reg_loss: 94861.1875; val_edge_recon_loss: 2805392.2500; val_gene_expr_recon_loss: 222602.4844; val_masked_gp_l1_reg_loss: 2084.5950; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9799832.0000; val_global_loss: 12924772.0000; val_optim_loss: 12924772.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9409; val_auprc_score: 0.9184; val_best_acc_score: 0.8833; val_best_f1_score: 0.8899; train_kl_reg_loss: 95488.1137; train_edge_recon_loss: 2789302.9167; train_gene_expr_recon_loss: 219589.4722; train_masked_gp_l1_reg_loss: 2096.8329; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9661218.7778; train_global_loss: 12767696.0000; train_optim_loss: 12767696.0000; val_kl_reg_loss: 94929.3438; val_edge_recon_loss: 2778368.2500; val_gene_expr_recon_loss: 222227.3750; val_masked_gp_l1_reg_loss: 2113.2910; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9785546.0000; val_global_loss: 12883184.0000; val_optim_loss: 12883184.0000
