[True]
Run timestamp: 08082023_030634_61.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '16', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '0', '--active_gp_thresh_ratio', '0.03', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--lambda_l1_addon', '10.', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_61']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29239 genes.
Keeping 29239 genes after filtering genes with expression in 0 cells.
Keeping 5399 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.03
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 5399, n_cat_covariates_embed_input: 0, n_hidden: 1797, n_latent: 1797, n_addon_latent: 0, n_fc_layers: 1, n_layers: 1, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1797, n_addon_gp_input: 0, n_cat_covariates_embed_input: 3, n_output: 5399
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1797, n_addon_gp_input: 0, n_cat_covariates_embed_input: 3, n_output: 5399

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 424361
Number of validation edges: 47151
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9139; val_auprc_score: 0.9828; val_best_acc_score: 0.8548; val_best_f1_score: 0.9217; train_kl_reg_loss: 158998.9699; train_edge_recon_loss: 1119349.5138; train_gene_expr_recon_loss: 1771235.0613; train_masked_gp_l1_reg_loss: 10232.2728; train_group_lasso_reg_loss: 0.0000; train_global_loss: 3059815.8197; train_optim_loss: 3059815.8197; val_kl_reg_loss: 161059.3281; val_edge_recon_loss: 1183554.5625; val_gene_expr_recon_loss: 1158795.7708; val_masked_gp_l1_reg_loss: 9689.4082; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2513099.1458; val_optim_loss: 2513099.1458
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.9038; val_auprc_score: 0.9800; val_best_acc_score: 0.8513; val_best_f1_score: 0.9197; train_kl_reg_loss: 128063.4585; train_edge_recon_loss: 1111624.9844; train_gene_expr_recon_loss: 1115353.1550; train_masked_gp_l1_reg_loss: 8981.2934; train_group_lasso_reg_loss: 0.0000; train_global_loss: 2364022.8846; train_optim_loss: 2364022.8846; val_kl_reg_loss: 101943.1113; val_edge_recon_loss: 1208115.9479; val_gene_expr_recon_loss: 1068875.8229; val_masked_gp_l1_reg_loss: 8516.5986; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2387451.3750; val_optim_loss: 2387451.3750
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8699; val_auprc_score: 0.9723; val_best_acc_score: 0.8891; val_best_f1_score: 0.9381; train_kl_reg_loss: 98888.4790; train_edge_recon_loss: 1083942.5072; train_gene_expr_recon_loss: 1045286.5042; train_masked_gp_l1_reg_loss: 8317.7560; train_group_lasso_reg_loss: 0.0000; train_global_loss: 2236435.2452; train_optim_loss: 2236435.2452; val_kl_reg_loss: 85140.4616; val_edge_recon_loss: 1183772.3229; val_gene_expr_recon_loss: 1019634.8750; val_masked_gp_l1_reg_loss: 8236.9531; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2296784.6667; val_optim_loss: 2296784.6667
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8736; val_auprc_score: 0.9705; val_best_acc_score: 0.9021; val_best_f1_score: 0.9446; train_kl_reg_loss: 81123.7166; train_edge_recon_loss: 1065351.7368; train_gene_expr_recon_loss: 1006330.2043; train_masked_gp_l1_reg_loss: 8292.6564; train_group_lasso_reg_loss: 0.0000; train_global_loss: 2161098.3089; train_optim_loss: 2161098.3089; val_kl_reg_loss: 76412.5951; val_edge_recon_loss: 1048625.5833; val_gene_expr_recon_loss: 990280.5990; val_masked_gp_l1_reg_loss: 8376.8076; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2123695.5104; val_optim_loss: 2123695.5104
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8739; val_auprc_score: 0.9704; val_best_acc_score: 0.9051; val_best_f1_score: 0.9463; train_kl_reg_loss: 85056.0759; train_edge_recon_loss: 974204.7476; train_gene_expr_recon_loss: 979126.1647; train_masked_gp_l1_reg_loss: 8572.9892; train_group_lasso_reg_loss: 0.0000; train_global_loss: 2046959.9663; train_optim_loss: 2046959.9663; val_kl_reg_loss: 82818.8906; val_edge_recon_loss: 966331.7604; val_gene_expr_recon_loss: 965246.0260; val_masked_gp_l1_reg_loss: 8830.5645; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2023227.3021; val_optim_loss: 2023227.3021
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8768; val_auprc_score: 0.9725; val_best_acc_score: 0.9104; val_best_f1_score: 0.9497; train_kl_reg_loss: 79247.6692; train_edge_recon_loss: 931391.3672; train_gene_expr_recon_loss: 955623.4940; train_masked_gp_l1_reg_loss: 9091.7271; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1975354.2560; train_optim_loss: 1975354.2560; val_kl_reg_loss: 76707.8125; val_edge_recon_loss: 931452.3490; val_gene_expr_recon_loss: 942596.1198; val_masked_gp_l1_reg_loss: 9349.3965; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1960105.6562; val_optim_loss: 1960105.6562
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8846; val_auprc_score: 0.9733; val_best_acc_score: 0.9130; val_best_f1_score: 0.9512; train_kl_reg_loss: 74188.4251; train_edge_recon_loss: 919495.9020; train_gene_expr_recon_loss: 934067.2169; train_masked_gp_l1_reg_loss: 9572.8951; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1937324.4303; train_optim_loss: 1937324.4303; val_kl_reg_loss: 70937.2852; val_edge_recon_loss: 920173.8594; val_gene_expr_recon_loss: 922581.8854; val_masked_gp_l1_reg_loss: 9790.7598; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1923483.7812; val_optim_loss: 1923483.7812
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.9020; val_auprc_score: 0.9776; val_best_acc_score: 0.9197; val_best_f1_score: 0.9549; train_kl_reg_loss: 68291.7724; train_edge_recon_loss: 898160.4730; train_gene_expr_recon_loss: 915728.8125; train_masked_gp_l1_reg_loss: 9988.0474; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1892169.0974; train_optim_loss: 1892169.0974; val_kl_reg_loss: 63928.3662; val_edge_recon_loss: 881153.9375; val_gene_expr_recon_loss: 907914.8698; val_masked_gp_l1_reg_loss: 10194.6885; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1863191.9271; val_optim_loss: 1863191.9271
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.9236; val_auprc_score: 0.9824; val_best_acc_score: 0.9352; val_best_f1_score: 0.9629; train_kl_reg_loss: 65303.2029; train_edge_recon_loss: 876056.0907; train_gene_expr_recon_loss: 901063.3131; train_masked_gp_l1_reg_loss: 10410.4563; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1852833.0649; train_optim_loss: 1852833.0649; val_kl_reg_loss: 65100.8783; val_edge_recon_loss: 870855.0885; val_gene_expr_recon_loss: 893836.4948; val_masked_gp_l1_reg_loss: 10642.6230; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1840435.0833; val_optim_loss: 1840435.0833
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.9343; val_auprc_score: 0.9850; val_best_acc_score: 0.9381; val_best_f1_score: 0.9647; train_kl_reg_loss: 64131.8286; train_edge_recon_loss: 860331.4567; train_gene_expr_recon_loss: 887098.8762; train_masked_gp_l1_reg_loss: 10871.1869; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1822433.3546; train_optim_loss: 1822433.3546; val_kl_reg_loss: 60568.7594; val_edge_recon_loss: 846882.2760; val_gene_expr_recon_loss: 880912.4167; val_masked_gp_l1_reg_loss: 11101.0947; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1799464.5833; val_optim_loss: 1799464.5833
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.9409; val_auprc_score: 0.9867; val_best_acc_score: 0.9371; val_best_f1_score: 0.9640; train_kl_reg_loss: 59466.2166; train_edge_recon_loss: 849558.3780; train_gene_expr_recon_loss: 874459.5391; train_masked_gp_l1_reg_loss: 11317.9740; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1794802.1094; train_optim_loss: 1794802.1094; val_kl_reg_loss: 55981.0654; val_edge_recon_loss: 858462.6146; val_gene_expr_recon_loss: 868064.1146; val_masked_gp_l1_reg_loss: 11531.1895; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1794039.0208; val_optim_loss: 1794039.0208
