[True]
Run timestamp: 26072023_035056_143.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.1', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_143']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.1
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9187; val_auprc_score: 0.9333; val_best_acc_score: 0.5011; val_best_f1_score: 0.6671; train_kl_reg_loss: 25185.1166; train_edge_recon_loss: 34737611.5556; train_gene_expr_recon_loss: 3113368.9167; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 109819144.8889; train_global_loss: 147695310.2222; train_optim_loss: 147695310.2222; val_kl_reg_loss: 42745.2266; val_edge_recon_loss: 40651488.0000; val_gene_expr_recon_loss: 2960263.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 107581576.0000; val_global_loss: 151236064.0000; val_optim_loss: 151236064.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.9175; val_auprc_score: 0.9263; val_best_acc_score: 0.5057; val_best_f1_score: 0.6692; train_kl_reg_loss: 30522.3134; train_edge_recon_loss: 34866520.4444; train_gene_expr_recon_loss: 2976572.4167; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 107225304.8889; train_global_loss: 145098919.1111; train_optim_loss: 145098919.1111; val_kl_reg_loss: 40175.5547; val_edge_recon_loss: 40645600.0000; val_gene_expr_recon_loss: 2833256.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 106043624.0000; val_global_loss: 149562656.0000; val_optim_loss: 149562656.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.9014; val_auprc_score: 0.9083; val_best_acc_score: 0.5066; val_best_f1_score: 0.6696; train_kl_reg_loss: 90416.8355; train_edge_recon_loss: 34780845.3333; train_gene_expr_recon_loss: 2791027.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 104722472.8889; train_global_loss: 142384762.6667; train_optim_loss: 142384762.6667; val_kl_reg_loss: 169338.7812; val_edge_recon_loss: 40645848.0000; val_gene_expr_recon_loss: 2648406.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 104024200.0000; val_global_loss: 147487792.0000; val_optim_loss: 147487792.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.9011; val_auprc_score: 0.9083; val_best_acc_score: 0.5042; val_best_f1_score: 0.6685; train_kl_reg_loss: 198028.0000; train_edge_recon_loss: 34827721.7778; train_gene_expr_recon_loss: 2629781.7222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 103327181.3333; train_global_loss: 140982714.6667; train_optim_loss: 140982714.6667; val_kl_reg_loss: 160385.3125; val_edge_recon_loss: 40651776.0000; val_gene_expr_recon_loss: 2504304.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 102046064.0000; val_global_loss: 145362528.0000; val_optim_loss: 145362528.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.9121; val_auprc_score: 0.9158; val_best_acc_score: 0.5042; val_best_f1_score: 0.6685; train_kl_reg_loss: 232578.8056; train_edge_recon_loss: 34901512.4444; train_gene_expr_recon_loss: 2466518.3611; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 100970909.3333; train_global_loss: 138571520.0000; train_optim_loss: 138571520.0000; val_kl_reg_loss: 193796.8438; val_edge_recon_loss: 40650576.0000; val_gene_expr_recon_loss: 2407941.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 100935136.0000; val_global_loss: 144187456.0000; val_optim_loss: 144187456.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.9116; val_auprc_score: 0.9135; val_best_acc_score: 0.5101; val_best_f1_score: 0.6712; train_kl_reg_loss: 308870.9670; train_edge_recon_loss: 34816792.4444; train_gene_expr_recon_loss: 2394214.4167; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 100023713.7778; train_global_loss: 137543592.8889; train_optim_loss: 137543592.8889; val_kl_reg_loss: 257367.4062; val_edge_recon_loss: 40647652.0000; val_gene_expr_recon_loss: 2327470.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 99804416.0000; val_global_loss: 143036896.0000; val_optim_loss: 143036896.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.9037; val_auprc_score: 0.9024; val_best_acc_score: 0.5168; val_best_f1_score: 0.6741; train_kl_reg_loss: 330402.0035; train_edge_recon_loss: 34871258.2222; train_gene_expr_recon_loss: 2308911.8056; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98759985.7778; train_global_loss: 136270559.1111; train_optim_loss: 136270559.1111; val_kl_reg_loss: 276645.2500; val_edge_recon_loss: 40641396.0000; val_gene_expr_recon_loss: 2271146.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 99166600.0000; val_global_loss: 142355776.0000; val_optim_loss: 142355776.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.9109; val_auprc_score: 0.9116; val_best_acc_score: 0.5195; val_best_f1_score: 0.6753; train_kl_reg_loss: 348418.1632; train_edge_recon_loss: 34827063.1111; train_gene_expr_recon_loss: 2258396.6111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98299393.7778; train_global_loss: 135733272.8889; train_optim_loss: 135733272.8889; val_kl_reg_loss: 279772.7500; val_edge_recon_loss: 40638532.0000; val_gene_expr_recon_loss: 2230893.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98672832.0000; val_global_loss: 141822032.0000; val_optim_loss: 141822032.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.9007; val_auprc_score: 0.8980; val_best_acc_score: 0.5295; val_best_f1_score: 0.6797; train_kl_reg_loss: 348126.1701; train_edge_recon_loss: 34871908.8889; train_gene_expr_recon_loss: 2230115.4167; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98339014.2222; train_global_loss: 135789168.0000; train_optim_loss: 135789168.0000; val_kl_reg_loss: 269945.6250; val_edge_recon_loss: 40630320.0000; val_gene_expr_recon_loss: 2202066.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98379664.0000; val_global_loss: 141481984.0000; val_optim_loss: 141481984.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.9017; val_auprc_score: 0.8982; val_best_acc_score: 0.5461; val_best_f1_score: 0.6870; train_kl_reg_loss: 353805.4861; train_edge_recon_loss: 34841917.7778; train_gene_expr_recon_loss: 2200394.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97863330.6667; train_global_loss: 135259448.8889; train_optim_loss: 135259448.8889; val_kl_reg_loss: 207881.5156; val_edge_recon_loss: 40620960.0000; val_gene_expr_recon_loss: 2179341.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98086352.0000; val_global_loss: 141094528.0000; val_optim_loss: 141094528.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.9136; val_auprc_score: 0.9111; val_best_acc_score: 0.5480; val_best_f1_score: 0.6878; train_kl_reg_loss: 341076.2760; train_edge_recon_loss: 34908381.7778; train_gene_expr_recon_loss: 2166996.0278; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97008472.0000; train_global_loss: 134424925.3333; train_optim_loss: 134424925.3333; val_kl_reg_loss: 268285.8438; val_edge_recon_loss: 40618344.0000; val_gene_expr_recon_loss: 2158455.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97776400.0000; val_global_loss: 140821488.0000; val_optim_loss: 140821488.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.9056; val_auprc_score: 0.9016; val_best_acc_score: 0.5717; val_best_f1_score: 0.6985; train_kl_reg_loss: 335335.0486; train_edge_recon_loss: 34885108.8889; train_gene_expr_recon_loss: 2158347.9444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97250004.4444; train_global_loss: 134628793.7778; train_optim_loss: 134628793.7778; val_kl_reg_loss: 271069.7500; val_edge_recon_loss: 40609284.0000; val_gene_expr_recon_loss: 2143536.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97600032.0000; val_global_loss: 140623920.0000; val_optim_loss: 140623920.0000
