[True]
Run timestamp: 24072023_164311_41.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_41']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2102, n_latent: 2102, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9227; val_auprc_score: 0.9315; val_best_acc_score: 0.5007; val_best_f1_score: 0.6670; train_kl_reg_loss: 10598.1480; train_edge_recon_loss: 3480059.8611; train_gene_expr_recon_loss: 3180109.0278; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10822133.7778; train_global_loss: 17492900.8889; train_optim_loss: 17492900.8889; val_kl_reg_loss: 24684.8262; val_edge_recon_loss: 4065065.5000; val_gene_expr_recon_loss: 2958598.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10588064.0000; val_global_loss: 17636412.0000; val_optim_loss: 17636412.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.9045; val_auprc_score: 0.9137; val_best_acc_score: 0.5030; val_best_f1_score: 0.6680; train_kl_reg_loss: 32087.2812; train_edge_recon_loss: 3502718.4444; train_gene_expr_recon_loss: 2940208.5833; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10603973.1111; train_global_loss: 17078987.3333; train_optim_loss: 17078987.3333; val_kl_reg_loss: 33879.3203; val_edge_recon_loss: 4065266.5000; val_gene_expr_recon_loss: 2732021.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10381504.0000; val_global_loss: 17212672.0000; val_optim_loss: 17212672.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.9008; val_auprc_score: 0.9127; val_best_acc_score: 0.5057; val_best_f1_score: 0.6692; train_kl_reg_loss: 57109.2795; train_edge_recon_loss: 3528561.4444; train_gene_expr_recon_loss: 2705296.5000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10428388.2222; train_global_loss: 16719355.2222; train_optim_loss: 16719355.2222; val_kl_reg_loss: 56184.2109; val_edge_recon_loss: 4065256.0000; val_gene_expr_recon_loss: 2505371.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10156599.0000; val_global_loss: 16783410.0000; val_optim_loss: 16783410.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8990; val_auprc_score: 0.9054; val_best_acc_score: 0.5059; val_best_f1_score: 0.6693; train_kl_reg_loss: 84355.9688; train_edge_recon_loss: 3543845.0000; train_gene_expr_recon_loss: 2498757.2778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10172873.5556; train_global_loss: 16299831.7778; train_optim_loss: 16299831.7778; val_kl_reg_loss: 80915.3203; val_edge_recon_loss: 4065115.5000; val_gene_expr_recon_loss: 2349250.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10004744.0000; val_global_loss: 16500025.0000; val_optim_loss: 16500025.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8995; val_auprc_score: 0.9039; val_best_acc_score: 0.5150; val_best_f1_score: 0.6732; train_kl_reg_loss: 100367.8429; train_edge_recon_loss: 3547727.5833; train_gene_expr_recon_loss: 2365214.8333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10019880.3333; train_global_loss: 16033190.6667; train_optim_loss: 16033190.6667; val_kl_reg_loss: 81814.7500; val_edge_recon_loss: 4064226.7500; val_gene_expr_recon_loss: 2266902.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9903461.0000; val_global_loss: 16316405.0000; val_optim_loss: 16316405.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8988; val_auprc_score: 0.9036; val_best_acc_score: 0.5232; val_best_f1_score: 0.6770; train_kl_reg_loss: 108857.2778; train_edge_recon_loss: 3549183.3889; train_gene_expr_recon_loss: 2294714.2778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9975514.3333; train_global_loss: 15928269.1111; train_optim_loss: 15928269.1111; val_kl_reg_loss: 89095.7266; val_edge_recon_loss: 4063715.7500; val_gene_expr_recon_loss: 2206830.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9810707.0000; val_global_loss: 16170349.0000; val_optim_loss: 16170349.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8944; val_auprc_score: 0.8937; val_best_acc_score: 0.5416; val_best_f1_score: 0.6853; train_kl_reg_loss: 115839.5590; train_edge_recon_loss: 3546332.8889; train_gene_expr_recon_loss: 2245530.7500; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9889597.1111; train_global_loss: 15797300.3333; train_optim_loss: 15797300.3333; val_kl_reg_loss: 100265.8750; val_edge_recon_loss: 4062626.0000; val_gene_expr_recon_loss: 2163849.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9749550.0000; val_global_loss: 16076291.0000; val_optim_loss: 16076291.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8975; val_auprc_score: 0.8993; val_best_acc_score: 0.5815; val_best_f1_score: 0.7034; train_kl_reg_loss: 118392.4097; train_edge_recon_loss: 3547665.4167; train_gene_expr_recon_loss: 2207538.3056; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9837184.5556; train_global_loss: 15710780.6667; train_optim_loss: 15710780.6667; val_kl_reg_loss: 88886.9219; val_edge_recon_loss: 4060618.0000; val_gene_expr_recon_loss: 2141861.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9741727.0000; val_global_loss: 16033094.0000; val_optim_loss: 16033094.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8881; val_auprc_score: 0.8855; val_best_acc_score: 0.6233; val_best_f1_score: 0.7229; train_kl_reg_loss: 119700.8160; train_edge_recon_loss: 3544978.8056; train_gene_expr_recon_loss: 2178987.0278; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9804616.6667; train_global_loss: 15648283.2222; train_optim_loss: 15648283.2222; val_kl_reg_loss: 88034.2031; val_edge_recon_loss: 4058507.7500; val_gene_expr_recon_loss: 2120882.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9696093.0000; val_global_loss: 15963518.0000; val_optim_loss: 15963518.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8987; val_auprc_score: 0.8921; val_best_acc_score: 0.7119; val_best_f1_score: 0.7713; train_kl_reg_loss: 117701.8576; train_edge_recon_loss: 3541446.5000; train_gene_expr_recon_loss: 2165347.6944; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9760775.6667; train_global_loss: 15585271.4444; train_optim_loss: 15585271.4444; val_kl_reg_loss: 89415.0781; val_edge_recon_loss: 4053650.7500; val_gene_expr_recon_loss: 2108148.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9675568.0000; val_global_loss: 15926782.0000; val_optim_loss: 15926782.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8981; val_auprc_score: 0.8935; val_best_acc_score: 0.7665; val_best_f1_score: 0.8023; train_kl_reg_loss: 114409.6641; train_edge_recon_loss: 3539233.5833; train_gene_expr_recon_loss: 2140961.4722; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9757615.5556; train_global_loss: 15552220.3333; train_optim_loss: 15552220.3333; val_kl_reg_loss: 93507.1328; val_edge_recon_loss: 4046916.7500; val_gene_expr_recon_loss: 2098895.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9667894.0000; val_global_loss: 15907214.0000; val_optim_loss: 15907214.0000
