[True]
Run timestamp: 24072023_162118_16.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_16']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2102, n_latent: 2102, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8934; val_auprc_score: 0.9034; val_best_acc_score: 0.5001; val_best_f1_score: 0.6667; train_kl_reg_loss: 6440.6531; train_edge_recon_loss: 352372.7361; train_gene_expr_recon_loss: 3169462.4722; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 108493319.1111; train_global_loss: 112021594.6667; train_optim_loss: 112021594.6667; val_kl_reg_loss: 10532.3584; val_edge_recon_loss: 406564.2500; val_gene_expr_recon_loss: 3126350.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 107222144.0000; val_global_loss: 110765592.0000; val_optim_loss: 110765592.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8735; val_auprc_score: 0.8769; val_best_acc_score: 0.5008; val_best_f1_score: 0.6670; train_kl_reg_loss: 18558.5486; train_edge_recon_loss: 364085.0069; train_gene_expr_recon_loss: 2981737.8333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 106142523.5556; train_global_loss: 109506905.7778; train_optim_loss: 109506905.7778; val_kl_reg_loss: 32398.1484; val_edge_recon_loss: 406575.3750; val_gene_expr_recon_loss: 2842375.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 104609224.0000; val_global_loss: 107890576.0000; val_optim_loss: 107890576.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8542; val_auprc_score: 0.8538; val_best_acc_score: 0.5003; val_best_f1_score: 0.6668; train_kl_reg_loss: 42722.6059; train_edge_recon_loss: 385975.2014; train_gene_expr_recon_loss: 2698182.7500; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 103883317.3333; train_global_loss: 107010198.2222; train_optim_loss: 107010198.2222; val_kl_reg_loss: 44383.0117; val_edge_recon_loss: 406584.8438; val_gene_expr_recon_loss: 2609358.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 102401056.0000; val_global_loss: 105461384.0000; val_optim_loss: 105461384.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8559; val_auprc_score: 0.8596; val_best_acc_score: 0.5003; val_best_f1_score: 0.6668; train_kl_reg_loss: 55809.9970; train_edge_recon_loss: 393384.9896; train_gene_expr_recon_loss: 2515627.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 101615801.7778; train_global_loss: 104580623.1111; train_optim_loss: 104580623.1111; val_kl_reg_loss: 64209.7383; val_edge_recon_loss: 406592.5625; val_gene_expr_recon_loss: 2461056.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 100991440.0000; val_global_loss: 103923296.0000; val_optim_loss: 103923296.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8570; val_auprc_score: 0.8600; val_best_acc_score: 0.5004; val_best_f1_score: 0.6668; train_kl_reg_loss: 73154.5260; train_edge_recon_loss: 398284.4792; train_gene_expr_recon_loss: 2384595.5000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 100093398.2222; train_global_loss: 102949432.8889; train_optim_loss: 102949432.8889; val_kl_reg_loss: 81238.1562; val_edge_recon_loss: 406592.3750; val_gene_expr_recon_loss: 2372012.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 99762680.0000; val_global_loss: 102622520.0000; val_optim_loss: 102622520.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8751; val_auprc_score: 0.8762; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 89843.0399; train_edge_recon_loss: 402278.8090; train_gene_expr_recon_loss: 2306334.0833; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98929647.1111; train_global_loss: 101728102.2222; train_optim_loss: 101728102.2222; val_kl_reg_loss: 93388.4531; val_edge_recon_loss: 406578.6562; val_gene_expr_recon_loss: 2308644.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98813680.0000; val_global_loss: 101622288.0000; val_optim_loss: 101622288.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8828; val_auprc_score: 0.8759; val_best_acc_score: 0.5003; val_best_f1_score: 0.6668; train_kl_reg_loss: 101807.3993; train_edge_recon_loss: 403298.7500; train_gene_expr_recon_loss: 2252059.1944; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98522472.8889; train_global_loss: 101279637.3333; train_optim_loss: 101279637.3333; val_kl_reg_loss: 103945.9609; val_edge_recon_loss: 406544.0000; val_gene_expr_recon_loss: 2259594.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98342392.0000; val_global_loss: 101112480.0000; val_optim_loss: 101112480.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8757; val_auprc_score: 0.8645; val_best_acc_score: 0.5032; val_best_f1_score: 0.6681; train_kl_reg_loss: 112179.9887; train_edge_recon_loss: 404069.7743; train_gene_expr_recon_loss: 2215257.4167; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98333042.6667; train_global_loss: 101064550.2222; train_optim_loss: 101064550.2222; val_kl_reg_loss: 109819.3828; val_edge_recon_loss: 406471.1250; val_gene_expr_recon_loss: 2219916.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97850144.0000; val_global_loss: 100586352.0000; val_optim_loss: 100586352.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8613; val_auprc_score: 0.8541; val_best_acc_score: 0.5139; val_best_f1_score: 0.6729; train_kl_reg_loss: 116567.5981; train_edge_recon_loss: 404508.7882; train_gene_expr_recon_loss: 2167605.4306; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97429073.7778; train_global_loss: 100117755.5556; train_optim_loss: 100117755.5556; val_kl_reg_loss: 120329.8047; val_edge_recon_loss: 406424.0000; val_gene_expr_recon_loss: 2193059.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97672632.0000; val_global_loss: 100392448.0000; val_optim_loss: 100392448.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8573; val_auprc_score: 0.8499; val_best_acc_score: 0.5360; val_best_f1_score: 0.6828; train_kl_reg_loss: 123053.5521; train_edge_recon_loss: 404754.1528; train_gene_expr_recon_loss: 2148028.2778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97022761.7778; train_global_loss: 99698597.3333; train_optim_loss: 99698597.3333; val_kl_reg_loss: 120336.7344; val_edge_recon_loss: 406327.5938; val_gene_expr_recon_loss: 2171423.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97363344.0000; val_global_loss: 100061432.0000; val_optim_loss: 100061432.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8585; val_auprc_score: 0.8527; val_best_acc_score: 0.5569; val_best_f1_score: 0.6920; train_kl_reg_loss: 125139.8672; train_edge_recon_loss: 404459.3924; train_gene_expr_recon_loss: 2131633.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96981518.2222; train_global_loss: 99642749.3333; train_optim_loss: 99642749.3333; val_kl_reg_loss: 119657.3047; val_edge_recon_loss: 406228.8125; val_gene_expr_recon_loss: 2158637.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97076552.0000; val_global_loss: 99761072.0000; val_optim_loss: 99761072.0000
