[True]
Run timestamp: 27072023_051353_10.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_10']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29452 genes.
Keeping 29452 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1540, n_latent: 1540, n_addon_latent: 0, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1540, n_cat_covariates_embed_input: 3, n_addon_input: 0, n_output: 8064
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 109836
Number of validation edges: 12204
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8425; val_auprc_score: 0.9639; val_best_acc_score: 0.8574; val_best_f1_score: 0.9225; train_kl_reg_loss: 82335.1981; train_edge_recon_loss: 117114.1990; train_gene_expr_recon_loss: 1406787.4483; train_masked_gp_l1_reg_loss: 6135.4356; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1612372.2767; train_optim_loss: 1612372.2767; val_kl_reg_loss: 70106.9395; val_edge_recon_loss: 122091.5879; val_gene_expr_recon_loss: 1022459.4297; val_masked_gp_l1_reg_loss: 5331.0635; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1219989.0833; val_optim_loss: 1219989.0833
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8409; val_auprc_score: 0.9655; val_best_acc_score: 0.8674; val_best_f1_score: 0.9264; train_kl_reg_loss: 57104.4454; train_edge_recon_loss: 116929.2901; train_gene_expr_recon_loss: 986831.7076; train_masked_gp_l1_reg_loss: 5349.7154; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1166215.1570; train_optim_loss: 1166215.1570; val_kl_reg_loss: 48471.1566; val_edge_recon_loss: 117388.0378; val_gene_expr_recon_loss: 952329.2135; val_masked_gp_l1_reg_loss: 5501.9297; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1123690.2917; val_optim_loss: 1123690.2917
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8535; val_auprc_score: 0.9687; val_best_acc_score: 0.8684; val_best_f1_score: 0.9273; train_kl_reg_loss: 43349.9167; train_edge_recon_loss: 114722.8428; train_gene_expr_recon_loss: 933815.7994; train_masked_gp_l1_reg_loss: 5706.3711; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1097594.9285; train_optim_loss: 1097594.9285; val_kl_reg_loss: 39180.8416; val_edge_recon_loss: 115442.2363; val_gene_expr_recon_loss: 913309.9609; val_masked_gp_l1_reg_loss: 5916.5962; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1073849.6719; val_optim_loss: 1073849.6719
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8666; val_auprc_score: 0.9728; val_best_acc_score: 0.8693; val_best_f1_score: 0.9274; train_kl_reg_loss: 36196.7185; train_edge_recon_loss: 113137.3028; train_gene_expr_recon_loss: 900095.4323; train_masked_gp_l1_reg_loss: 6168.3863; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1055597.8381; train_optim_loss: 1055597.8381; val_kl_reg_loss: 33523.9308; val_edge_recon_loss: 113814.2764; val_gene_expr_recon_loss: 883124.1589; val_masked_gp_l1_reg_loss: 6435.7153; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1036898.0651; val_optim_loss: 1036898.0651
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8743; val_auprc_score: 0.9725; val_best_acc_score: 0.8750; val_best_f1_score: 0.9298; train_kl_reg_loss: 31424.1851; train_edge_recon_loss: 109535.3678; train_gene_expr_recon_loss: 872954.3087; train_masked_gp_l1_reg_loss: 6684.1015; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1020597.9625; train_optim_loss: 1020597.9625; val_kl_reg_loss: 29213.0117; val_edge_recon_loss: 112079.7191; val_gene_expr_recon_loss: 859030.0677; val_masked_gp_l1_reg_loss: 6915.9512; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1007238.7370; val_optim_loss: 1007238.7370
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8928; val_auprc_score: 0.9781; val_best_acc_score: 0.8875; val_best_f1_score: 0.9365; train_kl_reg_loss: 27836.2775; train_edge_recon_loss: 106886.9210; train_gene_expr_recon_loss: 850600.3968; train_masked_gp_l1_reg_loss: 7134.5236; train_group_lasso_reg_loss: 0.0000; train_global_loss: 992458.1172; train_optim_loss: 992458.1172; val_kl_reg_loss: 26424.6707; val_edge_recon_loss: 106069.5716; val_gene_expr_recon_loss: 839255.3359; val_masked_gp_l1_reg_loss: 7351.0034; val_group_lasso_reg_loss: 0.0000; val_global_loss: 979100.5651; val_optim_loss: 979100.5651
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8934; val_auprc_score: 0.9777; val_best_acc_score: 0.8949; val_best_f1_score: 0.9403; train_kl_reg_loss: 25051.0434; train_edge_recon_loss: 104664.5444; train_gene_expr_recon_loss: 831803.2032; train_masked_gp_l1_reg_loss: 7545.2350; train_group_lasso_reg_loss: 0.0000; train_global_loss: 969064.0235; train_optim_loss: 969064.0235; val_kl_reg_loss: 23928.4044; val_edge_recon_loss: 103636.5498; val_gene_expr_recon_loss: 821387.6667; val_masked_gp_l1_reg_loss: 7737.6816; val_group_lasso_reg_loss: 0.0000; val_global_loss: 956690.3021; val_optim_loss: 956690.3021
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8995; val_auprc_score: 0.9780; val_best_acc_score: 0.9030; val_best_f1_score: 0.9449; train_kl_reg_loss: 22547.5673; train_edge_recon_loss: 100986.1166; train_gene_expr_recon_loss: 813618.2581; train_masked_gp_l1_reg_loss: 7905.5405; train_group_lasso_reg_loss: 0.0000; train_global_loss: 945057.4837; train_optim_loss: 945057.4837; val_kl_reg_loss: 21205.4347; val_edge_recon_loss: 99589.9788; val_gene_expr_recon_loss: 804067.3490; val_masked_gp_l1_reg_loss: 8059.3872; val_group_lasso_reg_loss: 0.0000; val_global_loss: 932922.1406; val_optim_loss: 932922.1406
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.9065; val_auprc_score: 0.9797; val_best_acc_score: 0.9045; val_best_f1_score: 0.9454; train_kl_reg_loss: 20260.8282; train_edge_recon_loss: 96706.9432; train_gene_expr_recon_loss: 798403.9878; train_masked_gp_l1_reg_loss: 8187.9075; train_group_lasso_reg_loss: 0.0000; train_global_loss: 923559.6654; train_optim_loss: 923559.6654; val_kl_reg_loss: 18909.9619; val_edge_recon_loss: 98790.2435; val_gene_expr_recon_loss: 790013.1667; val_masked_gp_l1_reg_loss: 8301.1191; val_group_lasso_reg_loss: 0.0000; val_global_loss: 916014.4948; val_optim_loss: 916014.4948
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.9116; val_auprc_score: 0.9818; val_best_acc_score: 0.9118; val_best_f1_score: 0.9496; train_kl_reg_loss: 18020.5293; train_edge_recon_loss: 94580.7860; train_gene_expr_recon_loss: 784457.9073; train_masked_gp_l1_reg_loss: 8381.3729; train_group_lasso_reg_loss: 0.0000; train_global_loss: 905440.5959; train_optim_loss: 905440.5959; val_kl_reg_loss: 17133.2901; val_edge_recon_loss: 94081.5811; val_gene_expr_recon_loss: 775967.8542; val_masked_gp_l1_reg_loss: 8447.2471; val_group_lasso_reg_loss: 0.0000; val_global_loss: 895629.9792; val_optim_loss: 895629.9792
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.9186; val_auprc_score: 0.9831; val_best_acc_score: 0.9159; val_best_f1_score: 0.9520; train_kl_reg_loss: 16124.6723; train_edge_recon_loss: 92593.3918; train_gene_expr_recon_loss: 771670.0750; train_masked_gp_l1_reg_loss: 8480.3753; train_group_lasso_reg_loss: 0.0000; train_global_loss: 888868.5142; train_optim_loss: 888868.5142; val_kl_reg_loss: 15449.8261; val_edge_recon_loss: 91514.4486; val_gene_expr_recon_loss: 765312.7396; val_masked_gp_l1_reg_loss: 8499.3926; val_group_lasso_reg_loss: 0.0000; val_global_loss: 880776.3932; val_optim_loss: 880776.3932
