[True]
Run timestamp: 26072023_025803_94.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_94']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9016; val_auprc_score: 0.9127; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 10961.7472; train_edge_recon_loss: 3486032.4167; train_gene_expr_recon_loss: 32204872.6667; train_masked_gp_l1_reg_loss: 1930.5264; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1103861.0972; train_global_loss: 36807659.1111; train_optim_loss: 36807659.1111; val_kl_reg_loss: 29760.5352; val_edge_recon_loss: 4065855.2500; val_gene_expr_recon_loss: 29771656.0000; val_masked_gp_l1_reg_loss: 1999.0668; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1056180.2500; val_global_loss: 34925452.0000; val_optim_loss: 34925452.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8877; val_auprc_score: 0.8955; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 54628.3320; train_edge_recon_loss: 3540472.8889; train_gene_expr_recon_loss: 29377392.8889; train_masked_gp_l1_reg_loss: 2114.7142; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1081674.0556; train_global_loss: 34056282.8889; train_optim_loss: 34056282.8889; val_kl_reg_loss: 56403.6289; val_edge_recon_loss: 4065929.7500; val_gene_expr_recon_loss: 27146344.0000; val_masked_gp_l1_reg_loss: 2284.4585; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1036419.0000; val_global_loss: 32307380.0000; val_optim_loss: 32307380.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8847; val_auprc_score: 0.8884; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 91993.8264; train_edge_recon_loss: 3597755.8333; train_gene_expr_recon_loss: 26680134.6667; train_masked_gp_l1_reg_loss: 2425.0210; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1046655.2153; train_global_loss: 31418964.2222; train_optim_loss: 31418964.2222; val_kl_reg_loss: 85055.0156; val_edge_recon_loss: 4065941.2500; val_gene_expr_recon_loss: 24937056.0000; val_masked_gp_l1_reg_loss: 2583.8625; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1016131.6875; val_global_loss: 30106768.0000; val_optim_loss: 30106768.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8822; val_auprc_score: 0.8804; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 142969.3767; train_edge_recon_loss: 3624619.0278; train_gene_expr_recon_loss: 24821931.5556; train_masked_gp_l1_reg_loss: 2670.7881; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1031424.7153; train_global_loss: 29623615.3333; train_optim_loss: 29623615.3333; val_kl_reg_loss: 123100.2734; val_edge_recon_loss: 4065913.2500; val_gene_expr_recon_loss: 23529754.0000; val_masked_gp_l1_reg_loss: 2754.8923; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1002713.6250; val_global_loss: 28724236.0000; val_optim_loss: 28724236.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8822; val_auprc_score: 0.8821; val_best_acc_score: 0.5005; val_best_f1_score: 0.6669; train_kl_reg_loss: 153841.3672; train_edge_recon_loss: 3650368.4444; train_gene_expr_recon_loss: 23575465.1111; train_masked_gp_l1_reg_loss: 2791.6877; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1010715.4375; train_global_loss: 28393182.2222; train_optim_loss: 28393182.2222; val_kl_reg_loss: 126691.4531; val_edge_recon_loss: 4065741.0000; val_gene_expr_recon_loss: 22756964.0000; val_masked_gp_l1_reg_loss: 2827.4736; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 989477.2500; val_global_loss: 27941702.0000; val_optim_loss: 27941702.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8823; val_auprc_score: 0.8788; val_best_acc_score: 0.5012; val_best_f1_score: 0.6672; train_kl_reg_loss: 171749.8958; train_edge_recon_loss: 3630925.6944; train_gene_expr_recon_loss: 22835236.2222; train_masked_gp_l1_reg_loss: 2846.5056; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1006060.0694; train_global_loss: 27646818.2222; train_optim_loss: 27646818.2222; val_kl_reg_loss: 125467.8359; val_edge_recon_loss: 4065605.7500; val_gene_expr_recon_loss: 22190578.0000; val_masked_gp_l1_reg_loss: 2862.5679; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 985943.4375; val_global_loss: 27370458.0000; val_optim_loss: 27370458.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8805; val_auprc_score: 0.8764; val_best_acc_score: 0.5051; val_best_f1_score: 0.6689; train_kl_reg_loss: 179018.4974; train_edge_recon_loss: 3630720.3889; train_gene_expr_recon_loss: 22231799.1111; train_masked_gp_l1_reg_loss: 2868.5476; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 994630.0417; train_global_loss: 27039036.8889; train_optim_loss: 27039036.8889; val_kl_reg_loss: 159864.6719; val_edge_recon_loss: 4065418.7500; val_gene_expr_recon_loss: 21656626.0000; val_masked_gp_l1_reg_loss: 2871.9346; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 977710.6875; val_global_loss: 26862492.0000; val_optim_loss: 26862492.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8809; val_auprc_score: 0.8714; val_best_acc_score: 0.5147; val_best_f1_score: 0.6733; train_kl_reg_loss: 193961.2674; train_edge_recon_loss: 3630886.6667; train_gene_expr_recon_loss: 21861429.3333; train_masked_gp_l1_reg_loss: 2871.1153; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 986721.0139; train_global_loss: 26675869.7778; train_optim_loss: 26675869.7778; val_kl_reg_loss: 183887.9375; val_edge_recon_loss: 4064823.0000; val_gene_expr_recon_loss: 21290498.0000; val_masked_gp_l1_reg_loss: 2868.0718; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 973145.7500; val_global_loss: 26515222.0000; val_optim_loss: 26515222.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8841; val_auprc_score: 0.8787; val_best_acc_score: 0.5229; val_best_f1_score: 0.6765; train_kl_reg_loss: 202151.3958; train_edge_recon_loss: 3619104.0833; train_gene_expr_recon_loss: 21544694.6667; train_masked_gp_l1_reg_loss: 2865.5049; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 981567.9236; train_global_loss: 26350383.5556; train_optim_loss: 26350383.5556; val_kl_reg_loss: 169495.4688; val_edge_recon_loss: 4063831.2500; val_gene_expr_recon_loss: 21064270.0000; val_masked_gp_l1_reg_loss: 2863.1265; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 969066.1875; val_global_loss: 26269526.0000; val_optim_loss: 26269526.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8862; val_auprc_score: 0.8792; val_best_acc_score: 0.5562; val_best_f1_score: 0.6912; train_kl_reg_loss: 195113.8837; train_edge_recon_loss: 3614005.2222; train_gene_expr_recon_loss: 21522995.1111; train_masked_gp_l1_reg_loss: 2864.1175; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 988479.7847; train_global_loss: 26323458.0000; train_optim_loss: 26323458.0000; val_kl_reg_loss: 180013.6875; val_edge_recon_loss: 4061895.0000; val_gene_expr_recon_loss: 20874914.0000; val_masked_gp_l1_reg_loss: 2866.5332; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 968260.1250; val_global_loss: 26087948.0000; val_optim_loss: 26087948.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8878; val_auprc_score: 0.8831; val_best_acc_score: 0.6128; val_best_f1_score: 0.7183; train_kl_reg_loss: 194717.3090; train_edge_recon_loss: 3601291.9444; train_gene_expr_recon_loss: 21183566.8889; train_masked_gp_l1_reg_loss: 2871.2424; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 981678.1319; train_global_loss: 25964125.1111; train_optim_loss: 25964125.1111; val_kl_reg_loss: 169353.5625; val_edge_recon_loss: 4058588.7500; val_gene_expr_recon_loss: 20784248.0000; val_masked_gp_l1_reg_loss: 2877.6343; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 966550.0625; val_global_loss: 25981618.0000; val_optim_loss: 25981618.0000
