[True]
Run timestamp: 27072023_043731_1.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_1']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29452 genes.
Keeping 29452 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1540, n_latent: 1540, n_addon_latent: 0, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1540, n_cat_covariates_embed_input: 3, n_addon_input: 0, n_output: 8064
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 109836
Number of validation edges: 12204
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8327; val_auprc_score: 0.9621; val_best_acc_score: 0.8569; val_best_f1_score: 0.9219; train_kl_reg_loss: 90228.7409; train_edge_recon_loss: 117652.0547; train_gene_expr_recon_loss: 1404976.5578; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1612857.3541; train_optim_loss: 1612857.3541; val_kl_reg_loss: 73834.9756; val_edge_recon_loss: 121722.5137; val_gene_expr_recon_loss: 1038968.0365; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1234525.5156; val_optim_loss: 1234525.5156
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8277; val_auprc_score: 0.9603; val_best_acc_score: 0.8662; val_best_f1_score: 0.9261; train_kl_reg_loss: 59692.6307; train_edge_recon_loss: 116718.2297; train_gene_expr_recon_loss: 994353.8692; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1170764.7297; train_optim_loss: 1170764.7297; val_kl_reg_loss: 50362.3366; val_edge_recon_loss: 119947.8294; val_gene_expr_recon_loss: 957138.0703; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1127448.2500; val_optim_loss: 1127448.2500
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8491; val_auprc_score: 0.9681; val_best_acc_score: 0.8674; val_best_f1_score: 0.9266; train_kl_reg_loss: 44787.5535; train_edge_recon_loss: 114205.5251; train_gene_expr_recon_loss: 934119.0384; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1093112.1201; train_optim_loss: 1093112.1201; val_kl_reg_loss: 40065.8226; val_edge_recon_loss: 115185.9928; val_gene_expr_recon_loss: 914295.8385; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1069547.6406; val_optim_loss: 1069547.6406
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8645; val_auprc_score: 0.9720; val_best_acc_score: 0.8676; val_best_f1_score: 0.9268; train_kl_reg_loss: 37239.2783; train_edge_recon_loss: 113254.0175; train_gene_expr_recon_loss: 895529.9317; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1046023.2256; train_optim_loss: 1046023.2256; val_kl_reg_loss: 34538.0355; val_edge_recon_loss: 114157.2227; val_gene_expr_recon_loss: 879652.6641; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1028347.9193; val_optim_loss: 1028347.9193
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8754; val_auprc_score: 0.9739; val_best_acc_score: 0.8739; val_best_f1_score: 0.9300; train_kl_reg_loss: 32689.1993; train_edge_recon_loss: 110632.2822; train_gene_expr_recon_loss: 867407.0169; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1010728.4971; train_optim_loss: 1010728.4971; val_kl_reg_loss: 31134.4388; val_edge_recon_loss: 110501.0671; val_gene_expr_recon_loss: 854988.9349; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 996624.4401; val_optim_loss: 996624.4401
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8915; val_auprc_score: 0.9777; val_best_acc_score: 0.8814; val_best_f1_score: 0.9332; train_kl_reg_loss: 29817.3062; train_edge_recon_loss: 107795.5867; train_gene_expr_recon_loss: 845055.8398; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 982668.7352; train_optim_loss: 982668.7352; val_kl_reg_loss: 28658.0478; val_edge_recon_loss: 107679.9245; val_gene_expr_recon_loss: 833266.1250; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 969604.0990; val_optim_loss: 969604.0990
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8927; val_auprc_score: 0.9777; val_best_acc_score: 0.8878; val_best_f1_score: 0.9355; train_kl_reg_loss: 27650.5193; train_edge_recon_loss: 105342.0860; train_gene_expr_recon_loss: 825419.6985; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 958412.3032; train_optim_loss: 958412.3032; val_kl_reg_loss: 26624.3985; val_edge_recon_loss: 106543.1068; val_gene_expr_recon_loss: 817963.0703; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 951130.5703; val_optim_loss: 951130.5703
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.9074; val_auprc_score: 0.9801; val_best_acc_score: 0.8995; val_best_f1_score: 0.9423; train_kl_reg_loss: 25977.3005; train_edge_recon_loss: 102274.2852; train_gene_expr_recon_loss: 808561.5547; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 936813.1410; train_optim_loss: 936813.1410; val_kl_reg_loss: 25004.8582; val_edge_recon_loss: 102278.3180; val_gene_expr_recon_loss: 799042.4401; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 926325.6120; val_optim_loss: 926325.6120
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.9167; val_auprc_score: 0.9835; val_best_acc_score: 0.9096; val_best_f1_score: 0.9486; train_kl_reg_loss: 24160.1129; train_edge_recon_loss: 99310.6211; train_gene_expr_recon_loss: 793428.3331; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 916899.0674; train_optim_loss: 916899.0674; val_kl_reg_loss: 23642.6312; val_edge_recon_loss: 97371.8805; val_gene_expr_recon_loss: 786030.8906; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 907045.4036; val_optim_loss: 907045.4036
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.9167; val_auprc_score: 0.9827; val_best_acc_score: 0.9105; val_best_f1_score: 0.9487; train_kl_reg_loss: 22619.3884; train_edge_recon_loss: 99403.4954; train_gene_expr_recon_loss: 779734.9215; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 901757.8067; train_optim_loss: 901757.8067; val_kl_reg_loss: 21858.5341; val_edge_recon_loss: 98912.5771; val_gene_expr_recon_loss: 772835.4688; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 893606.5755; val_optim_loss: 893606.5755
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.9270; val_auprc_score: 0.9838; val_best_acc_score: 0.9171; val_best_f1_score: 0.9524; train_kl_reg_loss: 21162.5783; train_edge_recon_loss: 96917.4522; train_gene_expr_recon_loss: 767942.6596; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 886022.6898; train_optim_loss: 886022.6898; val_kl_reg_loss: 20436.4971; val_edge_recon_loss: 98062.4033; val_gene_expr_recon_loss: 760835.0495; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 879333.9557; val_optim_loss: 879333.9557
