[True]
Run timestamp: 26072023_012315_22.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_22']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8875; val_auprc_score: 0.9023; val_best_acc_score: 0.5012; val_best_f1_score: 0.6672; train_kl_reg_loss: 6707.1154; train_edge_recon_loss: 350475.5278; train_gene_expr_recon_loss: 3160167.0278; train_masked_gp_l1_reg_loss: 1888.5255; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1077161.6806; train_global_loss: 4596399.8889; train_optim_loss: 4596399.8889; val_kl_reg_loss: 23590.7695; val_edge_recon_loss: 406570.0938; val_gene_expr_recon_loss: 2959500.2500; val_masked_gp_l1_reg_loss: 1934.6006; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1069558.7500; val_global_loss: 4461154.0000; val_optim_loss: 4461154.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8750; val_auprc_score: 0.8871; val_best_acc_score: 0.5020; val_best_f1_score: 0.6676; train_kl_reg_loss: 31753.3162; train_edge_recon_loss: 369886.7153; train_gene_expr_recon_loss: 2822859.0278; train_masked_gp_l1_reg_loss: 2015.4960; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1058755.6319; train_global_loss: 4285270.2222; train_optim_loss: 4285270.2222; val_kl_reg_loss: 32645.1777; val_edge_recon_loss: 406561.8438; val_gene_expr_recon_loss: 2668999.0000; val_masked_gp_l1_reg_loss: 2124.7964; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1045635.3750; val_global_loss: 4155966.0000; val_optim_loss: 4155966.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8759; val_auprc_score: 0.8834; val_best_acc_score: 0.5027; val_best_f1_score: 0.6679; train_kl_reg_loss: 46716.9961; train_edge_recon_loss: 379446.1042; train_gene_expr_recon_loss: 2572709.0000; train_masked_gp_l1_reg_loss: 2213.7570; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1029757.7014; train_global_loss: 4030843.5833; train_optim_loss: 4030843.5833; val_kl_reg_loss: 52648.7148; val_edge_recon_loss: 406551.7812; val_gene_expr_recon_loss: 2454184.2500; val_masked_gp_l1_reg_loss: 2306.2622; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1021958.0000; val_global_loss: 3937649.0000; val_optim_loss: 3937649.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8767; val_auprc_score: 0.8761; val_best_acc_score: 0.5089; val_best_f1_score: 0.6706; train_kl_reg_loss: 58111.0990; train_edge_recon_loss: 386655.3611; train_gene_expr_recon_loss: 2404215.7222; train_masked_gp_l1_reg_loss: 2347.0666; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1016848.2708; train_global_loss: 3868177.5556; train_optim_loss: 3868177.5556; val_kl_reg_loss: 57758.2617; val_edge_recon_loss: 406491.9375; val_gene_expr_recon_loss: 2328888.2500; val_masked_gp_l1_reg_loss: 2384.5303; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1008616.1250; val_global_loss: 3804139.0000; val_optim_loss: 3804139.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8781; val_auprc_score: 0.8687; val_best_acc_score: 0.5274; val_best_f1_score: 0.6786; train_kl_reg_loss: 62344.3151; train_edge_recon_loss: 388021.7847; train_gene_expr_recon_loss: 2315840.0000; train_masked_gp_l1_reg_loss: 2396.3369; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1004498.9931; train_global_loss: 3773101.3889; train_optim_loss: 3773101.3889; val_kl_reg_loss: 58014.8906; val_edge_recon_loss: 406361.8750; val_gene_expr_recon_loss: 2263019.5000; val_masked_gp_l1_reg_loss: 2402.8416; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1002018.0625; val_global_loss: 3731817.0000; val_optim_loss: 3731817.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8809; val_auprc_score: 0.8708; val_best_acc_score: 0.5565; val_best_f1_score: 0.6916; train_kl_reg_loss: 64476.3754; train_edge_recon_loss: 387396.3958; train_gene_expr_recon_loss: 2245941.0000; train_masked_gp_l1_reg_loss: 2404.3738; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 995288.9931; train_global_loss: 3695507.1111; train_optim_loss: 3695507.1111; val_kl_reg_loss: 60221.4688; val_edge_recon_loss: 406204.4062; val_gene_expr_recon_loss: 2210508.7500; val_masked_gp_l1_reg_loss: 2402.7490; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 993996.0000; val_global_loss: 3673333.2500; val_optim_loss: 3673333.2500
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8778; val_auprc_score: 0.8647; val_best_acc_score: 0.6245; val_best_f1_score: 0.7240; train_kl_reg_loss: 65964.7504; train_edge_recon_loss: 386967.5556; train_gene_expr_recon_loss: 2202017.7778; train_masked_gp_l1_reg_loss: 2397.9254; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 993613.1250; train_global_loss: 3650961.1667; train_optim_loss: 3650961.1667; val_kl_reg_loss: 60592.5430; val_edge_recon_loss: 405828.1875; val_gene_expr_recon_loss: 2177469.2500; val_masked_gp_l1_reg_loss: 2391.4182; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 990505.2500; val_global_loss: 3636786.7500; val_optim_loss: 3636786.7500
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8789; val_auprc_score: 0.8648; val_best_acc_score: 0.6985; val_best_f1_score: 0.7627; train_kl_reg_loss: 65323.4375; train_edge_recon_loss: 385961.3681; train_gene_expr_recon_loss: 2174713.4167; train_masked_gp_l1_reg_loss: 2387.6213; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 985176.3056; train_global_loss: 3613562.1944; train_optim_loss: 3613562.1944; val_kl_reg_loss: 59006.7812; val_edge_recon_loss: 405146.6562; val_gene_expr_recon_loss: 2151883.5000; val_masked_gp_l1_reg_loss: 2383.4192; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 987549.1875; val_global_loss: 3605969.7500; val_optim_loss: 3605969.7500
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8837; val_auprc_score: 0.8730; val_best_acc_score: 0.7549; val_best_f1_score: 0.7946; train_kl_reg_loss: 64314.6892; train_edge_recon_loss: 384270.8438; train_gene_expr_recon_loss: 2143129.0000; train_masked_gp_l1_reg_loss: 2383.0444; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 981107.4167; train_global_loss: 3575205.0000; train_optim_loss: 3575205.0000; val_kl_reg_loss: 57293.8984; val_edge_recon_loss: 404164.6875; val_gene_expr_recon_loss: 2127674.7500; val_masked_gp_l1_reg_loss: 2382.9246; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 984304.2500; val_global_loss: 3575820.5000; val_optim_loss: 3575820.5000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8778; val_auprc_score: 0.8576; val_best_acc_score: 0.7898; val_best_f1_score: 0.8109; train_kl_reg_loss: 63057.1393; train_edge_recon_loss: 382918.7292; train_gene_expr_recon_loss: 2129269.9167; train_masked_gp_l1_reg_loss: 2386.3717; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 980194.8611; train_global_loss: 3557827.1111; train_optim_loss: 3557827.1111; val_kl_reg_loss: 54947.2617; val_edge_recon_loss: 402315.0312; val_gene_expr_recon_loss: 2116060.0000; val_masked_gp_l1_reg_loss: 2388.1155; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 983082.8750; val_global_loss: 3558793.0000; val_optim_loss: 3558793.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8795; val_auprc_score: 0.8605; val_best_acc_score: 0.8026; val_best_f1_score: 0.8068; train_kl_reg_loss: 60969.1493; train_edge_recon_loss: 380267.5590; train_gene_expr_recon_loss: 2109604.9306; train_masked_gp_l1_reg_loss: 2390.8582; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 974932.9653; train_global_loss: 3528165.3611; train_optim_loss: 3528165.3611; val_kl_reg_loss: 54030.7461; val_edge_recon_loss: 399479.9062; val_gene_expr_recon_loss: 2109014.0000; val_masked_gp_l1_reg_loss: 2392.1077; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 981343.1250; val_global_loss: 3546260.0000; val_optim_loss: 3546260.0000
