[True]
Run timestamp: 06072023_171526_4.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '12', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000.', '--lambda_gene_expr_recon', '300.', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '30.0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--timestamp_suffix', '_4']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29452 genes.
Keeping 29452 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1540, n_latent: 1540, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1540, n_cat_covariates_embed_input: 3, n_addon_input: 0, n_output: 8064
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 319410
Number of validation edges: 35490
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9031; val_auprc_score: 0.9798; val_best_acc_score: 0.8516; val_best_f1_score: 0.9199; train_kl_reg_loss: 53406.8266; train_edge_recon_loss: 114134.1005; train_gene_expr_recon_loss: 3305448.2853; train_masked_gp_l1_reg_loss: 32266.8933; train_group_lasso_reg_loss: 0.0000; train_global_loss: 3505256.1731; train_optim_loss: 3505256.1731; val_kl_reg_loss: 95658.5573; val_edge_recon_loss: 120620.9384; val_gene_expr_recon_loss: 1330852.0417; val_masked_gp_l1_reg_loss: 26212.8086; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1573344.2778; val_optim_loss: 1573344.2778
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8716; val_auprc_score: 0.9719; val_best_acc_score: 0.8717; val_best_f1_score: 0.9298; train_kl_reg_loss: 92541.0810; train_edge_recon_loss: 120074.2913; train_gene_expr_recon_loss: 1190595.7276; train_masked_gp_l1_reg_loss: 22863.4372; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1426074.5321; train_optim_loss: 1426074.5321; val_kl_reg_loss: 83966.2977; val_edge_recon_loss: 120050.5833; val_gene_expr_recon_loss: 1113308.1111; val_masked_gp_l1_reg_loss: 21058.9316; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1338383.8333; val_optim_loss: 1338383.8333
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8753; val_auprc_score: 0.9717; val_best_acc_score: 0.8977; val_best_f1_score: 0.9418; train_kl_reg_loss: 78110.4100; train_edge_recon_loss: 118388.6042; train_gene_expr_recon_loss: 1082569.1915; train_masked_gp_l1_reg_loss: 20691.7793; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1299759.9776; train_optim_loss: 1299759.9776; val_kl_reg_loss: 70505.1814; val_edge_recon_loss: 119242.8898; val_gene_expr_recon_loss: 1058354.7083; val_masked_gp_l1_reg_loss: 20574.4902; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1268677.2778; val_optim_loss: 1268677.2778
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8743; val_auprc_score: 0.9718; val_best_acc_score: 0.8919; val_best_f1_score: 0.9398; train_kl_reg_loss: 66465.8552; train_edge_recon_loss: 117369.3713; train_gene_expr_recon_loss: 1040500.3942; train_masked_gp_l1_reg_loss: 20677.9657; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1245013.5881; train_optim_loss: 1245013.5881; val_kl_reg_loss: 60695.3225; val_edge_recon_loss: 115547.9887; val_gene_expr_recon_loss: 1025263.9514; val_masked_gp_l1_reg_loss: 20832.6250; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1222339.9028; val_optim_loss: 1222339.9028
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8804; val_auprc_score: 0.9729; val_best_acc_score: 0.9002; val_best_f1_score: 0.9444; train_kl_reg_loss: 58328.4192; train_edge_recon_loss: 117113.0609; train_gene_expr_recon_loss: 1012470.3998; train_masked_gp_l1_reg_loss: 21046.3182; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1208958.1955; train_optim_loss: 1208958.1955; val_kl_reg_loss: 54266.4188; val_edge_recon_loss: 116749.9870; val_gene_expr_recon_loss: 1000460.0903; val_masked_gp_l1_reg_loss: 21307.7754; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1192784.2361; val_optim_loss: 1192784.2361
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8844; val_auprc_score: 0.9738; val_best_acc_score: 0.9026; val_best_f1_score: 0.9451; train_kl_reg_loss: 52493.7889; train_edge_recon_loss: 116025.2602; train_gene_expr_recon_loss: 990496.9575; train_masked_gp_l1_reg_loss: 21572.5915; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1180588.5801; train_optim_loss: 1180588.5801; val_kl_reg_loss: 49115.4436; val_edge_recon_loss: 118006.9852; val_gene_expr_recon_loss: 980450.4028; val_masked_gp_l1_reg_loss: 21838.3906; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1169411.2083; val_optim_loss: 1169411.2083
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8940; val_auprc_score: 0.9764; val_best_acc_score: 0.9049; val_best_f1_score: 0.9460; train_kl_reg_loss: 48043.1777; train_edge_recon_loss: 115015.5646; train_gene_expr_recon_loss: 972800.9431; train_masked_gp_l1_reg_loss: 22116.1349; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1157975.8157; train_optim_loss: 1157975.8157; val_kl_reg_loss: 45303.6832; val_edge_recon_loss: 117272.5009; val_gene_expr_recon_loss: 965179.1319; val_masked_gp_l1_reg_loss: 22390.8535; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1150146.1944; val_optim_loss: 1150146.1944
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8947; val_auprc_score: 0.9768; val_best_acc_score: 0.9057; val_best_f1_score: 0.9461; train_kl_reg_loss: 44592.0831; train_edge_recon_loss: 114609.9851; train_gene_expr_recon_loss: 958315.2452; train_masked_gp_l1_reg_loss: 22661.8169; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1140179.1346; train_optim_loss: 1140179.1346; val_kl_reg_loss: 42007.5213; val_edge_recon_loss: 114628.8906; val_gene_expr_recon_loss: 951601.4375; val_masked_gp_l1_reg_loss: 22927.9277; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1131165.7222; val_optim_loss: 1131165.7222
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.9024; val_auprc_score: 0.9787; val_best_acc_score: 0.9070; val_best_f1_score: 0.9466; train_kl_reg_loss: 41818.6221; train_edge_recon_loss: 113671.7284; train_gene_expr_recon_loss: 945987.6050; train_masked_gp_l1_reg_loss: 23187.5262; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1124665.4904; train_optim_loss: 1124665.4904; val_kl_reg_loss: 40028.4427; val_edge_recon_loss: 114450.9861; val_gene_expr_recon_loss: 939601.8958; val_masked_gp_l1_reg_loss: 23468.9121; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1117550.1944; val_optim_loss: 1117550.1944
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.9068; val_auprc_score: 0.9793; val_best_acc_score: 0.9103; val_best_f1_score: 0.9492; train_kl_reg_loss: 39626.4186; train_edge_recon_loss: 113773.7804; train_gene_expr_recon_loss: 934745.2332; train_masked_gp_l1_reg_loss: 23708.3646; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1111853.7981; train_optim_loss: 1111853.7981; val_kl_reg_loss: 38158.0556; val_edge_recon_loss: 114198.8724; val_gene_expr_recon_loss: 928713.5278; val_masked_gp_l1_reg_loss: 23973.9102; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1105044.3194; val_optim_loss: 1105044.3194
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.9093; val_auprc_score: 0.9792; val_best_acc_score: 0.9139; val_best_f1_score: 0.9508; train_kl_reg_loss: 37756.8561; train_edge_recon_loss: 112569.9290; train_gene_expr_recon_loss: 924935.7171; train_masked_gp_l1_reg_loss: 24201.5125; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1099464.0144; train_optim_loss: 1099464.0144; val_kl_reg_loss: 36229.7630; val_edge_recon_loss: 114755.6684; val_gene_expr_recon_loss: 919434.8403; val_masked_gp_l1_reg_loss: 24448.7656; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1094869.0417; val_optim_loss: 1094869.0417
