[True]
Run timestamp: 26072023_212316_35.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.1', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '10', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_35']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29452 genes.
Keeping 29452 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.1
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1540, n_latent: 1540, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1540, n_cat_covariates_embed_input: 3, n_addon_input: 0, n_output: 8064
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 109836
Number of validation edges: 12204
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8476; val_auprc_score: 0.9681; val_best_acc_score: 0.8612; val_best_f1_score: 0.9246; train_kl_reg_loss: 261315.0606; train_edge_recon_loss: 117463.0367; train_gene_expr_recon_loss: 19285966.9814; train_masked_gp_l1_reg_loss: 16109.4064; train_group_lasso_reg_loss: 0.0000; train_global_loss: 19680854.5721; train_optim_loss: 19680854.5721; val_kl_reg_loss: 267219.1237; val_edge_recon_loss: 120229.3353; val_gene_expr_recon_loss: 15752519.3750; val_masked_gp_l1_reg_loss: 16322.7344; val_group_lasso_reg_loss: 0.0000; val_global_loss: 16156290.7917; val_optim_loss: 16156290.7917
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8499; val_auprc_score: 0.9680; val_best_acc_score: 0.8742; val_best_f1_score: 0.9309; train_kl_reg_loss: 245882.7491; train_edge_recon_loss: 118620.7849; train_gene_expr_recon_loss: 15337108.1256; train_masked_gp_l1_reg_loss: 16105.5477; train_group_lasso_reg_loss: 0.0000; train_global_loss: 15717717.2279; train_optim_loss: 15717717.2279; val_kl_reg_loss: 207691.5475; val_edge_recon_loss: 116815.1966; val_gene_expr_recon_loss: 14990183.5000; val_masked_gp_l1_reg_loss: 16013.2568; val_group_lasso_reg_loss: 0.0000; val_global_loss: 15330703.3750; val_optim_loss: 15330703.3750
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8653; val_auprc_score: 0.9719; val_best_acc_score: 0.8844; val_best_f1_score: 0.9360; train_kl_reg_loss: 192339.4746; train_edge_recon_loss: 117892.6144; train_gene_expr_recon_loss: 14732634.7395; train_masked_gp_l1_reg_loss: 16047.9176; train_group_lasso_reg_loss: 0.0000; train_global_loss: 15058914.7860; train_optim_loss: 15058914.7860; val_kl_reg_loss: 165504.1224; val_edge_recon_loss: 114845.5674; val_gene_expr_recon_loss: 14488660.7917; val_masked_gp_l1_reg_loss: 16101.9053; val_group_lasso_reg_loss: 0.0000; val_global_loss: 14785112.4167; val_optim_loss: 14785112.4167
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8584; val_auprc_score: 0.9699; val_best_acc_score: 0.8531; val_best_f1_score: 0.9199; train_kl_reg_loss: 158307.7429; train_edge_recon_loss: 118584.1695; train_gene_expr_recon_loss: 23595640.2930; train_masked_gp_l1_reg_loss: 16822.6191; train_group_lasso_reg_loss: 0.0000; train_global_loss: 23889354.8930; train_optim_loss: 23889354.8930; val_kl_reg_loss: 76737.7188; val_edge_recon_loss: 122852.8392; val_gene_expr_recon_loss: 15638680.7500; val_masked_gp_l1_reg_loss: 20961.8066; val_group_lasso_reg_loss: 0.0000; val_global_loss: 15859233.3750; val_optim_loss: 15859233.3750
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8661; val_auprc_score: 0.9715; val_best_acc_score: 0.8699; val_best_f1_score: 0.9277; train_kl_reg_loss: 82467.0134; train_edge_recon_loss: 118773.1046; train_gene_expr_recon_loss: 14460891.5023; train_masked_gp_l1_reg_loss: 21480.4808; train_group_lasso_reg_loss: 0.0000; train_global_loss: 14683612.1442; train_optim_loss: 14683612.1442; val_kl_reg_loss: 79890.5765; val_edge_recon_loss: 117772.6865; val_gene_expr_recon_loss: 14160818.5833; val_masked_gp_l1_reg_loss: 21666.5078; val_group_lasso_reg_loss: 0.0000; val_global_loss: 14380148.8750; val_optim_loss: 14380148.8750
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8655; val_auprc_score: 0.9726; val_best_acc_score: 0.8679; val_best_f1_score: 0.9267; train_kl_reg_loss: 81525.4488; train_edge_recon_loss: 120632.6447; train_gene_expr_recon_loss: 14018630.5860; train_masked_gp_l1_reg_loss: 21869.2367; train_group_lasso_reg_loss: 0.0000; train_global_loss: 14242657.9395; train_optim_loss: 14242657.9395; val_kl_reg_loss: 77289.3620; val_edge_recon_loss: 118124.6559; val_gene_expr_recon_loss: 13859152.7917; val_masked_gp_l1_reg_loss: 22101.6992; val_group_lasso_reg_loss: 0.0000; val_global_loss: 14076668.8333; val_optim_loss: 14076668.8333
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8642; val_auprc_score: 0.9699; val_best_acc_score: 0.8638; val_best_f1_score: 0.9253; train_kl_reg_loss: 78304.5702; train_edge_recon_loss: 117459.7684; train_gene_expr_recon_loss: 13746184.1628; train_masked_gp_l1_reg_loss: 22350.3299; train_group_lasso_reg_loss: 0.0000; train_global_loss: 13964298.8047; train_optim_loss: 13964298.8047; val_kl_reg_loss: 73830.2910; val_edge_recon_loss: 121565.8285; val_gene_expr_recon_loss: 13595360.4167; val_masked_gp_l1_reg_loss: 22591.7344; val_group_lasso_reg_loss: 0.0000; val_global_loss: 13813348.5417; val_optim_loss: 13813348.5417
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8653; val_auprc_score: 0.9716; val_best_acc_score: 0.8765; val_best_f1_score: 0.9320; train_kl_reg_loss: 74058.1967; train_edge_recon_loss: 117921.8411; train_gene_expr_recon_loss: 13495095.1907; train_masked_gp_l1_reg_loss: 22955.3884; train_group_lasso_reg_loss: 0.0000; train_global_loss: 13710030.6140; train_optim_loss: 13710030.6140; val_kl_reg_loss: 69145.4242; val_edge_recon_loss: 116693.0576; val_gene_expr_recon_loss: 13302753.3333; val_masked_gp_l1_reg_loss: 23303.4492; val_group_lasso_reg_loss: 0.0000; val_global_loss: 13511894.7917; val_optim_loss: 13511894.7917
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8621; val_auprc_score: 0.9702; val_best_acc_score: 0.8781; val_best_f1_score: 0.9324; train_kl_reg_loss: 69799.5738; train_edge_recon_loss: 118267.8764; train_gene_expr_recon_loss: 13214359.9163; train_masked_gp_l1_reg_loss: 23595.1274; train_group_lasso_reg_loss: 0.0000; train_global_loss: 13426022.4884; train_optim_loss: 13426022.4884; val_kl_reg_loss: 65827.1302; val_edge_recon_loss: 116746.1348; val_gene_expr_recon_loss: 13082658.0833; val_masked_gp_l1_reg_loss: 23842.3398; val_group_lasso_reg_loss: 0.0000; val_global_loss: 13289073.3333; val_optim_loss: 13289073.3333
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8673; val_auprc_score: 0.9720; val_best_acc_score: 0.8790; val_best_f1_score: 0.9323; train_kl_reg_loss: 66837.6576; train_edge_recon_loss: 117640.6168; train_gene_expr_recon_loss: 13007434.4279; train_masked_gp_l1_reg_loss: 24041.4135; train_group_lasso_reg_loss: 0.0000; train_global_loss: 13215954.0977; train_optim_loss: 13215954.0977; val_kl_reg_loss: 63241.6027; val_edge_recon_loss: 117595.1715; val_gene_expr_recon_loss: 12848815.4583; val_masked_gp_l1_reg_loss: 24246.2988; val_group_lasso_reg_loss: 0.0000; val_global_loss: 13053898.2500; val_optim_loss: 13053898.2500
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8759; val_auprc_score: 0.9730; val_best_acc_score: 0.8819; val_best_f1_score: 0.9333; train_kl_reg_loss: 64565.8269; train_edge_recon_loss: 118299.3364; train_gene_expr_recon_loss: 12774977.8977; train_masked_gp_l1_reg_loss: 24376.7015; train_group_lasso_reg_loss: 0.0000; train_global_loss: 12982219.7116; train_optim_loss: 12982219.7116; val_kl_reg_loss: 61290.5635; val_edge_recon_loss: 119955.2598; val_gene_expr_recon_loss: 12644992.3333; val_masked_gp_l1_reg_loss: 24487.8613; val_group_lasso_reg_loss: 0.0000; val_global_loss: 12850726.1667; val_optim_loss: 12850726.1667
