[True, False, True]
Run timestamp: 31082023_232235_2.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'nanostring_cosmx_human_nsclc', '--reference_batches', 'batch1', 'batch2', '--n_neighbors', '4', '--no-filter_genes', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'human', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'fov', 'patient', '--cat_covariates_no_edges', 'True', 'False', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '30', '5', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '1000000.0', '--contrastive_logits_pos_ratio', '0.0625', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.0', '--lambda_l1_addon', '0.', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_2']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2264.
Number of gene programs after filtering and combining: 1691.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 960, n_cat_covariates_embed_input: 0, n_hidden: 960, n_latent: 1494, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1494, n_addon_gp_input: 10, n_cat_covariates_embed_input: 38, n_output: 960
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1494, n_addon_gp_input: 10, n_cat_covariates_embed_input: 38, n_output: 960

--- INITIALIZING TRAINER ---
Number of training nodes: 171624
Number of validation nodes: 19069
Number of training edges: 406364
Number of validation edges: 45151
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.9472; val_auprc_score: 0.9724; val_best_acc_score: 0.8960; val_best_f1_score: 0.9265; train_kl_reg_loss: 14520.3661; train_edge_recon_loss: 1870595.8344; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 3098059.0690; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 12281.0351; val_edge_recon_loss: 1824204.6742; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2903107.6854; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.9572; val_auprc_score: 0.9762; val_best_acc_score: 0.9109; val_best_f1_score: 0.9365; train_kl_reg_loss: 12494.2259; train_edge_recon_loss: 1773233.1318; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2809239.4950; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 13150.2495; val_edge_recon_loss: 1816538.6615; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2736715.8539; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.9638; val_auprc_score: 0.9800; val_best_acc_score: 0.9194; val_best_f1_score: 0.9423; train_kl_reg_loss: 15059.4867; train_edge_recon_loss: 1762991.2898; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2620194.5979; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 17188.7963; val_edge_recon_loss: 1791028.7556; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2524601.2753; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.9644; val_auprc_score: 0.9803; val_best_acc_score: 0.9195; val_best_f1_score: 0.9425; train_kl_reg_loss: 18317.9389; train_edge_recon_loss: 1758926.0419; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2425928.1404; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 19516.7015; val_edge_recon_loss: 1800908.8624; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2366480.2556; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9657; val_auprc_score: 0.9807; val_best_acc_score: 0.9245; val_best_f1_score: 0.9459; train_kl_reg_loss: 20357.8749; train_edge_recon_loss: 1762741.7254; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2301787.9770; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 20863.8531; val_edge_recon_loss: 1790848.4452; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2268266.6966; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9684; val_auprc_score: 0.9818; val_best_acc_score: 0.9260; val_best_f1_score: 0.9471; train_kl_reg_loss: 21588.3991; train_edge_recon_loss: 1759922.3597; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2222895.7642; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 22284.0797; val_edge_recon_loss: 1790104.0632; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2209379.1601; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9702; val_auprc_score: 0.9837; val_best_acc_score: 0.9276; val_best_f1_score: 0.9482; train_kl_reg_loss: 22212.7126; train_edge_recon_loss: 1759868.7705; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2173141.7533; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 22451.2532; val_edge_recon_loss: 1783725.4902; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2169890.2275; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9679; val_auprc_score: 0.9811; val_best_acc_score: 0.9281; val_best_f1_score: 0.9485; train_kl_reg_loss: 22960.0938; train_edge_recon_loss: 1759472.2007; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2136269.7064; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 24051.7856; val_edge_recon_loss: 1783005.3441; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2138191.2753; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9688; val_auprc_score: 0.9822; val_best_acc_score: 0.9288; val_best_f1_score: 0.9489; train_kl_reg_loss: 23186.9974; train_edge_recon_loss: 1755086.8223; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2110737.7374; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 23795.8170; val_edge_recon_loss: 1794027.7065; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2120129.5562; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9671; val_auprc_score: 0.9811; val_best_acc_score: 0.9272; val_best_f1_score: 0.9478; train_kl_reg_loss: 23402.6955; train_edge_recon_loss: 1756088.2610; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2091579.0028; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 24667.6301; val_edge_recon_loss: 1785302.0337; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2107860.5014; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9710; val_auprc_score: 0.9834; val_best_acc_score: 0.9315; val_best_f1_score: 0.9508; train_kl_reg_loss: 23599.9650; train_edge_recon_loss: 1755484.7730; train_cat_covariates_contrastive_loss: nan; train_gene_expr_recon_loss: 2074818.6122; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: nan; train_optim_loss: nan; val_kl_reg_loss: 23249.2618; val_edge_recon_loss: 1796902.0801; val_cat_covariates_contrastive_loss: nan; val_gene_expr_recon_loss: 2096980.2767; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: nan; val_optim_loss: nan
