[True]
Run timestamp: 26072023_030826_104.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_104']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8912; val_auprc_score: 0.9018; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 29140.2892; train_edge_recon_loss: 3501877.3611; train_gene_expr_recon_loss: 31846369.5556; train_masked_gp_l1_reg_loss: 1937.2578; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 108381480.8889; train_global_loss: 143760808.8889; train_optim_loss: 143760808.8889; val_kl_reg_loss: 44524.7031; val_edge_recon_loss: 4066007.7500; val_gene_expr_recon_loss: 29874452.0000; val_masked_gp_l1_reg_loss: 2008.7686; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 105431752.0000; val_global_loss: 139418752.0000; val_optim_loss: 139418752.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8864; val_auprc_score: 0.8963; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 62438.3494; train_edge_recon_loss: 3628667.2778; train_gene_expr_recon_loss: 29468694.6667; train_masked_gp_l1_reg_loss: 2110.4348; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 106950217.7778; train_global_loss: 140112128.0000; train_optim_loss: 140112128.0000; val_kl_reg_loss: 45723.2109; val_edge_recon_loss: 4066072.7500; val_gene_expr_recon_loss: 27656372.0000; val_masked_gp_l1_reg_loss: 2256.2795; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 103509752.0000; val_global_loss: 135280176.0000; val_optim_loss: 135280176.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8913; val_auprc_score: 0.8994; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 86394.2361; train_edge_recon_loss: 3686705.9444; train_gene_expr_recon_loss: 26763074.8889; train_masked_gp_l1_reg_loss: 2387.0456; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 103757759.1111; train_global_loss: 134296321.7778; train_optim_loss: 134296321.7778; val_kl_reg_loss: 111129.2031; val_edge_recon_loss: 4066091.7500; val_gene_expr_recon_loss: 25244144.0000; val_masked_gp_l1_reg_loss: 2542.9497; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 101394728.0000; val_global_loss: 130818632.0000; val_optim_loss: 130818632.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8760; val_auprc_score: 0.8794; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 155695.0573; train_edge_recon_loss: 3728380.7222; train_gene_expr_recon_loss: 25333472.8889; train_masked_gp_l1_reg_loss: 2633.4427; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 102689274.6667; train_global_loss: 131909456.0000; train_optim_loss: 131909456.0000; val_kl_reg_loss: 93770.7266; val_edge_recon_loss: 4066065.0000; val_gene_expr_recon_loss: 23981766.0000; val_masked_gp_l1_reg_loss: 2723.0300; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 99846360.0000; val_global_loss: 127990688.0000; val_optim_loss: 127990688.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8832; val_auprc_score: 0.8853; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 137715.0512; train_edge_recon_loss: 3763509.0000; train_gene_expr_recon_loss: 23843154.8889; train_masked_gp_l1_reg_loss: 2770.7578; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 100048001.7778; train_global_loss: 127795152.0000; train_optim_loss: 127795152.0000; val_kl_reg_loss: 152871.3750; val_edge_recon_loss: 4066095.0000; val_gene_expr_recon_loss: 23151894.0000; val_masked_gp_l1_reg_loss: 2819.2769; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98874496.0000; val_global_loss: 126248176.0000; val_optim_loss: 126248176.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8889; val_auprc_score: 0.8898; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 175209.3524; train_edge_recon_loss: 3745159.1389; train_gene_expr_recon_loss: 23045755.3333; train_masked_gp_l1_reg_loss: 2837.7997; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 99524635.5556; train_global_loss: 126493599.1111; train_optim_loss: 126493599.1111; val_kl_reg_loss: 160019.0781; val_edge_recon_loss: 4066064.2500; val_gene_expr_recon_loss: 22446254.0000; val_masked_gp_l1_reg_loss: 2849.9077; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98031704.0000; val_global_loss: 124706896.0000; val_optim_loss: 124706896.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8856; val_auprc_score: 0.8834; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 190778.3802; train_edge_recon_loss: 3732532.5556; train_gene_expr_recon_loss: 22549639.3333; train_masked_gp_l1_reg_loss: 2848.6081; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 99174754.6667; train_global_loss: 125650553.7778; train_optim_loss: 125650553.7778; val_kl_reg_loss: 168502.2188; val_edge_recon_loss: 4065933.2500; val_gene_expr_recon_loss: 21939942.0000; val_masked_gp_l1_reg_loss: 2842.8479; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97487616.0000; val_global_loss: 123664832.0000; val_optim_loss: 123664832.0000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8899; val_auprc_score: 0.8871; val_best_acc_score: 0.5001; val_best_f1_score: 0.6667; train_kl_reg_loss: 222771.3125; train_edge_recon_loss: 3690893.0278; train_gene_expr_recon_loss: 22076972.2222; train_masked_gp_l1_reg_loss: 2836.8197; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98295764.4444; train_global_loss: 124289237.3333; train_optim_loss: 124289237.3333; val_kl_reg_loss: 183631.5625; val_edge_recon_loss: 4065697.7500; val_gene_expr_recon_loss: 21563598.0000; val_masked_gp_l1_reg_loss: 2828.2798; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97218664.0000; val_global_loss: 123034416.0000; val_optim_loss: 123034416.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8819; val_auprc_score: 0.8712; val_best_acc_score: 0.5028; val_best_f1_score: 0.6679; train_kl_reg_loss: 224332.5885; train_edge_recon_loss: 3692051.5556; train_gene_expr_recon_loss: 21511240.8889; train_masked_gp_l1_reg_loss: 2820.4608; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97901847.1111; train_global_loss: 123332291.5556; train_optim_loss: 123332291.5556; val_kl_reg_loss: 206462.3750; val_edge_recon_loss: 4065295.2500; val_gene_expr_recon_loss: 21311344.0000; val_masked_gp_l1_reg_loss: 2810.9812; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96925400.0000; val_global_loss: 122511312.0000; val_optim_loss: 122511312.0000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8885; val_auprc_score: 0.8853; val_best_acc_score: 0.5106; val_best_f1_score: 0.6714; train_kl_reg_loss: 243156.8524; train_edge_recon_loss: 3677870.3056; train_gene_expr_recon_loss: 21612952.6667; train_masked_gp_l1_reg_loss: 2804.9846; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98311442.6667; train_global_loss: 123848226.6667; train_optim_loss: 123848226.6667; val_kl_reg_loss: 203558.8594; val_edge_recon_loss: 4064716.5000; val_gene_expr_recon_loss: 21168680.0000; val_masked_gp_l1_reg_loss: 2796.6819; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96637728.0000; val_global_loss: 122077480.0000; val_optim_loss: 122077480.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8845; val_auprc_score: 0.8820; val_best_acc_score: 0.5218; val_best_f1_score: 0.6765; train_kl_reg_loss: 239290.8090; train_edge_recon_loss: 3676382.2222; train_gene_expr_recon_loss: 21461568.4444; train_masked_gp_l1_reg_loss: 2791.3369; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 98055303.1111; train_global_loss: 123435336.8889; train_optim_loss: 123435336.8889; val_kl_reg_loss: 185624.4688; val_edge_recon_loss: 4063970.2500; val_gene_expr_recon_loss: 21048304.0000; val_masked_gp_l1_reg_loss: 2785.1428; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96398872.0000; val_global_loss: 121699552.0000; val_optim_loss: 121699552.0000
