None
Run timestamp: 19072023_101315_100000.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'vizgen_merfish_human_ovarian_cancer', '--reference_batches', 'batch2', '--n_neighbors', '12', '--no-filter_genes', '--nichenet_keep_target_genes_ratio', '1.', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'human', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'loss_weights_ablation', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_100000']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2264.
Number of gene programs after filtering and combining: 1691.

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
ENCODER -> n_input: 500, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 500, n_latent: 1385, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1385, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 1000
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 210667
Number of validation nodes: 23407
Number of training edges: 1455707
Number of validation edges: 161745
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9917; val_auprc_score: 0.9914; val_best_acc_score: 0.9540; val_best_f1_score: 0.9543; train_kl_reg_loss: 7922.2445; train_edge_recon_loss: 269706.4640; train_gene_expr_recon_loss: 144695.4846; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 422324.1931; train_optim_loss: 422324.1931; val_kl_reg_loss: 7208.8045; val_edge_recon_loss: 264509.7733; val_gene_expr_recon_loss: 134137.2945; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 405855.8717; val_optim_loss: 405855.8717
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.9947; val_auprc_score: 0.9944; val_best_acc_score: 0.9649; val_best_f1_score: 0.9651; train_kl_reg_loss: 7124.9147; train_edge_recon_loss: 263344.7621; train_gene_expr_recon_loss: 132404.2574; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 402873.9341; train_optim_loss: 402873.9341; val_kl_reg_loss: 6905.6500; val_edge_recon_loss: 263233.8828; val_gene_expr_recon_loss: 130407.7958; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 400547.3292; val_optim_loss: 400547.3292
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.9958; val_auprc_score: 0.9955; val_best_acc_score: 0.9695; val_best_f1_score: 0.9696; train_kl_reg_loss: 6838.2881; train_edge_recon_loss: 261916.0543; train_gene_expr_recon_loss: 130335.0996; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 399089.4418; train_optim_loss: 399089.4418; val_kl_reg_loss: 6647.5951; val_edge_recon_loss: 261770.5835; val_gene_expr_recon_loss: 129234.6489; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 397652.8263; val_optim_loss: 397652.8263
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.9962; val_auprc_score: 0.9958; val_best_acc_score: 0.9714; val_best_f1_score: 0.9714; train_kl_reg_loss: 6707.8167; train_edge_recon_loss: 261235.9602; train_gene_expr_recon_loss: 129542.9867; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 397486.7639; train_optim_loss: 397486.7639; val_kl_reg_loss: 6429.4108; val_edge_recon_loss: 261180.4940; val_gene_expr_recon_loss: 128928.7688; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 396538.6740; val_optim_loss: 396538.6740
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.9966; val_auprc_score: 0.9962; val_best_acc_score: 0.9737; val_best_f1_score: 0.9737; train_kl_reg_loss: 6648.5729; train_edge_recon_loss: 260691.7359; train_gene_expr_recon_loss: 129032.5940; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 396372.9027; train_optim_loss: 396372.9027; val_kl_reg_loss: 6445.7780; val_edge_recon_loss: 260826.5816; val_gene_expr_recon_loss: 128618.6365; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 395890.9954; val_optim_loss: 395890.9954
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.9968; val_auprc_score: 0.9964; val_best_acc_score: 0.9747; val_best_f1_score: 0.9748; train_kl_reg_loss: 6621.6169; train_edge_recon_loss: 260340.5415; train_gene_expr_recon_loss: 128806.2118; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 395768.3703; train_optim_loss: 395768.3703; val_kl_reg_loss: 6548.5602; val_edge_recon_loss: 260662.1069; val_gene_expr_recon_loss: 128297.4650; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 395508.1325; val_optim_loss: 395508.1325
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.9969; val_auprc_score: 0.9967; val_best_acc_score: 0.9754; val_best_f1_score: 0.9755; train_kl_reg_loss: 6609.7606; train_edge_recon_loss: 260012.1343; train_gene_expr_recon_loss: 128554.9430; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 395176.8379; train_optim_loss: 395176.8379; val_kl_reg_loss: 6601.3718; val_edge_recon_loss: 260486.2215; val_gene_expr_recon_loss: 128312.7999; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 395400.3937; val_optim_loss: 395400.3937
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.9972; val_auprc_score: 0.9970; val_best_acc_score: 0.9769; val_best_f1_score: 0.9769; train_kl_reg_loss: 6601.8070; train_edge_recon_loss: 259899.0908; train_gene_expr_recon_loss: 128355.7469; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 394856.6449; train_optim_loss: 394856.6449; val_kl_reg_loss: 6588.9438; val_edge_recon_loss: 260198.3793; val_gene_expr_recon_loss: 128028.5155; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 394815.8374; val_optim_loss: 394815.8374
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.9973; val_auprc_score: 0.9970; val_best_acc_score: 0.9767; val_best_f1_score: 0.9768; train_kl_reg_loss: 6597.1802; train_edge_recon_loss: 259751.4042; train_gene_expr_recon_loss: 128245.0608; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 394593.6454; train_optim_loss: 394593.6454; val_kl_reg_loss: 6485.9621; val_edge_recon_loss: 259842.2547; val_gene_expr_recon_loss: 127872.9882; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 394201.2053; val_optim_loss: 394201.2053
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.9975; val_auprc_score: 0.9972; val_best_acc_score: 0.9782; val_best_f1_score: 0.9782; train_kl_reg_loss: 6593.0230; train_edge_recon_loss: 259604.6654; train_gene_expr_recon_loss: 128124.4768; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 394322.1654; train_optim_loss: 394322.1654; val_kl_reg_loss: 6376.1807; val_edge_recon_loss: 260067.1413; val_gene_expr_recon_loss: 127959.7625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 394403.0838; val_optim_loss: 394403.0838
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.9975; val_auprc_score: 0.9972; val_best_acc_score: 0.9784; val_best_f1_score: 0.9785; train_kl_reg_loss: 6587.3591; train_edge_recon_loss: 259564.7003; train_gene_expr_recon_loss: 128089.3733; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 394241.4326; train_optim_loss: 394241.4326; val_kl_reg_loss: 6388.9758; val_edge_recon_loss: 259807.0508; val_gene_expr_recon_loss: 127913.0760; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 394109.1025; val_optim_loss: 394109.1025
