Run timestamp: 15082023_172034_1.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '4', '4', '8', '8', '12', '12', '16', '16', '--edge_batch_size_list', '16384', '16384', '16384', '16384', '16384', '16384', '16384', '16384', '16384', '16384', '--node_batch_size_list', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', '--seeds', '0', '1', '2', '3', '4', '5', '6', '7', '--run_index', '1', '2', '3', '4', '5', '6', '7', '8', '--cell_type_key', 'celltype_mapped_refined', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'seqfish_mouse_organogenesis_subsample_10pct_embryo2', '--reference_batches', 'None', '--counts_key', 'counts', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--no-filter_genes', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_single_sample_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_1']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 351, n_cat_covariates_embed_input: 0, n_hidden: 351, n_latent: 1358, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1358, n_addon_gp_input: 10, n_cat_covariates_embed_input: 0, n_output: 351
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1358, n_addon_gp_input: 10, n_cat_covariates_embed_input: 0, n_output: 351

--- INITIALIZING TRAINER ---
Number of training nodes: 12767
Number of validation nodes: 1418
Number of training edges: 30388
Number of validation edges: 3376
Edge batch size: 16384
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9787; val_auprc_score: 0.9761; val_best_acc_score: 0.9274; val_best_f1_score: 0.9264; train_kl_reg_loss: 79.6810; train_edge_recon_loss: 3460140.8750; train_gene_expr_recon_loss: 2391812.2500; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5852032.7500; train_optim_loss: 5852032.7500; val_kl_reg_loss: 112.6894; val_edge_recon_loss: 3800717.2500; val_gene_expr_recon_loss: 2337178.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 6138009.0000; val_optim_loss: 6138009.0000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.9804; val_auprc_score: 0.9793; val_best_acc_score: 0.9091; val_best_f1_score: 0.9036; train_kl_reg_loss: 147.1926; train_edge_recon_loss: 3458292.3750; train_gene_expr_recon_loss: 2336176.5000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5794616.0000; train_optim_loss: 5794616.0000; val_kl_reg_loss: 269.9811; val_edge_recon_loss: 3930644.7500; val_gene_expr_recon_loss: 2325922.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 6256837.0000; val_optim_loss: 6256837.0000
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.9816; val_auprc_score: 0.9808; val_best_acc_score: 0.9221; val_best_f1_score: 0.9255; train_kl_reg_loss: 332.4346; train_edge_recon_loss: 3457734.2500; train_gene_expr_recon_loss: 2320088.5000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5778155.2500; train_optim_loss: 5778155.2500; val_kl_reg_loss: 478.1544; val_edge_recon_loss: 3962458.0000; val_gene_expr_recon_loss: 2311391.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 6274327.5000; val_optim_loss: 6274327.5000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.9784; val_auprc_score: 0.9757; val_best_acc_score: 0.9215; val_best_f1_score: 0.9244; train_kl_reg_loss: 520.7294; train_edge_recon_loss: 3460162.6250; train_gene_expr_recon_loss: 2300422.2500; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5761105.5000; train_optim_loss: 5761105.5000; val_kl_reg_loss: 565.6631; val_edge_recon_loss: 3934959.7500; val_gene_expr_recon_loss: 2302618.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 6238144.0000; val_optim_loss: 6238144.0000
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.9810; val_auprc_score: 0.9796; val_best_acc_score: 0.9245; val_best_f1_score: 0.9223; train_kl_reg_loss: 571.9605; train_edge_recon_loss: 3456696.7500; train_gene_expr_recon_loss: 2292620.2500; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5749889.0000; train_optim_loss: 5749889.0000; val_kl_reg_loss: 543.3350; val_edge_recon_loss: 3844363.0000; val_gene_expr_recon_loss: 2297481.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 6142388.0000; val_optim_loss: 6142388.0000
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.9770; val_auprc_score: 0.9761; val_best_acc_score: 0.9117; val_best_f1_score: 0.9153; train_kl_reg_loss: 549.8109; train_edge_recon_loss: 3442539.0000; train_gene_expr_recon_loss: 2285746.2500; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5728835.2500; train_optim_loss: 5728835.2500; val_kl_reg_loss: 553.9481; val_edge_recon_loss: 3691915.2500; val_gene_expr_recon_loss: 2292751.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 5985221.0000; val_optim_loss: 5985221.0000
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.9725; val_auprc_score: 0.9695; val_best_acc_score: 0.9138; val_best_f1_score: 0.9155; train_kl_reg_loss: 587.2202; train_edge_recon_loss: 3422996.5000; train_gene_expr_recon_loss: 2279543.7500; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5703127.5000; train_optim_loss: 5703127.5000; val_kl_reg_loss: 685.3718; val_edge_recon_loss: 3509698.5000; val_gene_expr_recon_loss: 2284563.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 5794947.5000; val_optim_loss: 5794947.5000
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.9613; val_auprc_score: 0.9599; val_best_acc_score: 0.8951; val_best_f1_score: 0.8959; train_kl_reg_loss: 759.5046; train_edge_recon_loss: 3383768.1250; train_gene_expr_recon_loss: 2272649.1250; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5657176.5000; train_optim_loss: 5657176.5000; val_kl_reg_loss: 985.5285; val_edge_recon_loss: 3290337.2500; val_gene_expr_recon_loss: 2283440.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 5574763.0000; val_optim_loss: 5574763.0000
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.9458; val_auprc_score: 0.9467; val_best_acc_score: 0.8686; val_best_f1_score: 0.8701; train_kl_reg_loss: 1116.9240; train_edge_recon_loss: 3298105.2500; train_gene_expr_recon_loss: 2268837.2500; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5568059.2500; train_optim_loss: 5568059.2500; val_kl_reg_loss: 1500.3693; val_edge_recon_loss: 3056148.2500; val_gene_expr_recon_loss: 2281711.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 5339359.5000; val_optim_loss: 5339359.5000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.9271; val_auprc_score: 0.9261; val_best_acc_score: 0.8378; val_best_f1_score: 0.8472; train_kl_reg_loss: 1706.7925; train_edge_recon_loss: 3148135.7500; train_gene_expr_recon_loss: 2268160.8750; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5418003.2500; train_optim_loss: 5418003.2500; val_kl_reg_loss: 2310.0300; val_edge_recon_loss: 2885148.0000; val_gene_expr_recon_loss: 2283311.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 5170769.5000; val_optim_loss: 5170769.5000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.9040; val_auprc_score: 0.9001; val_best_acc_score: 0.8137; val_best_f1_score: 0.8321; train_kl_reg_loss: 2633.0714; train_edge_recon_loss: 2984929.0000; train_gene_expr_recon_loss: 2270569.1250; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 5258131.5000; train_optim_loss: 5258131.5000; val_kl_reg_loss: 3547.2339; val_edge_recon_loss: 2822639.2500; val_gene_expr_recon_loss: 2288766.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 5114952.5000; val_optim_loss: 5114952.5000
